tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,0e1df986db0785f4_score,player_21dfb89a_x,player_21dfb89a_y,player_21dfb89a_move_target,player_21dfb89a_item,player_21dfb89a_score,player_21dfb89a_cut_speed,player_21dfb89a_speed,player_3ac64491_x,player_3ac64491_y,player_3ac64491_move_target,player_3ac64491_item,player_3ac64491_score,player_3ac64491_cut_speed,player_3ac64491_speed,ae60df72f0f16eb6_score,f5a6fb1443bd61ad_message,fc4b0238b79a8356_score
5199,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5200,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5201,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5202,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5203,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5204,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5205,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5206,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5207,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5208,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5209,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5210,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5211,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5212,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5213,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5214,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5215,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5216,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5217,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5218,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5219,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5220,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5221,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5222,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5223,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5224,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5225,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5226,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5227,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5228,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5229,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5230,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5231,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5232,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5233,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5234,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5235,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5236,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5237,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5238,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5239,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5240,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5241,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5242,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5243,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5244,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5245,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5246,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5247,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5248,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5249,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5250,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5251,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5252,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5253,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5254,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5255,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5256,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5257,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5258,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5259,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5260,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5261,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5262,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5263,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5264,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5265,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5266,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5267,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
5268,test,False,0,1,,0.0,0,0,2,tomato,1.8666666666666625,1,1,0,tomato_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
