tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,699a5c44f341072f_score,player_5560a18f_x,player_5560a18f_y,player_5560a18f_move_target,player_5560a18f_item,player_5560a18f_score,player_5560a18f_cut_speed,player_5560a18f_speed,player_461b71de_x,player_461b71de_y,player_461b71de_move_target,player_461b71de_item,player_461b71de_score,player_461b71de_cut_speed,player_461b71de_speed,f255db3a52fa8be9_score,cbfd94052c1f131a_message,e33d3dfdeb1077fc_score
5249,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5250,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5251,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5252,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5253,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5254,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5255,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5256,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5257,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5258,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5259,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5260,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5261,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5262,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5263,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5264,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5265,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5266,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5267,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5268,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5269,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5270,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5271,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5272,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5273,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5274,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5275,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,41.250000000000284,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5276,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,42.50000000000057,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5277,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,43.75000000000085,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5278,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,45.00000000000114,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5279,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,46.25000000000142,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5280,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,47.500000000001705,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5281,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,48.75000000000199,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5282,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,50.000000000002274,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5283,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,51.25000000000256,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5284,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,52.50000000000284,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5285,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,53.750000000003126,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5286,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,55.00000000000341,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5287,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.250000000003695,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5288,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,57.50000000000398,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5289,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,58.75000000000426,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5290,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,60.00000000000455,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5291,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,61.25000000000483,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5292,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,62.500000000005116,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5293,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,63.7500000000054,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5294,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,65.00000000000568,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5295,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,66.25000000000597,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5296,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,67.50000000000625,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5297,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,68.75000000000654,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5298,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,70.00000000000682,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5299,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,71.2500000000071,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5300,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5301,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5302,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5303,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5304,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5305,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5306,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5307,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5308,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5309,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5310,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5311,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5312,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5313,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5314,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5315,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5316,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5317,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
5318,test,True,0,1,,0,0,0,2,None_cut,4.0,3,1,0,,0,0,2,2,plate,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,0,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,1.0
