tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8ac2619f554f4c28_score,player_11ec4291_x,player_11ec4291_y,player_11ec4291_move_target,player_11ec4291_item,player_11ec4291_score,player_11ec4291_cut_speed,player_11ec4291_speed,player_b51a209e_x,player_b51a209e_y,player_b51a209e_move_target,player_b51a209e_item,player_b51a209e_score,player_b51a209e_cut_speed,player_b51a209e_speed
3205,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,33.47646651564114,30.640526898128343,,tomato,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3206,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,32.587110234642175,31.518903471954843,,tomato,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3207,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,31.697753953643165,32.39728004578134,,tomato,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3208,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,30.808397672644055,33.275656619607844,,tomato,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3209,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,29.919041391644946,34.154033193434344,,tomato,0,1.0,30.0,104.0,24.0,,plate,8,1.0,30.0
3210,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,29.029685110645836,35.032409767260845,,tomato,0,1.0,30.0,103.11611652351695,24.88388347648305,,plate,8,1.0,30.0
3211,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,28.140328829646727,35.910786341087345,,tomato,0,1.0,30.0,102.2322330470339,25.7677669529661,,plate,8,1.0,30.0
3212,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,27.250972548647617,36.789162914913845,,tomato,0,1.0,30.0,101.34834957055085,26.65165042944915,,plate,8,1.0,30.0
3213,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,26.361616267648508,37.667539488740346,,tomato,0,1.0,30.0,100.4644660940678,27.535533905932198,,plate,8,1.0,30.0
3214,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,25.472259986649725,38.54591606256688,,tomato,0,1.0,30.0,99.58058261758475,28.419417382415247,,plate,8,1.0,30.0
3215,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.58290370565097,39.424292636393595,,tomato,0,1.0,30.0,98.6966991411017,29.303300858898297,,plate,8,1.0,30.0
3216,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.1833035623608,40.51072931689117,,tomato,0,1.0,30.0,97.81281566461865,30.187184335381346,,plate,8,1.0,30.0
3217,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.168511812984512,41.76064179548729,,tomato,0,1.0,30.0,96.9289321881356,31.071067811864395,,plate,8,1.0,30.0
3218,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.153720063608226,43.010554274083404,,tomato,0,1.0,30.0,96.04504871165256,31.954951288347445,,plate,8,1.0,30.0
3219,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.13892831423194,44.26046675267952,,tomato,0,1.0,30.0,95.1611652351695,32.838834764830494,,plate,8,1.0,30.0
3220,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.124136564855654,45.510379231275635,,tomato,0,1.0,30.0,94.27728175868646,33.722718241313544,,plate,8,1.0,30.0
3221,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.109344815479368,46.76029170987175,,tomato,0,1.0,30.0,93.3933982822034,34.60660171779659,,plate,8,1.0,30.0
3222,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.09455306610308,48.01020418846787,,tomato,0,1.0,30.0,92.50951480572036,35.49048519427964,,plate,8,1.0,30.0
3223,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.079761316726795,49.26011666706398,,tomato,0,1.0,30.0,91.62563132923731,36.37436867076269,,plate,8,1.0,30.0
3224,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.06496956735051,50.5100291456601,,tomato,0,1.0,30.0,90.74174785275426,37.25825214724574,,plate,8,1.0,30.0
3225,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.050177817974223,51.759941624256214,,tomato,0,1.0,30.0,89.85786437627121,38.14213562372879,,plate,8,1.0,30.0
3226,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.035386068597937,53.00985410285233,,tomato,0,1.0,30.0,88.97398089978816,39.02601910021184,,plate,8,1.0,30.0
3227,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.02059431922165,54.259766581448446,,tomato,0,1.0,30.0,88.09009742330511,39.90990257669489,,plate,8,1.0,30.0
3228,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.00580256984539,55.50967906004456,,tomato,0,1.0,30.0,87.20621394682206,40.79378605317794,,plate,8,1.0,30.0
3229,0,1,,0,2,tomato,0.5,0,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,tomato,0,1.0,30.0,86.32233047033901,41.67766952966099,,plate,8,1.0,30.0
3230,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.0,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,85.43844699385596,42.56155300614404,,plate,8,1.0,30.0
3231,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.041666666666666664,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,84.55456351737291,43.44543648262709,,plate,8,1.0,30.0
3232,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.08333333333333333,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,83.67068004088986,44.32931995911014,,plate,8,1.0,30.0
3233,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.125,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,82.78679656440681,45.213203435593186,,plate,8,1.0,30.0
3234,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.16666666666666666,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,81.90291308792376,46.097086912076236,,plate,8,1.0,30.0
3235,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.20833333333333331,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,81.01902961144071,46.980970388559285,,plate,8,1.0,30.0
3236,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.24999999999999997,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,80.13514613495767,47.864853865042335,,plate,8,1.0,30.0
3237,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.29166666666666663,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,79.25126265847462,48.748737341525384,,plate,8,1.0,30.0
3238,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.3333333333333333,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,78.36737918199157,49.632620818008434,,plate,8,1.0,30.0
3239,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.375,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,77.48349570550852,50.51650429449148,,plate,8,1.0,30.0
3240,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.4166666666666667,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,76.59961222902547,51.40038777097453,,plate,8,1.0,30.0
3241,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.45833333333333337,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,75.71572875254242,52.28427124745758,,plate,8,1.0,30.0
3242,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.5,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,74.83184527605937,53.16815472394063,,plate,8,1.0,30.0
3243,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.5416666666666666,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,73.94796179957632,54.05203820042368,,plate,8,1.0,30.0
3244,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.5833333333333333,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,73.06407832309327,54.93592167690673,,plate,8,1.0,30.0
3245,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.6249999999999999,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,72.18019484661022,55.81980515338978,,plate,8,1.0,30.0
3246,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.6666666666666665,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,71.29631137012717,56.70368862987283,,plate,8,1.0,30.0
3247,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.7083333333333331,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,70.41242789364412,57.58757210635588,,plate,8,1.0,30.0
3248,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.7499999999999998,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,69.52854441716107,58.47145558283893,,plate,8,1.0,30.0
3249,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.7916666666666664,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,68.64466094067802,59.35533905932198,,plate,8,1.0,30.0
3250,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.833333333333333,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,67.76077746419497,60.23922253580503,,plate,8,1.0,30.0
3251,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.8749999999999997,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,66.87689398771192,61.123106012288076,,plate,8,1.0,30.0
3252,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.9166666666666663,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,65.99301051122887,62.006989488771126,,plate,8,1.0,30.0
3253,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.9583333333333329,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,65.10912703474582,62.890872965254175,,plate,8,1.0,30.0
3254,0,1,,0,2,tomato,0.5,0,0,3,tomato,0.9999999999999996,0,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,64.22524355826278,63.774756441737225,,plate,8,1.0,30.0
3255,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.0416666666666663,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,63.341360081779726,64.65863991822027,,plate,8,1.0,30.0
3256,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.083333333333333,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,62.45747660529668,65.54252339470332,,plate,8,1.0,30.0
3257,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.1249999999999998,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,61.57359312881363,66.42640687118637,,plate,8,1.0,30.0
3258,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.1666666666666665,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,60.68970965233058,67.31029034766942,,plate,8,1.0,30.0
3259,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.2083333333333333,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,59.80582617584753,68.19417382415247,,plate,8,1.0,30.0
3260,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.25,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,58.92194269936448,69.07805730063552,,plate,8,1.0,30.0
3261,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.2916666666666667,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,58.03805922288143,69.96194077711857,,plate,8,1.0,30.0
3262,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.3333333333333335,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,57.15417574639838,70.84582425360162,,plate,8,1.0,30.0
3263,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.3750000000000002,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.27029226991533,71.72970773008467,,plate,8,1.0,30.0
3264,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.416666666666667,1,2,2,tomato_salad,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,plate,8,1.0,30.0
3265,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.4583333333333337,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3266,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.5000000000000004,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3267,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.5416666666666672,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3268,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.583333333333334,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3269,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.6250000000000007,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3270,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.6666666666666674,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3271,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.7083333333333341,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3272,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.7500000000000009,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3273,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.7916666666666676,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3274,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.8333333333333344,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3275,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.875000000000001,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3276,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.9166666666666679,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3277,0,1,,0,2,tomato,0.5,0,0,3,tomato,1.9583333333333346,1,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3278,0,1,,0,2,tomato,0.5,0,0,3,tomato,2.0000000000000013,2,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3279,0,1,,0,2,tomato,0.5,0,0,3,tomato,2.041666666666668,2,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3280,0,1,,0,2,tomato,0.5,0,0,3,tomato,2.0833333333333344,2,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
3281,0,1,,0,2,tomato,0.5,0,0,3,tomato,2.125000000000001,2,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,24.0,56.0,,,0,1.0,30.0,56.0,72.0,,,8,1.0,30.0
