tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,abe6efe13c042d9e_score,player_5156b673_x,player_5156b673_y,player_5156b673_move_target,player_5156b673_item,player_5156b673_score,player_5156b673_cut_speed,player_5156b673_speed,player_105404d7_x,player_105404d7_y,player_105404d7_move_target,player_105404d7_item,player_105404d7_score,player_105404d7_cut_speed,player_105404d7_speed
3941,0,1,,0,2,tomato,1.0999999999999985,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,51.50000000000088,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3942,0,1,,0,2,tomato,1.1083333333333318,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,51.000000000000625,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3943,0,1,,0,2,tomato,1.1166666666666651,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,50.50000000000037,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3944,0,1,,0,2,tomato,1.1249999999999984,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,50.000000000000114,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3945,0,1,,0,2,tomato,1.1333333333333317,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,49.49999999999986,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3946,0,1,,0,2,tomato,1.141666666666665,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,48.9999999999996,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3947,0,1,,0,2,tomato,1.1499999999999984,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,48.499999999999346,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3948,0,1,,0,2,tomato,1.1583333333333317,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,47.99999999999909,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3949,0,1,,0,2,tomato,1.166666666666665,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,47.499999999998835,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3950,0,1,,0,2,tomato,1.1749999999999983,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,46.99999999999858,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3951,0,1,,0,2,tomato,1.1833333333333316,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,46.49999999999832,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3952,0,1,,0,2,tomato,1.1916666666666649,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,45.99999999999807,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3953,0,1,,0,2,tomato,1.1999999999999982,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,45.49999999999781,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3954,0,1,,0,2,tomato,1.2083333333333315,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,44.999999999997556,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3955,0,1,,0,2,tomato,1.2166666666666648,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,44.4999999999973,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3956,0,1,,0,2,tomato,1.224999999999998,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,43.999999999997044,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3957,0,1,,0,2,tomato,1.2333333333333314,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,43.49999999999679,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3958,0,1,,0,2,tomato,1.2416666666666647,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,42.99999999999653,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3959,0,1,,0,2,tomato,1.249999999999998,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,42.49999999999628,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3960,0,1,,0,2,tomato,1.2583333333333313,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,41.99999999999602,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3961,0,1,,0,2,tomato,1.2666666666666646,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,41.499999999995765,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3962,0,1,,0,2,tomato,1.274999999999998,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,40.99999999999551,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3963,0,1,,0,2,tomato,1.2833333333333312,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.0,40.499999999995254,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3964,0,1,,0,2,tomato,1.2916666666666645,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.14054025181224,40.057702995035356,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3965,0,1,,0,2,tomato,1.2999999999999978,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.49189088134284,39.701960482636,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3966,0,1,,0,2,tomato,1.3083333333333311,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.84324151087344,39.34621797023664,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3967,0,1,,0,2,tomato,1.3166666666666644,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.19459214040404,38.99047545783728,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3968,0,1,,0,2,tomato,1.3249999999999977,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.54594276993464,38.63473294543792,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3969,0,1,,0,2,tomato,1.333333333333331,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.89729339946524,38.27899043303856,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3970,0,1,,0,2,tomato,1.3416666666666643,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.24864402899584,37.9232479206392,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3971,0,1,,0,2,tomato,1.3499999999999976,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.59999465852644,37.56750540823984,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3972,0,1,,0,2,tomato,1.358333333333331,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.95134528805704,37.21176289584048,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3973,0,1,,0,2,tomato,1.3666666666666643,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.30269591758764,36.85602038344112,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3974,0,1,,0,2,tomato,1.3749999999999976,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.65404654711824,36.50027787104176,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3975,0,1,,0,2,tomato,1.3833333333333309,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.00539717664884,36.1445353586424,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3976,0,1,,0,2,tomato,1.3916666666666642,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.35674780617944,35.78879284624304,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3977,0,1,,0,2,tomato,1.3999999999999975,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.70809843571004,35.43305033384349,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3978,0,1,,0,2,tomato,1.4083333333333308,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.05944906524064,35.07730782144376,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3979,0,1,,0,2,tomato,1.416666666666664,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.41079969477124,34.72156530904403,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3980,0,1,,0,2,tomato,1.4249999999999974,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.76215032430184,34.3658227966443,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3981,0,1,,0,2,tomato,1.4333333333333307,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.11350095383244,34.01008028424457,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3982,0,1,,0,2,tomato,1.441666666666664,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.46485158336304,33.654337771844844,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3983,0,1,,0,2,tomato,1.4499999999999973,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.81620221289364,33.298595259445115,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3984,0,1,,0,2,tomato,1.4583333333333306,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.16755284242424,32.94285274704538,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3985,0,1,,0,2,tomato,1.466666666666664,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.51890347195484,32.58711023464566,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3986,0,1,,0,2,tomato,1.4749999999999972,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.87025410148544,32.23136772224592,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3987,0,1,,0,2,tomato,1.4833333333333305,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.22160473101604,31.875625209846195,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3988,0,1,,0,2,tomato,1.4916666666666638,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.57295536054664,31.51988269744648,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3989,0,1,,0,2,tomato,1.4999999999999971,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.92430599007724,31.164140185046765,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3990,0,1,,0,2,tomato,1.5083333333333304,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.27565661960784,30.80839767264705,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3991,0,1,,0,2,tomato,1.5166666666666637,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.62700724913844,30.452655160247335,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3992,0,1,,0,2,tomato,1.524999999999997,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.97835787866904,30.09691264784762,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3993,0,1,,0,2,tomato,1.5333333333333303,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.32970850819964,29.741170135447906,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3994,0,1,,0,2,tomato,1.5416666666666636,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.68105913773024,29.38542762304819,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3995,0,1,,0,2,tomato,1.549999999999997,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.03240976726084,29.029685110648476,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3996,0,1,,0,2,tomato,1.5583333333333302,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.38376039679144,28.67394259824876,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3997,0,1,,0,2,tomato,1.5666666666666635,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,99.73511102632204,28.318200085849046,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3998,0,1,,0,2,tomato,1.5749999999999968,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.08646165585264,27.96245757344933,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3999,0,1,,0,2,tomato,1.5833333333333302,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.43781228538325,27.606715061049616,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4000,0,1,,0,2,tomato,1.5916666666666635,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,100.78916291491385,27.2509725486499,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4001,0,1,,0,2,tomato,1.5999999999999968,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.14051354444445,26.895230036250187,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4002,0,1,,0,2,tomato,1.60833333333333,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.49186417397505,26.53948752385047,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4003,0,1,,0,2,tomato,1.6166666666666634,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,101.84321480350565,26.183745011450757,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4004,0,1,,0,2,tomato,1.6249999999999967,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.19456543303625,25.828002499051042,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4005,0,1,,0,2,tomato,1.63333333333333,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.54591606256685,25.472259986651327,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4006,0,1,,0,2,tomato,1.6416666666666633,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,102.89726669209745,25.116517474251612,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4007,0,1,,0,2,tomato,1.6499999999999966,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,103.24861732162805,24.760774961851897,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4008,0,1,,0,2,tomato,1.6583333333333299,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,103.59996795115865,24.405032449452182,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4009,0,1,,0,2,tomato,1.6666666666666632,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4010,0,1,,0,2,tomato,1.6749999999999965,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4011,0,1,,0,2,tomato,1.6833333333333298,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4012,0,1,,0,2,tomato,1.691666666666663,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4013,0,1,,0,2,tomato,1.6999999999999964,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4014,0,1,,0,2,tomato,1.7083333333333297,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4015,0,1,,0,2,tomato,1.716666666666663,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4016,0,1,,0,2,tomato,1.7249999999999963,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4017,0,1,,0,2,tomato,1.7333333333333296,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
4018,0,1,,0,2,tomato,1.741666666666663,1,0,3,None_cut,3.9583333333333277,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,104.0,24.0,,plate,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
