tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,946426d1071eb2d6_score,player_c6efd585_x,player_c6efd585_y,player_c6efd585_move_target,player_c6efd585_item,player_c6efd585_score,player_c6efd585_cut_speed,player_c6efd585_speed,player_b685b6f3_x,player_b685b6f3_y,player_b685b6f3_move_target,player_b685b6f3_item,player_b685b6f3_score,player_b685b6f3_cut_speed,player_b685b6f3_speed
4117,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3749999999999976,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,51.25000000000256,,,2,0.2,30.0
4118,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3749999999999976,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,52.50000000000284,,,2,0.2,30.0
4119,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3749999999999976,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,53.750000000003126,,,2,0.2,30.0
4120,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3749999999999976,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,55.00000000000341,,,2,0.2,30.0
4121,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3749999999999976,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4122,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3749999999999976,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4123,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3833333333333309,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4124,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3916666666666642,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4125,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.3999999999999975,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4126,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4083333333333308,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4127,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.416666666666664,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4128,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4249999999999974,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4129,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4333333333333307,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4130,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.441666666666664,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4131,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4499999999999973,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4132,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4583333333333306,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4133,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.466666666666664,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4134,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4749999999999972,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4135,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4833333333333305,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4136,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4916666666666638,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4137,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4999999999999971,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4138,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5083333333333304,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4139,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5166666666666637,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4140,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.524999999999997,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4141,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5333333333333303,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4142,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5416666666666636,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4143,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.549999999999997,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4144,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5583333333333302,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4145,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5666666666666635,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4146,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5749999999999968,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4147,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5833333333333302,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4148,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5916666666666635,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4149,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5999999999999968,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4150,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.60833333333333,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4151,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6166666666666634,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4152,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6249999999999967,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4153,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.63333333333333,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4154,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6416666666666633,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4155,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6499999999999966,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4156,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6583333333333299,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4157,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6666666666666632,1,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4158,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6749999999999965,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4159,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6833333333333298,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4160,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.691666666666663,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4161,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6999999999999964,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4162,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7083333333333297,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4163,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.716666666666663,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4164,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7249999999999963,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4165,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7333333333333296,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4166,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.741666666666663,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4167,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7499999999999962,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4168,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4169,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7666666666666628,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4170,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7749999999999961,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4171,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7833333333333294,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4172,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7916666666666627,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4173,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.799999999999996,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4174,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8083333333333294,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4175,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8166666666666627,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4176,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.824999999999996,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4177,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8333333333333293,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4178,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8416666666666626,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4179,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8499999999999959,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4180,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8583333333333292,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4181,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8666666666666625,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4182,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8749999999999958,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4183,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.883333333333329,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4184,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8916666666666624,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4185,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.8999999999999957,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4186,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.908333333333329,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4187,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9166666666666623,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4188,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9249999999999956,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4189,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.933333333333329,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4190,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9416666666666622,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4191,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9499999999999955,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4192,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9583333333333288,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4193,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9666666666666621,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4194,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9749999999999954,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4195,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9833333333333287,1,2,2,,2,3,,2,4,tomato,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato_salad,1,1.0,12.0,24.0,56.0,,,2,0.2,30.0
