tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,e4ebbcd564c6b83f_score,player_23d29ee7_x,player_23d29ee7_y,player_23d29ee7_move_target,player_23d29ee7_item,player_23d29ee7_score,player_23d29ee7_cut_speed,player_23d29ee7_speed,player_2d5d3862_x,player_2d5d3862_y,player_2d5d3862_move_target,player_2d5d3862_item,player_2d5d3862_score,player_2d5d3862_cut_speed,player_2d5d3862_speed
3616,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.8333333333333344,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,86.9904754578381,25.19459214040404,,plate,8,0.5,30.0
3617,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.875000000000001,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,86.10111917683935,26.07296871423054,,plate,8,0.5,30.0
3618,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.9166666666666679,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,85.2117628958406,26.95134528805704,,plate,8,0.5,30.0
3619,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,1.9583333333333346,1,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,84.32240661484184,27.82972186188354,,plate,8,0.5,30.0
3620,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.0000000000000013,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,83.43305033384308,28.708098435710042,,plate,8,0.5,30.0
3621,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.041666666666668,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,82.54369405284433,29.586475009536542,,plate,8,0.5,30.0
3622,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.0833333333333344,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,81.65433777184558,30.464851583363043,,plate,8,0.5,30.0
3623,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.125000000000001,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,80.76498149084682,31.343228157189543,,plate,8,0.5,30.0
3624,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.1666666666666674,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,79.87562520984807,32.22160473101604,,plate,8,0.5,30.0
3625,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.208333333333334,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,78.98626892884931,33.099981304842544,,plate,8,0.5,30.0
3626,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.2500000000000004,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,78.09691264785002,33.978357878669044,,plate,8,0.5,30.0
3627,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.291666666666667,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,77.20755636685033,34.856734452495544,,plate,8,0.5,30.0
3628,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.3333333333333335,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,76.31820008585065,35.735111026322045,,plate,8,0.5,30.0
3629,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.375,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,75.42884380485096,36.613487600148545,,plate,8,0.5,30.0
3630,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.4166666666666665,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,74.53948752385128,37.491864173975046,,plate,8,0.5,30.0
3631,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.458333333333333,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,73.65013124285159,38.370240747801546,,plate,8,0.5,30.0
3632,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.4999999999999996,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.76077496185191,39.248617321628046,,plate,8,0.5,30.0
3633,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.541666666666666,2,3,2,,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,plate,8,0.5,30.0
3634,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.5833333333333326,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3635,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.624999999999999,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3636,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.6666666666666656,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3637,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.708333333333332,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3638,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.7499999999999987,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3639,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.791666666666665,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3640,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.8333333333333317,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3641,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.8749999999999982,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3642,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.9166666666666647,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3643,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.9583333333333313,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3644,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato,2.999999999999998,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3645,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.0416666666666643,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3646,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.083333333333331,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3647,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.1249999999999973,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3648,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.166666666666664,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3649,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.2083333333333304,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3650,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.249999999999997,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3651,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.2916666666666634,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3652,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.33333333333333,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3653,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.3749999999999964,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3654,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.416666666666663,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3655,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.4583333333333295,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3656,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.499999999999996,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3657,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.5416666666666625,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3658,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.583333333333329,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,72.0,40.0,,,8,0.5,30.0
3659,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.6249999999999956,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,73.25000000000028,40.0,,,8,0.5,30.0
3660,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.666666666666662,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,74.50000000000057,40.0,,,8,0.5,30.0
3661,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,75.75000000000085,40.0,,,8,0.5,30.0
3662,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,77.00000000000114,40.0,,,8,0.5,30.0
3663,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,78.25000000000142,40.0,,,8,0.5,30.0
3664,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,tomato_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,,0,1.0,15.0,79.5000000000017,40.0,,,8,0.5,30.0
3665,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,80.75000000000199,40.0,,,8,0.5,30.0
3666,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,82.00000000000227,40.0,,,8,0.5,30.0
3667,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,83.25000000000256,40.0,,,8,0.5,30.0
3668,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,84.50000000000284,40.0,,,8,0.5,30.0
3669,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,85.75000000000313,40.0,,,8,0.5,30.0
3670,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,87.00000000000341,40.0,,,8,0.5,30.0
3671,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,88.12016826116314,39.68378443342246,,,8,0.5,30.0
3672,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,89.0095245421619,38.80540785959596,,,8,0.5,30.0
3673,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,89.89888082316065,37.92703128576946,,,8,0.5,30.0
3674,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,90.7882371041594,37.04865471194296,,,8,0.5,30.0
3675,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,91.67759338515816,36.17027813811646,,,8,0.5,30.0
3676,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,92.56694966615692,35.29190156428996,,,8,0.5,30.0
3677,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,93.45630594715567,34.41352499046346,,,8,0.5,30.0
3678,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,94.34566222815442,33.53514841663696,,,8,0.5,30.0
3679,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,95.23501850915318,32.65677184281046,,,8,0.5,30.0
3680,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,96.12437479015193,31.778395268983957,,,8,0.5,30.0
3681,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,97.01373107115069,30.900018695157552,,,8,0.5,30.0
3682,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,97.90308735214953,30.021642121331407,,,8,0.5,30.0
3683,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,98.79244363314886,29.143265547505262,,,8,0.5,30.0
3684,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,99.68179991414819,28.264888973679117,,,8,0.5,30.0
3685,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,100.57115619514751,27.386512399852972,,,8,0.5,30.0
3686,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,101.46051247614683,26.508135826026827,,,8,0.5,30.0
3687,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,102.34986875714615,25.62975925220068,,,8,0.5,30.0
3688,0,1,,0,2,,0,3,,1,0,None_cut,3.9999999999999942,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,40.0,24.0,,tomato_cut,0,1.0,15.0,103.23922503814548,24.751382678374537,,,8,0.5,30.0
