tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,24b1e93135d93a5f_score,player_1ca013c3_x,player_1ca013c3_y,player_1ca013c3_move_target,player_1ca013c3_item,player_1ca013c3_score,player_1ca013c3_cut_speed,player_1ca013c3_speed,player_8a73aa02_x,player_8a73aa02_y,player_8a73aa02_move_target,player_8a73aa02_item,player_8a73aa02_score,player_8a73aa02_cut_speed,player_8a73aa02_speed
4029,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,42.50000000000057,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4030,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,43.75000000000085,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4031,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,45.00000000000114,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4032,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,46.25000000000142,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4033,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,47.500000000001705,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4034,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,48.75000000000199,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4035,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,50.000000000002274,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4036,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,51.25000000000256,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4037,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,52.50000000000284,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4038,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,53.750000000003126,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4039,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,55.00000000000341,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4040,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,56.250000000003695,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4041,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,57.50000000000398,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4042,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,58.75000000000426,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4043,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,60.00000000000455,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4044,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,61.25000000000483,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4045,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,62.500000000005116,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4046,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,63.7500000000054,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4047,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,65.00000000000568,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4048,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,66.25000000000597,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4049,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,67.50000000000625,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4050,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,68.75000000000654,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4051,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,70.00000000000682,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4052,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,71.2500000000071,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4053,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,72.50000000000739,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4054,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,73.75000000000767,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4055,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,75.00000000000796,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4056,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,76.25000000000824,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4057,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,77.50000000000853,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4058,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,78.75000000000881,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4059,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,80.0000000000091,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4060,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,81.25000000000938,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4061,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,82.50000000000966,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4062,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,83.75000000000995,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4063,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,85.00000000001023,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4064,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,86.25000000001052,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4065,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.0,87.5000000000108,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4066,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,24.66756619610841,88.47591077356992,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4067,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,25.545942769935266,89.36526705456868,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4068,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,26.42431934376212,90.25462333556743,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4069,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,27.302695917588977,91.14397961656618,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4070,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,28.181072491415833,92.03333589756494,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4071,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,29.05944906524269,92.9226921785637,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4072,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,tomato_salad,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,29.937825639069217,93.81204845956245,,,1,1.0,30.0,24.0,72.0,,,6,1.0,30.0
4073,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,30.816202212895718,94.7014047405612,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4074,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,31.694578786722218,95.59076102155996,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4075,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,32.57295536054872,96.48011730255871,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4076,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,33.45133193437522,97.36947358355746,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4077,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,34.32970850820172,98.25882986455622,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4078,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,35.20808508202822,99.14818614555497,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4079,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,36.08646165585472,100.03754242655373,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4080,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,36.96483822968122,100.92689870755248,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4081,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,37.84321480350772,101.81625498855124,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4082,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,38.72159137733422,102.70561126955039,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4083,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,39.59996795116072,103.59496755055007,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4084,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,40.49047625129634,103.144703231137,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4085,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,41.384815622898,102.27140082738306,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4086,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,42.27915499449966,101.39809842362912,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4087,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,43.17349436610132,100.52479601987518,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4088,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,44.06783373770298,99.65149361612124,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4089,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,44.96217310930464,98.7781912123673,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4090,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,45.856512480906304,97.90488880861336,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4091,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,46.750851852507964,97.03158640485942,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4092,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,47.645191224109624,96.15828400110549,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4093,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,48.539530595711284,95.28498159735155,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4094,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,49.433869967312944,94.41167919359702,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4095,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,50.328209338914604,93.5383767898421,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4096,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,51.222548710516264,92.66507438608718,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4097,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,52.116888082117924,91.79177198233225,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4098,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,53.011227453719584,90.91846957857733,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4099,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,53.905566825321245,90.04516717482241,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4100,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,54.799906196922905,89.17186477106749,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4101,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,55.694245568524565,88.29856236731256,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4102,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,56.57949582572894,87.41606070901427,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
4103,0,1,,0,2,None_cut,4.0,3,0,3,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,7,57.46350665824278,86.53230460691462,,,1,1.0,30.0,24.0,72.0,,tomato_salad,6,1.0,30.0
