tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,50aec0b6f86f30d6_score,player_3cbcc265_x,player_3cbcc265_y,player_3cbcc265_move_target,player_3cbcc265_item,player_3cbcc265_score,player_3cbcc265_cut_speed,player_3cbcc265_speed,player_30583989_x,player_30583989_y,player_30583989_move_target,player_30583989_item,player_30583989_score,player_30583989_cut_speed,player_30583989_speed,136395817750091d_score,7be6824e0d3e4e2b_message,a1fcfd2e58b2d0db_score
5671,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000002965287,51.51997590830214,,tomato,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5672,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000264341,50.26997590830186,,tomato,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5673,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000002321535,49.019975908301575,,tomato,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5674,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000199967,47.76997590830129,,tomato,0,1.0,30.0,56.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5675,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000167797,46.51997590830101,,tomato,0,1.0,30.0,57.250000000000284,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5676,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000001356273,45.26997590830072,,tomato,0,1.0,30.0,58.50000000000057,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5677,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000001034575,44.01997590830044,,tomato,0,1.0,30.0,59.75000000000085,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5678,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000000712877,42.769975908300154,,tomato,0,1.0,30.0,61.00000000000114,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5679,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000039118,41.51997590829987,,tomato,0,1.0,30.0,62.25000000000142,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5680,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000000006948,40.269975908299585,,tomato,0,1.0,30.0,63.500000000001705,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5681,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,30.0,64.75000000000199,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5682,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.0,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,66.00000000000227,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5683,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.041666666666666664,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,67.25000000000256,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5684,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.08333333333333333,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,68.50000000000284,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5685,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.125,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,69.75000000000313,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5686,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.16666666666666666,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,71.00000000000341,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5687,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.20833333333333331,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,72.2500000000037,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5688,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.24999999999999997,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,73.50000000000398,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5689,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.29166666666666663,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,74.75000000000426,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5690,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.3333333333333333,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,76.00000000000455,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5691,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.375,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,77.25000000000483,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5692,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.4166666666666667,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,78.50000000000512,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5693,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.45833333333333337,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,79.7500000000054,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5694,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.5,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,81.00000000000568,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5695,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.5416666666666666,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,82.25000000000597,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5696,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.5833333333333333,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,83.50000000000625,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5697,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.6249999999999999,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,84.75000000000654,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5698,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.6666666666666665,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,86.00000000000682,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5699,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.7083333333333331,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,87.2500000000071,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5700,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.7499999999999998,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,tomato_salad,1,1.0,30.0,,,1.0
5701,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.7916666666666664,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5702,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.833333333333333,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5703,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.8749999999999997,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5704,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.9166666666666663,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5705,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.9583333333333329,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5706,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.9999999999999996,0,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5707,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.0416666666666663,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5708,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.083333333333333,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5709,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.1249999999999998,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5710,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.1666666666666665,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5711,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.2083333333333333,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5712,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.25,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5713,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.2916666666666667,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5714,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.3333333333333335,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5715,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.3750000000000002,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5716,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.416666666666667,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5717,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.4583333333333337,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5718,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.5000000000000004,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5719,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.5416666666666672,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5720,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.583333333333334,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5721,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.6250000000000007,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5722,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.6666666666666674,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5723,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.7083333333333341,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5724,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.7500000000000009,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5725,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.7916666666666676,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5726,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.8333333333333344,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5727,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5728,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.9166666666666679,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5729,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.9583333333333346,1,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5730,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.0000000000000013,2,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5731,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.0000000000000013,2,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
5732,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.0000000000000013,2,1,0,tomato,1.083333333333333,1,2,2,,2,3,tomato_salad,2,4,tomato_salad,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.88388347648305,39.11611652351695,,,0,1.0,30.0,88.0,40.0,,,2,1.0,30.0,,,2.0
