tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0634ff87155769ba_score,player_3ca64ccc_x,player_3ca64ccc_y,player_3ca64ccc_move_target,player_3ca64ccc_item,player_3ca64ccc_score,player_3ca64ccc_cut_speed,player_3ca64ccc_speed,player_77e84a63_x,player_77e84a63_y,player_77e84a63_move_target,player_77e84a63_item,player_77e84a63_score,player_77e84a63_cut_speed,player_77e84a63_speed
3902,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,83.49999999998954,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3903,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,83.99999999998909,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3904,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,84.49999999998863,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3905,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,84.99999999998818,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3906,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,85.49999999998772,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3907,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,85.99999999998727,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3908,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,86.49999999998681,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3909,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,86.99999999998636,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3910,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,56.0,87.4999999999859,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3911,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,55.862951843992704,87.94371843039431,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3912,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,55.51154631576887,88.29940671349351,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3913,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,55.16014078754503,88.65509499659271,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3914,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,54.808735259321196,89.0107832796919,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3915,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,54.45732973109736,89.3664715627911,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3916,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,54.105924202873524,89.7221598458903,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3917,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,53.75451867464969,90.0778481289895,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3918,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,53.40311314642585,90.4335364120887,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3919,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,53.051707618202016,90.7892246951879,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3920,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,52.70030208997818,91.1449129782871,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3921,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,52.348896561754344,91.5006012613863,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3922,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,51.99749103353051,91.85628954448549,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3923,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,51.646085505306694,92.21197782758469,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3924,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,51.294679977083106,92.56766611068389,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3925,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,50.94327444885952,92.92335439378309,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3926,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,50.591868920635925,93.27904267688228,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3927,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,50.24046339241234,93.63473095998148,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3928,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,49.88905786418874,93.99041924308068,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3929,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,49.537652335965156,94.34610752617988,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3930,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,49.18624680774157,94.70179580927908,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3931,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,48.834841279517974,95.05748409237827,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3932,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,48.48343575129439,95.41317237547747,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3933,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,48.13203022307079,95.76886065857667,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3934,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,47.780624694847205,96.12454894167587,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3935,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,47.42921916662361,96.48023722477507,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3936,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,47.07781363840002,96.83592550787426,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3937,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,46.72640811017643,97.19161379097346,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3938,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,46.37500258195284,97.54730207407266,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3939,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,46.023597053729254,97.90299035717186,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3940,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,45.67219152550566,98.25867864027106,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3941,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,45.32078599728207,98.61436692337026,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3942,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,44.969380469058486,98.97005520646945,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3943,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,44.61797494083489,99.32574348956865,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3944,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,44.266569412611304,99.68143177266785,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3945,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,43.91516388438771,100.03712005576705,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3946,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,43.56375835616412,100.39280833886625,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3947,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,43.212352827940535,100.74849662196544,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3948,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,42.86094729971694,101.10418490506464,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3949,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,42.50954177149335,101.45987318816384,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3950,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,42.15813624326976,101.81556147126304,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3951,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,41.80673071504617,102.17124975436224,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3952,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,41.455325186822584,102.52693803746143,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3953,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,41.10391965859899,102.88262632056063,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3954,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.7525141303754,103.23831460365983,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3955,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.40110860215181,103.59400288675903,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3956,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,40.046970208797504,103.65366328485544,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3957,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,39.68905785883412,103.30452327032896,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3958,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,39.33114550887073,102.95538325580247,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3959,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,38.97323315890735,102.60624324127599,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3960,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,38.61532080894396,102.2571032267495,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3961,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,38.25740845898058,101.90796321222302,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3962,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,37.89949610901722,101.55882319769654,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3963,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,37.54158375905455,101.20968318317006,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3964,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,37.18367140909187,100.86054316864357,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3965,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,36.8257590591292,100.51140315411709,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3966,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,36.46784670916652,100.1622631395906,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3967,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,36.10993435920385,99.81312312506412,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3968,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,35.75202200924117,99.46398311053764,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3969,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,35.3941096592785,99.11484309601116,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3970,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,35.036197309315824,98.76570308148467,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3971,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,34.67828495935315,98.41656306695819,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3972,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,34.320372609390475,98.0674230524317,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3973,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.9624602594278,97.71828303790522,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3974,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.604547909465126,97.36914302337874,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3975,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,33.24663555950245,97.02000300885226,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3976,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,32.888723209539776,96.67086299432577,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3977,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,32.5308108595771,96.32172297979929,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3978,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,32.17289850961443,95.9725829652728,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3979,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.814986159651568,95.62344295074632,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3980,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.457073809688538,95.27430293621984,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3981,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,31.099161459725508,94.92516292169336,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
3982,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,plate,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,30.741249109762478,94.57602290716687,,tomato,1,1.0,12.0,88.0,72.0,,,1,0.2,30.0
