tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,7422774d0143e485_score,player_fcba4d88_x,player_fcba4d88_y,player_fcba4d88_move_target,player_fcba4d88_item,player_fcba4d88_score,player_fcba4d88_cut_speed,player_fcba4d88_speed,player_611faa82_x,player_611faa82_y,player_611faa82_move_target,player_611faa82_item,player_611faa82_score,player_611faa82_cut_speed,player_611faa82_speed,244e3f0ca96309c7_score,a98bb1b9539f772b_message,77eb7591ba6a6def_score
5254,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.7916666666666664,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,94.99472547502755,39.917141798509775,,plate,2,1.0,30.0,,,4.0
5255,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.833333333333333,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,93.74481316783424,39.931948024453206,,plate,2,1.0,30.0,,,4.0
5256,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.833333333333333,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,92.49490086064093,39.94675425039664,,plate,2,1.0,30.0,,,4.0
5257,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.833333333333333,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,91.24498855344761,39.96156047634007,,plate,2,1.0,30.0,,,4.0
5258,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.833333333333333,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,89.9950762462543,39.97636670228327,,plate,2,1.0,30.0,,,4.0
5259,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.8749999999999997,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,88.74516393906099,39.99117292822635,,plate,2,1.0,30.0,,,4.0
5260,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.9166666666666663,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,87.49520253103098,39.99778761283382,,plate,2,1.0,30.0,,,4.0
5261,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.9583333333333329,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,86.24520254377215,39.997966086391884,,plate,2,1.0,30.0,,,4.0
5262,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,0.9999999999999996,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,84.99520255651332,39.99814455994995,,plate,2,1.0,30.0,,,4.0
5263,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.0416666666666663,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,83.74520256925449,39.998323033508015,,plate,2,1.0,30.0,,,4.0
5264,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.083333333333333,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,82.49520258199566,39.99850150706608,,plate,2,1.0,30.0,,,4.0
5265,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.1249999999999998,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,81.24520259473682,39.998679980624146,,plate,2,1.0,30.0,,,4.0
5266,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.1666666666666665,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,79.99520260747799,39.99885845418221,,plate,2,1.0,30.0,,,4.0
5267,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.2083333333333333,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,78.74520262021916,39.99903692774028,,plate,2,1.0,30.0,,,4.0
5268,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.25,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,77.49520263296033,39.99921540129834,,plate,2,1.0,30.0,,,4.0
5269,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.2916666666666667,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,76.2452026457015,39.99939387485641,,plate,2,1.0,30.0,,,4.0
5270,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.3333333333333335,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,74.99520265844266,39.999572348414475,,plate,2,1.0,30.0,,,4.0
5271,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.3750000000000002,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,73.74520267118383,39.99975082197275,,plate,2,1.0,30.0,,,4.0
5272,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.416666666666667,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,72.495202683925,39.99992929553117,,plate,2,1.0,30.0,,,4.0
5273,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.4583333333333337,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,71.5193913528273,40.66763899269328,,plate,2,1.0,30.0,,,4.0
5274,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.5000000000000004,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,70.6301659131489,41.54614802362497,,plate,2,1.0,30.0,,,4.0
5275,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.5416666666666672,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,69.7409404734705,42.42465705455686,,plate,2,1.0,30.0,,,4.0
5276,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.583333333333334,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,68.8517150337921,43.303166085489146,,plate,2,1.0,30.0,,,4.0
5277,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.6250000000000007,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,67.9624895941137,44.181675116421424,,plate,2,1.0,30.0,,,4.0
5278,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.6666666666666674,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,67.07326415443531,45.0601841473537,,plate,2,1.0,30.0,,,4.0
5279,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.7083333333333341,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,66.18403871475691,45.93869317828598,,plate,2,1.0,30.0,,,4.0
5280,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.7500000000000009,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,65.29481327507851,46.817202209218266,,plate,2,1.0,30.0,,,4.0
5281,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.7916666666666676,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,64.40558783540011,47.695711240150544,,plate,2,1.0,30.0,,,4.0
5282,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.8333333333333344,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,63.516362395721714,48.57422027108282,,plate,2,1.0,30.0,,,4.0
5283,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.875000000000001,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,62.627136956043316,49.4527293020151,,plate,2,1.0,30.0,,,4.0
5284,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,61.73791151636492,50.331238332947386,,plate,2,1.0,30.0,,,4.0
5285,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,1.9583333333333346,1,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,60.84868607668652,51.209747363879664,,plate,2,1.0,30.0,,,4.0
5286,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.0000000000000013,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,59.95946063700812,52.08825639481194,,plate,2,1.0,30.0,,,4.0
5287,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.041666666666668,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,59.07023519732972,52.96676542574422,,plate,2,1.0,30.0,,,4.0
5288,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.0833333333333344,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,58.181009757651324,53.8452744566765,,plate,2,1.0,30.0,,,4.0
5289,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.125000000000001,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,57.291784317972926,54.723783487608785,,plate,2,1.0,30.0,,,4.0
5290,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.1666666666666674,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.40255887829453,55.60229251854106,,plate,2,1.0,30.0,,,4.0
5291,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.208333333333334,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,plate,2,1.0,30.0,,,4.0
5292,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.2500000000000004,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5293,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.291666666666667,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5294,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.3333333333333335,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5295,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.375,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5296,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.4166666666666665,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5297,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.458333333333333,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5298,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.4999999999999996,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5299,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.541666666666666,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5300,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.5833333333333326,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5301,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.624999999999999,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5302,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.6666666666666656,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5303,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.708333333333332,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5304,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.7499999999999987,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5305,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.791666666666665,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5306,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.8333333333333317,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5307,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.8749999999999982,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5308,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.0,56.0,,,2,1.0,30.0,,,4.0
5309,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.9583333333333313,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,56.88388347648305,55.11611652351695,,,2,1.0,30.0,,,4.0
5310,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato,2.999999999999998,2,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,57.7677669529661,54.2322330470339,,,2,1.0,30.0,,,4.0
5311,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.0416666666666643,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,58.65165042944915,53.34834957055085,,,2,1.0,30.0,,,4.0
5312,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.083333333333331,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,59.5355339059322,52.4644660940678,,,2,1.0,30.0,,,4.0
5313,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.1249999999999973,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,60.41941738241525,51.58058261758475,,,2,1.0,30.0,,,4.0
5314,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.166666666666664,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,61.3033008588983,50.6966991411017,,,2,1.0,30.0,,,4.0
5315,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.2083333333333304,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,62.187184335381346,49.812815664618654,,,2,1.0,30.0,,,4.0
5316,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,63.071067811864395,48.928932188135605,,,2,1.0,30.0,,,4.0
5317,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.2916666666666634,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,63.954951288347445,48.045048711652555,,,2,1.0,30.0,,,4.0
5318,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.33333333333333,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,64.8388347648305,47.161165235169506,,,2,1.0,30.0,,,4.0
5319,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.3749999999999964,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,65.72271824131354,46.277281758686456,,,2,1.0,30.0,,,4.0
5320,test,0,1,,0,0,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.416666666666663,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,2,1.0,30.0,66.6066017177966,45.39339828220341,,,2,1.0,30.0,,,4.0
