tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7980b31b9eceee09_score,player_16647749_x,player_16647749_y,player_16647749_move_target,player_16647749_item,player_16647749_score,player_16647749_cut_speed,player_16647749_speed,player_68e24335_x,player_68e24335_y,player_68e24335_move_target,player_68e24335_item,player_68e24335_score,player_68e24335_cut_speed,player_68e24335_speed
3226,0,1,,0,2,tomato,2.008333333333329,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.071067811864395,32.928932188135605,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3227,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.424621202457615,32.575378797542385,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3228,0,1,,0,2,tomato,2.0249999999999955,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.778174593050835,32.221825406949165,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3229,0,1,,0,2,tomato,2.0333333333333288,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.13172798364405,31.868272016355945,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3230,0,1,,0,2,tomato,2.041666666666662,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.48528137423727,31.514718625762725,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3231,0,1,,0,2,tomato,2.0499999999999954,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.8388347648305,31.161165235169506,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3232,0,1,,0,2,tomato,2.0583333333333287,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.19238815542371,30.807611844576286,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3233,0,1,,0,2,tomato,2.066666666666662,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.54594154601693,30.454058453983066,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3234,0,1,,0,2,tomato,2.0749999999999953,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.89949493661015,30.100505063389846,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3235,0,1,,0,2,tomato,2.0833333333333286,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.25304832720337,29.746951672796627,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3236,0,1,,0,2,tomato,2.091666666666662,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.6066017177966,29.393398282203407,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3237,0,1,,0,2,tomato,2.099999999999995,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.96015510838981,29.039844891610187,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3238,0,1,,0,2,tomato,2.1083333333333285,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.31370849898303,28.686291501016967,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3239,0,1,,0,2,tomato,2.116666666666662,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,67.66726188957625,28.332738110423747,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3240,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.02081528016947,27.979184719830528,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3241,0,1,,0,2,tomato,2.1333333333333284,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.37436867076269,27.625631329237308,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3242,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.72792206135591,27.272077938644088,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3243,0,1,,0,2,tomato,2.149999999999995,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.08147545194913,26.91852454805087,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3244,0,1,,0,2,tomato,2.1583333333333283,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.43502884254235,26.56497115745765,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3245,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.78858223313557,26.21141776686443,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3246,0,1,,0,2,tomato,2.174999999999995,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.14213562372879,25.85786437627121,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3247,0,1,,0,2,tomato,2.1833333333333282,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.49568901432201,25.50431098567799,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3248,0,1,,0,2,tomato,2.1916666666666615,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.84924240491523,25.15075759508477,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3249,0,1,,0,2,tomato,2.199999999999995,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.20279579550845,24.79720420449155,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3250,0,1,,0,2,tomato,2.208333333333328,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.55634918610167,24.44365081389833,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3251,0,1,,0,2,tomato,2.2166666666666615,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3252,0,1,,0,2,tomato,2.2249999999999948,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3253,0,1,,0,2,tomato,2.233333333333328,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3254,0,1,,0,2,tomato,2.2416666666666614,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3255,0,1,,0,2,tomato,2.2499999999999947,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3256,0,1,,0,2,tomato,2.258333333333328,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3257,0,1,,0,2,tomato,2.2666666666666613,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3258,0,1,,0,2,tomato,2.2749999999999946,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3259,0,1,,0,2,tomato,2.283333333333328,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3260,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3261,0,1,,0,2,tomato,2.2999999999999945,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3262,0,1,,0,2,tomato,2.308333333333328,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3263,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3264,0,1,,0,2,tomato,2.3249999999999944,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3265,0,1,,0,2,tomato,2.3333333333333277,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3266,0,1,,0,2,tomato,2.341666666666661,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3267,0,1,,0,2,tomato,2.3499999999999943,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3268,0,1,,0,2,tomato,2.3583333333333276,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3269,0,1,,0,2,tomato,2.366666666666661,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3270,0,1,,0,2,tomato,2.3749999999999942,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3271,0,1,,0,2,tomato,2.3833333333333275,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3272,0,1,,0,2,tomato,2.391666666666661,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3273,0,1,,0,2,tomato,2.399999999999994,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.4999999999999,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3274,0,1,,0,2,tomato,2.4083333333333274,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.9999999999998,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3275,0,1,,0,2,tomato,2.4166666666666607,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,25.4999999999997,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3276,0,1,,0,2,tomato,2.424999999999994,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,25.999999999999602,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3277,0,1,,0,2,tomato,2.4333333333333274,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,26.499999999999503,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3278,0,1,,0,2,tomato,2.4416666666666607,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,26.999999999999403,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3279,0,1,,0,2,tomato,2.449999999999994,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,27.499999999999304,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3280,0,1,,0,2,tomato,2.4583333333333273,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,27.999999999999204,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3281,0,1,,0,2,tomato,2.4666666666666606,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,28.499999999999105,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3282,0,1,,0,2,tomato,2.474999999999994,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,28.999999999999005,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3283,0,1,,0,2,tomato,2.483333333333327,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,29.499999999998906,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3284,0,1,,0,2,tomato,2.4916666666666605,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,29.999999999998806,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3285,0,1,,0,2,tomato,2.499999999999994,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,30.499999999998707,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3286,0,1,,0,2,tomato,2.508333333333327,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,30.999999999998607,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3287,0,1,,0,2,tomato,2.5166666666666604,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,31.499999999998508,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3288,0,1,,0,2,tomato,2.5249999999999937,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,31.99999999999841,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3289,0,1,,0,2,tomato,2.533333333333327,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,32.499999999998664,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3290,0,1,,0,2,tomato,2.5416666666666603,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,32.99999999999892,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3291,0,1,,0,2,tomato,2.5499999999999936,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,33.499999999999176,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3292,0,1,,0,2,tomato,2.558333333333327,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,33.99999999999943,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3293,0,1,,0,2,tomato,2.56666666666666,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,34.49999999999969,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3294,0,1,,0,2,tomato,2.5749999999999935,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,34.99999999999994,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3295,0,1,,0,2,tomato,2.583333333333327,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,35.5000000000002,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3296,0,1,,0,2,tomato,2.59166666666666,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,36.000000000000455,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3297,0,1,,0,2,tomato,2.5999999999999934,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,36.50000000000071,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3298,0,1,,0,2,tomato,2.6083333333333267,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,37.000000000000966,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3299,0,1,,0,2,tomato,2.61666666666666,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,37.50000000000122,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3300,0,1,,0,2,tomato,2.6249999999999933,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,38.00000000000148,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3301,0,1,,0,2,tomato,2.6333333333333266,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,38.500000000001734,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
3302,0,1,,0,2,tomato,2.64166666666666,2,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,39.00000000000199,,tomato,2,1.0,12.0,24.0,40.0,,,1,0.2,30.0
