tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,23f0a1d7adffece2_score,player_e9f00223_x,player_e9f00223_y,player_e9f00223_move_target,player_e9f00223_item,player_e9f00223_score,player_e9f00223_cut_speed,player_e9f00223_speed,player_588aaf23_x,player_588aaf23_y,player_588aaf23_move_target,player_588aaf23_item,player_588aaf23_score,player_588aaf23_cut_speed,player_588aaf23_speed,18cf696097fdcf58_score,ddd4286268b144af_message,f2365e25af3e4a70_score
5546,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,36.000000000000455,,,0,1.0,12.0,121.18739579836529,38.62973254483066,,,6,0.2,30.0,,,6.0
5547,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,36.50000000000071,,,0,1.0,12.0,122.07675207936404,37.75135597100416,,,6,0.2,30.0,,,6.0
5548,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,37.000000000000966,,,0,1.0,12.0,122.9661083603628,36.87297939717766,,,6,0.2,30.0,,,6.0
5549,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,37.50000000000122,,,0,1.0,12.0,123.85546464136155,35.99460282335116,,,6,0.2,30.0,,,6.0
5550,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,38.00000000000148,,,0,1.0,12.0,124.7448209223603,35.11622624952466,,,6,0.2,30.0,,,6.0
5551,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,38.500000000001734,,,0,1.0,12.0,125.63417720335906,34.23784967569816,,,6,0.2,30.0,,,6.0
5552,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,39.00000000000199,,,0,1.0,12.0,126.52353348435781,33.35947310187166,,,6,0.2,30.0,,,6.0
5553,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,39.500000000002245,,,0,1.0,12.0,127.41288976535657,32.48109652804516,,,6,0.2,30.0,,,6.0
5554,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0000000000025,,,0,1.0,12.0,128.30224604635532,31.602719954218657,,,6,0.2,30.0,,,6.0
5555,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.50000000000276,,,0,1.0,12.0,129.19160232735408,30.724343380392156,,,6,0.2,30.0,,,6.0
5556,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.00000000000301,,,0,1.0,12.0,130.08095860835283,29.845966806565656,,,6,0.2,30.0,,,6.0
5557,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.50000000000327,,,0,1.0,12.0,130.97031488935158,28.967590232739155,,,6,0.2,30.0,,,6.0
5558,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.000000000003524,,,0,1.0,12.0,131.85967117035034,28.089213658912655,,,6,0.2,30.0,,,6.0
5559,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.50000000000378,,,0,1.0,12.0,132.7490274513491,27.210837085086226,,,6,0.2,30.0,,,6.0
5560,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.000000000004036,,,0,1.0,12.0,133.63838373234785,26.33246051126008,,,6,0.2,30.0,,,6.0
5561,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.50000000000429,,,0,1.0,12.0,134.5277400133466,25.454083937433936,,,6,0.2,30.0,,,6.0
5562,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.00000000000455,,,0,1.0,12.0,135.41709629434553,24.57570736360819,,,6,0.2,30.0,,,6.0
5563,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.5000000000048,,,0,1.0,12.0,136.0,24.0,,,6,0.2,30.0,,,6.0
5564,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.00000000000506,,,0,1.0,12.0,136.0,24.0,,plate,6,0.2,30.0,,,6.0
5565,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.500000000005315,,,0,1.0,12.0,136.0,24.0,,plate,6,0.2,30.0,,,6.0
5566,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.00000000000557,,,0,1.0,12.0,136.0,24.0,,plate,6,0.2,30.0,,,6.0
5567,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.50000000000583,,,0,1.0,12.0,136.0,24.0,,plate,6,0.2,30.0,,,6.0
5568,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.00000000000608,,,0,1.0,12.0,136.0,24.0,,plate,6,0.2,30.0,,,6.0
5569,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.50000000000634,,,0,1.0,12.0,136.0,24.0,,plate,6,0.2,30.0,,,6.0
5570,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.000000000006594,,,0,1.0,12.0,136.0,24.0,,plate,6,0.2,30.0,,,6.0
5571,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.50000000000685,,,0,1.0,12.0,136.0,24.0,,plate,6,0.2,30.0,,,6.0
5572,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,49.000000000007105,,,0,1.0,12.0,136.0,24.0,,plate,6,0.2,30.0,,,6.0
5573,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,49.50000000000736,,,0,1.0,12.0,136.0,24.0,,plate,6,0.2,30.0,,,6.0
5574,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.00000000000762,,,0,1.0,12.0,136.0,24.0,,plate,6,0.2,30.0,,,6.0
5575,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.50000000000787,,,0,1.0,12.0,136.0,24.0,,plate,6,0.2,30.0,,,6.0
5576,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.00000000000813,,,0,1.0,12.0,134.75000000000114,24.0,,plate,6,0.2,30.0,,,6.0
5577,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.500000000008384,,,0,1.0,12.0,133.50000000000227,24.0,,plate,6,0.2,30.0,,,6.0
5578,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.00000000000864,,,0,1.0,12.0,132.2500000000034,24.0,,plate,6,0.2,30.0,,,6.0
5579,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.500000000008896,,,0,1.0,12.0,131.00000000000455,24.0,,plate,6,0.2,30.0,,,6.0
5580,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.00000000000915,,,0,1.0,12.0,129.75000000000568,24.0,,plate,6,0.2,30.0,,,6.0
5581,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.50000000000941,,,0,1.0,12.0,128.50000000000682,24.0,,plate,6,0.2,30.0,,,6.0
5582,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,54.00000000000966,,,0,1.0,12.0,127.2500000000071,24.0,,plate,6,0.2,30.0,,,6.0
5583,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,54.50000000000992,,,0,1.0,12.0,126.00000000000682,24.0,,plate,6,0.2,30.0,,,6.0
5584,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,55.000000000010175,,,0,1.0,12.0,124.75000000000654,24.0,,plate,6,0.2,30.0,,,6.0
5585,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,55.50000000001043,,,0,1.0,12.0,123.50000000000625,24.0,,plate,6,0.2,30.0,,,6.0
5586,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,122.25000000000597,24.0,,plate,6,0.2,30.0,,,6.0
5587,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,121.00000000000568,24.0,,plate,6,0.2,30.0,,,6.0
5588,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,119.7500000000054,24.0,,plate,6,0.2,30.0,,,6.0
5589,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,118.50000000000512,24.0,,plate,6,0.2,30.0,,,6.0
5590,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,117.25000000000483,24.0,,plate,6,0.2,30.0,,,6.0
5591,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,116.00000000000455,24.0,,plate,6,0.2,30.0,,,6.0
5592,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,114.75000000000426,24.0,,plate,6,0.2,30.0,,,6.0
5593,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,113.50000000000398,24.0,,plate,6,0.2,30.0,,,6.0
5594,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,112.2500000000037,24.0,,plate,6,0.2,30.0,,,6.0
5595,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,111.00000000000341,24.0,,plate,6,0.2,30.0,,,6.0
5596,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,109.75000000000313,24.0,,plate,6,0.2,30.0,,,6.0
5597,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,108.50000000000284,24.0,,plate,6,0.2,30.0,,,6.0
5598,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,107.25000000000256,24.0,,plate,6,0.2,30.0,,,6.0
5599,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,106.00000000000227,24.0,,plate,6,0.2,30.0,,,6.0
5600,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,104.75000000000199,24.0,,plate,6,0.2,30.0,,,6.0
5601,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,103.5000000000017,24.0,,plate,6,0.2,30.0,,,6.0
5602,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,102.25000000000142,24.0,,plate,6,0.2,30.0,,,6.0
5603,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,101.00000000000114,24.0,,plate,6,0.2,30.0,,,6.0
5604,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,99.75000000000085,24.0,,plate,6,0.2,30.0,,,6.0
5605,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,98.50000000000057,24.0,,plate,6,0.2,30.0,,,6.0
5606,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,97.25000000000028,24.0,,plate,6,0.2,30.0,,,6.0
5607,test,False,0,1,None_cut,3.8749999999999947,3,0,2,None_cut,3.8749999999999947,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,12.0,96.0,24.0,,plate,6,0.2,30.0,,,6.0
