tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,5c6cc64292018795_score,player_c8119b47_x,player_c8119b47_y,player_c8119b47_move_target,player_c8119b47_item,player_c8119b47_score,player_c8119b47_cut_speed,player_c8119b47_speed,player_23aab726_x,player_23aab726_y,player_23aab726_move_target,player_23aab726_item,player_23aab726_score,player_23aab726_cut_speed,player_23aab726_speed,b925d6c53df1acaf_score,498508d6aa209fea_message,b5a647d018e7def4_score
6519,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.3333333333333335,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6520,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.375,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6521,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.4166666666666665,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6522,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.458333333333333,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6523,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.4999999999999996,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6524,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.541666666666666,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6525,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.5833333333333326,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6526,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.624999999999999,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6527,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.6666666666666656,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6528,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.708333333333332,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6529,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.7499999999999987,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6530,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.791666666666665,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6531,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.8333333333333317,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6532,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.8749999999999982,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6533,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.9166666666666647,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6534,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.9583333333333313,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6535,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato,2.999999999999998,2,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6536,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.0416666666666643,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6537,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.083333333333331,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,40.0,,,6,0.2,30.0,,,6.0
6538,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.1249999999999973,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,41.250000000000284,,,6,0.2,30.0,,,6.0
6539,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.166666666666664,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,42.50000000000057,,,6,0.2,30.0,,,6.0
6540,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.2083333333333304,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,43.75000000000085,,,6,0.2,30.0,,,6.0
6541,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,45.00000000000114,,,6,0.2,30.0,,,6.0
6542,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.2916666666666634,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,46.25000000000142,,,6,0.2,30.0,,,6.0
6543,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.33333333333333,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,47.500000000001705,,,6,0.2,30.0,,,6.0
6544,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.3749999999999964,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,48.75000000000199,,,6,0.2,30.0,,,6.0
6545,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.416666666666663,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,50.000000000002274,,,6,0.2,30.0,,,6.0
6546,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.4583333333333295,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,51.25000000000256,,,6,0.2,30.0,,,6.0
6547,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,52.50000000000284,,,6,0.2,30.0,,,6.0
6548,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.5416666666666625,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,53.750000000003126,,,6,0.2,30.0,,,6.0
6549,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.583333333333329,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,55.00000000000341,,,6,0.2,30.0,,,6.0
6550,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.6249999999999956,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,,6,0.2,30.0,,,6.0
6551,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.666666666666662,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6552,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6553,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6554,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6555,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.833333333333328,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6556,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.8749999999999947,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6557,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.916666666666661,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6558,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.9583333333333277,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6559,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,3.9999999999999942,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6560,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6561,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6562,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6563,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,tomato,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6564,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6565,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6566,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6567,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6568,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6569,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6570,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6571,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,56.0,56.0,,tomato_salad,6,0.2,30.0,,,6.0
6572,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,56.88388347648305,55.11611652351695,,tomato_salad,6,0.2,30.0,,,6.0
6573,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,57.7677669529661,54.2322330470339,,tomato_salad,6,0.2,30.0,,,6.0
6574,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,58.65165042944915,53.34834957055085,,tomato_salad,6,0.2,30.0,,,6.0
6575,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,59.5355339059322,52.4644660940678,,tomato_salad,6,0.2,30.0,,,6.0
6576,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,60.41941738241525,51.58058261758475,,tomato_salad,6,0.2,30.0,,,6.0
6577,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,61.3033008588983,50.6966991411017,,tomato_salad,6,0.2,30.0,,,6.0
6578,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,62.187184335381346,49.812815664618654,,tomato_salad,6,0.2,30.0,,,6.0
6579,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,63.071067811864395,48.928932188135605,,tomato_salad,6,0.2,30.0,,,6.0
6580,test,True,0,1,None_cut,3.8749999999999947,3,0,2,tomato_cut,4.0,3,1,0,None_cut,3.833333333333328,3,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato,0,1.0,12.0,63.954951288347445,48.045048711652555,,tomato_salad,6,0.2,30.0,,,6.0
