tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,da15a8d490b26cd5_score,player_86c4a5ae_x,player_86c4a5ae_y,player_86c4a5ae_move_target,player_86c4a5ae_item,player_86c4a5ae_score,player_86c4a5ae_cut_speed,player_86c4a5ae_speed,player_0d05f176_x,player_0d05f176_y,player_0d05f176_move_target,player_0d05f176_item,player_0d05f176_score,player_0d05f176_cut_speed,player_0d05f176_speed
3644,0,1,,0,2,tomato,0.8249999999999995,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3645,0,1,,0,2,tomato,0.8333333333333328,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3646,0,1,,0,2,tomato,0.8416666666666661,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3647,0,1,,0,2,tomato,0.8499999999999994,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3648,0,1,,0,2,tomato,0.8583333333333327,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,72.0,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3649,0,1,,0,2,tomato,0.866666666666666,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,71.50000000000045,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3650,0,1,,0,2,tomato,0.8749999999999993,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,71.00000000000091,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3651,0,1,,0,2,tomato,0.8833333333333326,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,70.50000000000136,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3652,0,1,,0,2,tomato,0.8916666666666659,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,70.00000000000182,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3653,0,1,,0,2,tomato,0.8999999999999992,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,69.50000000000227,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3654,0,1,,0,2,tomato,0.9083333333333325,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,69.00000000000273,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3655,0,1,,0,2,tomato,0.9166666666666659,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,68.50000000000318,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3656,0,1,,0,2,tomato,0.9249999999999992,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,68.00000000000364,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3657,0,1,,0,2,tomato,0.9333333333333325,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,67.50000000000409,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3658,0,1,,0,2,tomato,0.9416666666666658,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,67.00000000000455,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3659,0,1,,0,2,tomato,0.9499999999999991,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,66.500000000005,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3660,0,1,,0,2,tomato,0.9583333333333324,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,66.00000000000546,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3661,0,1,,0,2,tomato,0.9666666666666657,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,65.50000000000591,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3662,0,1,,0,2,tomato,0.974999999999999,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,65.00000000000637,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3663,0,1,,0,2,tomato,0.9833333333333323,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,64.50000000000682,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3664,0,1,,0,2,tomato,0.9916666666666656,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,64.00000000000728,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3665,0,1,,0,2,tomato,0.9999999999999989,0,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,63.50000000000702,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3666,0,1,,0,2,tomato,1.0083333333333322,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,63.000000000006764,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3667,0,1,,0,2,tomato,1.0166666666666655,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,62.50000000000651,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3668,0,1,,0,2,tomato,1.0249999999999988,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,62.00000000000625,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3669,0,1,,0,2,tomato,1.033333333333332,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,61.500000000006,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3670,0,1,,0,2,tomato,1.0416666666666654,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,61.00000000000574,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3671,0,1,,0,2,tomato,1.0499999999999987,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,60.500000000005485,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3672,0,1,,0,2,tomato,1.058333333333332,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,60.00000000000523,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3673,0,1,,0,2,tomato,1.0666666666666653,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,59.500000000004974,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3674,0,1,,0,2,tomato,1.0749999999999986,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,59.00000000000472,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3675,0,1,,0,2,tomato,1.083333333333332,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,58.50000000000446,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3676,0,1,,0,2,tomato,1.0916666666666652,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,58.000000000004206,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3677,0,1,,0,2,tomato,1.0999999999999985,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,57.50000000000395,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3678,0,1,,0,2,tomato,1.1083333333333318,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,57.000000000003695,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3679,0,1,,0,2,tomato,1.1166666666666651,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.50000000000344,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3680,0,1,,0,2,tomato,1.1249999999999984,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,56.00000000000318,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3681,0,1,,0,2,tomato,1.1333333333333317,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,55.50000000000293,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3682,0,1,,0,2,tomato,1.141666666666665,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,55.00000000000267,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3683,0,1,,0,2,tomato,1.1499999999999984,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,54.500000000002416,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3684,0,1,,0,2,tomato,1.1583333333333317,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,54.00000000000216,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3685,0,1,,0,2,tomato,1.166666666666665,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,53.500000000001904,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3686,0,1,,0,2,tomato,1.1749999999999983,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,53.00000000000165,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3687,0,1,,0,2,tomato,1.1833333333333316,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,52.50000000000139,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3688,0,1,,0,2,tomato,1.1916666666666649,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,52.00000000000114,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3689,0,1,,0,2,tomato,1.1999999999999982,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,51.50000000000088,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3690,0,1,,0,2,tomato,1.2083333333333315,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,51.000000000000625,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3691,0,1,,0,2,tomato,1.2166666666666648,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,50.50000000000037,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3692,0,1,,0,2,tomato,1.224999999999998,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,50.000000000000114,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3693,0,1,,0,2,tomato,1.2333333333333314,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,49.49999999999986,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3694,0,1,,0,2,tomato,1.2416666666666647,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,48.9999999999996,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3695,0,1,,0,2,tomato,1.249999999999998,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,48.499999999999346,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3696,0,1,,0,2,tomato,1.2583333333333313,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,47.99999999999909,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3697,0,1,,0,2,tomato,1.2666666666666646,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,47.499999999998835,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3698,0,1,,0,2,tomato,1.274999999999998,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,46.99999999999858,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3699,0,1,,0,2,tomato,1.2833333333333312,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,46.49999999999832,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3700,0,1,,0,2,tomato,1.2916666666666645,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,45.99999999999807,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3701,0,1,,0,2,tomato,1.2999999999999978,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,45.49999999999781,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3702,0,1,,0,2,tomato,1.3083333333333311,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,44.999999999997556,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3703,0,1,,0,2,tomato,1.3166666666666644,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,44.4999999999973,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3704,0,1,,0,2,tomato,1.3249999999999977,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,43.999999999997044,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3705,0,1,,0,2,tomato,1.333333333333331,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,43.49999999999679,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3706,0,1,,0,2,tomato,1.3416666666666643,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,42.99999999999653,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3707,0,1,,0,2,tomato,1.3499999999999976,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,42.49999999999628,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3708,0,1,,0,2,tomato,1.358333333333331,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,41.99999999999602,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3709,0,1,,0,2,tomato,1.3666666666666643,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,41.499999999995765,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3710,0,1,,0,2,tomato,1.3749999999999976,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.99999999999551,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3711,0,1,,0,2,tomato,1.3833333333333309,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.499999999995254,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3712,0,1,,0,2,tomato,1.3916666666666642,1,0,3,None_cut,3.1833333333333247,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3713,0,1,,0,2,tomato,1.3999999999999975,1,0,3,None_cut,3.1833333333333247,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,tomato_salad,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3714,0,1,,0,2,tomato,1.4083333333333308,1,0,3,None_cut,3.1833333333333247,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,tomato_salad,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3715,0,1,,0,2,tomato,1.416666666666664,1,0,3,None_cut,3.1833333333333247,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,tomato_salad,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3716,0,1,,0,2,tomato,1.4249999999999974,1,0,3,None_cut,3.1833333333333247,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,tomato_salad,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3717,0,1,,0,2,tomato,1.4333333333333307,1,0,3,None_cut,3.1833333333333247,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,tomato_salad,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3718,0,1,,0,2,tomato,1.441666666666664,1,0,3,None_cut,3.1833333333333247,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,tomato_salad,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
3719,0,1,,0,2,tomato,1.4499999999999973,1,0,3,None_cut,3.1833333333333247,3,2,2,,2,3,plate,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,tomato_salad,4,1.0,12.0,24.0,40.0,,,0,0.2,30.0
