tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,32c24873ef018aaa_score,player_d355bff0_x,player_d355bff0_y,player_d355bff0_move_target,player_d355bff0_item,player_d355bff0_score,player_d355bff0_cut_speed,player_d355bff0_speed,player_6bd76bf8_x,player_6bd76bf8_y,player_6bd76bf8_move_target,player_6bd76bf8_item,player_6bd76bf8_score,player_6bd76bf8_cut_speed,player_6bd76bf8_speed
3288,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3289,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3290,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3291,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3292,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3293,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3294,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3295,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3296,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3297,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3298,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3299,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3300,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3301,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3302,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3303,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3304,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3305,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3306,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,56.0,,tomato_cut,1,1.0,30.0
3307,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,57.250000000000284,,tomato_cut,1,1.0,30.0
3308,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,58.50000000000057,,tomato_cut,1,1.0,30.0
3309,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,59.75000000000085,,tomato_cut,1,1.0,30.0
3310,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,61.00000000000114,,tomato_cut,1,1.0,30.0
3311,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,62.25000000000142,,tomato_cut,1,1.0,30.0
3312,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,63.500000000001705,,tomato_cut,1,1.0,30.0
3313,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,64.75000000000199,,tomato_cut,1,1.0,30.0
3314,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,66.00000000000227,,tomato_cut,1,1.0,30.0
3315,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,67.25000000000256,,tomato_cut,1,1.0,30.0
3316,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,68.50000000000284,,tomato_cut,1,1.0,30.0
3317,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,69.75000000000313,,tomato_cut,1,1.0,30.0
3318,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,71.00000000000341,,tomato_cut,1,1.0,30.0
3319,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,72.2500000000037,,tomato_cut,1,1.0,30.0
3320,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,73.50000000000398,,tomato_cut,1,1.0,30.0
3321,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,74.75000000000426,,tomato_cut,1,1.0,30.0
3322,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,76.00000000000455,,tomato_cut,1,1.0,30.0
3323,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,77.25000000000483,,tomato_cut,1,1.0,30.0
3324,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,78.50000000000512,,tomato_cut,1,1.0,30.0
3325,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,79.7500000000054,,tomato_cut,1,1.0,30.0
3326,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,81.00000000000568,,tomato_cut,1,1.0,30.0
3327,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,82.25000000000597,,tomato_cut,1,1.0,30.0
3328,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,83.50000000000625,,tomato_cut,1,1.0,30.0
3329,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,84.75000000000654,,tomato_cut,1,1.0,30.0
3330,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,86.00000000000682,,tomato_cut,1,1.0,30.0
3331,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.0,87.2500000000071,,tomato_cut,1,1.0,30.0
3332,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,24.49189088134284,88.29803951736653,,tomato_cut,1,1.0,30.0
3333,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,25.37026745516934,89.18739579836529,,tomato_cut,1,1.0,30.0
3334,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,26.24864402899584,90.07675207936404,,tomato_cut,1,1.0,30.0
3335,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,27.12702060282234,90.9661083603628,,tomato_cut,1,1.0,30.0
3336,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,28.00539717664884,91.85546464136155,,tomato_cut,1,1.0,30.0
3337,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,28.883773750475342,92.7448209223603,,tomato_cut,1,1.0,30.0
3338,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,29.762150324301842,93.63417720335906,,tomato_cut,1,1.0,30.0
3339,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,30.640526898128343,94.52353348435781,,tomato_cut,1,1.0,30.0
3340,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,31.518903471954843,95.41288976535657,,tomato_cut,1,1.0,30.0
3341,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,32.39728004578134,96.30224604635532,,tomato_cut,1,1.0,30.0
3342,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,33.275656619607844,97.19160232735408,,tomato_cut,1,1.0,30.0
3343,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,34.154033193434344,98.08095860835283,,tomato_cut,1,1.0,30.0
3344,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,35.032409767260845,98.97031488935158,,tomato_cut,1,1.0,30.0
3345,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,35.910786341087345,99.85967117035034,,tomato_cut,1,1.0,30.0
3346,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,36.789162914913845,100.7490274513491,,tomato_cut,1,1.0,30.0
3347,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,37.667539488740346,101.63838373234866,,tomato_cut,1,1.0,30.0
3348,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,38.545916062566846,102.52774001334835,,tomato_cut,1,1.0,30.0
3349,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,56.0,,,1,1.0,30.0,39.424292636393346,103.41709629434803,,tomato_cut,1,1.0,30.0
3350,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,57.250000000000284,,,1,1.0,30.0,40.311608376973936,103.31936371188569,,tomato_cut,1,1.0,30.0
3351,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,58.50000000000057,,,1,1.0,30.0,41.205947748575596,102.44606130813175,,tomato_cut,1,1.0,30.0
3352,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,59.75000000000085,,,1,1.0,30.0,42.100287120177256,101.5727589043778,,tomato_cut,1,1.0,30.0
3353,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,61.00000000000114,,,1,1.0,30.0,42.99462649177892,100.69945650062387,,tomato_cut,1,1.0,30.0
3354,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,62.25000000000142,,,1,1.0,30.0,43.88896586338058,99.82615409686993,,tomato_cut,1,1.0,30.0
3355,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,63.500000000001705,,,1,1.0,30.0,44.78330523498224,98.95285169311599,,tomato_cut,1,1.0,30.0
3356,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,64.75000000000199,,,1,1.0,30.0,45.6776446065839,98.07954928936205,,tomato_cut,1,1.0,30.0
3357,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,66.00000000000227,,,1,1.0,30.0,46.57198397818556,97.20624688560811,,tomato_cut,1,1.0,30.0
3358,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,67.25000000000256,,,1,1.0,30.0,47.46632334978722,96.33294448185417,,tomato_cut,1,1.0,30.0
3359,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,68.50000000000284,,,1,1.0,30.0,48.36066272138888,95.45964207810023,,tomato_cut,1,1.0,30.0
3360,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,69.75000000000313,,,1,1.0,30.0,49.25500209299054,94.58633967434629,,tomato_cut,1,1.0,30.0
3361,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,71.00000000000341,,,1,1.0,30.0,50.1493414645922,93.71303727059235,,tomato_cut,1,1.0,30.0
3362,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,30.0,51.04368083619386,92.83973486683841,,tomato_cut,1,1.0,30.0
3363,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,30.0,51.93802020779552,91.96643246308447,,tomato_cut,1,1.0,30.0
3364,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,30.0,52.83235957939718,91.09313005933035,,tomato_cut,1,1.0,30.0
3365,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,30.0,53.72669895099884,90.21982765557541,,tomato_cut,1,1.0,30.0
3366,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,30.0,54.6210383226005,89.3465252518205,,tomato_cut,1,1.0,30.0
3367,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,30.0,55.51537769420216,88.47322284806557,,tomato_cut,1,1.0,30.0
3368,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,30.0,56.4026936592241,87.59281192943624,,tomato_cut,1,1.0,30.0
3369,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,30.0,57.286704491737936,86.70905582733658,,tomato_cut,1,1.0,30.0
3370,0,1,,0,2,,0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,tomato,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,88.0,72.0,,,1,1.0,30.0,58.17071532425177,85.82529972523693,,tomato_cut,1,1.0,30.0
