tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4ef0e2ff9575d094_score,player_fe6776fc_x,player_fe6776fc_y,player_fe6776fc_move_target,player_fe6776fc_item,player_fe6776fc_score,player_fe6776fc_cut_speed,player_fe6776fc_speed,player_079e3cc8_x,player_079e3cc8_y,player_079e3cc8_move_target,player_079e3cc8_item,player_079e3cc8_score,player_079e3cc8_cut_speed,player_079e3cc8_speed
3670,0,1,,0,2,tomato,2.1666666666666674,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,86.32233047033901,41.67766952966099,,plate,2,0.2,30.0
3671,0,1,,0,2,tomato,2.208333333333334,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,85.43844699385596,42.56155300614404,,plate,2,0.2,30.0
3672,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,84.55456351737291,43.44543648262709,,plate,2,0.2,30.0
3673,0,1,,0,2,tomato,2.291666666666667,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,83.67068004088986,44.32931995911014,,plate,2,0.2,30.0
3674,0,1,,0,2,tomato,2.3333333333333335,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,82.78679656440681,45.213203435593186,,plate,2,0.2,30.0
3675,0,1,,0,2,tomato,2.375,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,81.90291308792376,46.097086912076236,,plate,2,0.2,30.0
3676,0,1,,0,2,tomato,2.4166666666666665,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,81.01902961144071,46.980970388559285,,plate,2,0.2,30.0
3677,0,1,,0,2,tomato,2.458333333333333,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,80.13514613495767,47.864853865042335,,plate,2,0.2,30.0
3678,0,1,,0,2,tomato,2.4999999999999996,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,79.25126265847462,48.748737341525384,,plate,2,0.2,30.0
3679,0,1,,0,2,tomato,2.541666666666666,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,78.36737918199157,49.632620818008434,,plate,2,0.2,30.0
3680,0,1,,0,2,tomato,2.5833333333333326,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,77.48349570550852,50.51650429449148,,plate,2,0.2,30.0
3681,0,1,,0,2,tomato,2.624999999999999,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,76.59961222902547,51.40038777097453,,plate,2,0.2,30.0
3682,0,1,,0,2,tomato,2.6666666666666656,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,75.71572875254242,52.28427124745758,,plate,2,0.2,30.0
3683,0,1,,0,2,tomato,2.708333333333332,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,74.83184527605937,53.16815472394063,,plate,2,0.2,30.0
3684,0,1,,0,2,tomato,2.7499999999999987,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,73.94796179957632,54.05203820042368,,plate,2,0.2,30.0
3685,0,1,,0,2,tomato,2.791666666666665,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,73.06407832309327,54.93592167690673,,plate,2,0.2,30.0
3686,0,1,,0,2,tomato,2.8333333333333317,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,72.18019484661022,55.81980515338978,,plate,2,0.2,30.0
3687,0,1,,0,2,tomato,2.8749999999999982,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,71.29631137012717,56.70368862987283,,plate,2,0.2,30.0
3688,0,1,,0,2,tomato,2.9166666666666647,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,70.41242789364412,57.58757210635588,,plate,2,0.2,30.0
3689,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,69.52854441716107,58.47145558283893,,plate,2,0.2,30.0
3690,0,1,,0,2,tomato,2.999999999999998,2,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,68.64466094067802,59.35533905932198,,plate,2,0.2,30.0
3691,0,1,,0,2,tomato_cut,3.0416666666666643,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,67.76077746419497,60.23922253580503,,plate,2,0.2,30.0
3692,0,1,,0,2,tomato_cut,3.083333333333331,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,66.87689398771192,61.123106012288076,,plate,2,0.2,30.0
3693,0,1,,0,2,tomato_cut,3.1249999999999973,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,65.99301051122887,62.006989488771126,,plate,2,0.2,30.0
3694,0,1,,0,2,tomato_cut,3.166666666666664,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,65.10912703474582,62.890872965254175,,plate,2,0.2,30.0
3695,0,1,,0,2,tomato_cut,3.2083333333333304,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,64.22524355826278,63.774756441737225,,plate,2,0.2,30.0
3696,0,1,,0,2,tomato_cut,3.249999999999997,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,63.341360081779726,64.65863991822027,,plate,2,0.2,30.0
3697,0,1,,0,2,tomato_cut,3.2916666666666634,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,62.45747660529668,65.54252339470332,,plate,2,0.2,30.0
3698,0,1,,0,2,tomato_cut,3.33333333333333,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,61.57359312881363,66.42640687118637,,plate,2,0.2,30.0
3699,0,1,,0,2,tomato_cut,3.3749999999999964,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,60.68970965233058,67.31029034766942,,plate,2,0.2,30.0
3700,0,1,,0,2,tomato_cut,3.416666666666663,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,59.80582617584753,68.19417382415247,,plate,2,0.2,30.0
3701,0,1,,0,2,tomato_cut,3.4583333333333295,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,58.92194269936448,69.07805730063552,,plate,2,0.2,30.0
3702,0,1,,0,2,tomato_cut,3.499999999999996,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,58.03805922288143,69.96194077711857,,plate,2,0.2,30.0
3703,0,1,,0,2,tomato_cut,3.5416666666666625,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,57.15417574639838,70.84582425360162,,plate,2,0.2,30.0
3704,0,1,,0,2,tomato_cut,3.583333333333329,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.27029226991533,71.72970773008467,,plate,2,0.2,30.0
3705,0,1,,0,2,tomato_cut,3.6249999999999956,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,plate,2,0.2,30.0
3706,0,1,,0,2,tomato_cut,3.666666666666662,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3707,0,1,,0,2,tomato_cut,3.7083333333333286,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3708,0,1,,0,2,tomato_cut,3.749999999999995,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3709,0,1,,0,2,tomato_cut,3.7916666666666616,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3710,0,1,,0,2,tomato_cut,3.833333333333328,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3711,0,1,,0,2,tomato_cut,3.8749999999999947,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3712,0,1,,0,2,tomato_cut,3.916666666666661,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3713,0,1,,0,2,tomato_cut,3.9583333333333277,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3714,0,1,,0,2,tomato_cut,3.9999999999999942,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3715,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3716,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3717,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3718,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3719,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3720,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3721,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3722,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3723,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3724,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3725,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3726,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3727,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3728,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3729,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.0,72.0,,,2,0.2,30.0
3730,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,56.88388347648305,71.11611652351695,,,2,0.2,30.0
3731,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,57.7677669529661,70.2322330470339,,,2,0.2,30.0
3732,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,58.65165042944915,69.34834957055085,,,2,0.2,30.0
3733,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,59.5355339059322,68.4644660940678,,,2,0.2,30.0
3734,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,60.41941738241525,67.58058261758475,,,2,0.2,30.0
3735,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,61.3033008588983,66.6966991411017,,,2,0.2,30.0
3736,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,62.187184335381346,65.81281566461865,,,2,0.2,30.0
3737,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,63.071067811864395,64.9289321881356,,,2,0.2,30.0
3738,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,63.954951288347445,64.04504871165256,,,2,0.2,30.0
3739,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,64.8388347648305,63.161165235169506,,,2,0.2,30.0
3740,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,65.72271824131354,62.277281758686456,,,2,0.2,30.0
3741,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,66.6066017177966,61.39339828220341,,,2,0.2,30.0
3742,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,67.49048519427964,60.50951480572036,,,2,0.2,30.0
3743,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,68.37436867076269,59.62563132923731,,,2,0.2,30.0
3744,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,69.25825214724574,58.74174785275426,,,2,0.2,30.0
3745,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,70.14213562372879,57.85786437627121,,,2,0.2,30.0
3746,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,71.02601910021184,56.97398089978816,,,2,0.2,30.0
3747,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,71.90990257669489,56.09009742330511,,,2,0.2,30.0
3748,0,1,,0,2,tomato_cut,4.0,3,0,3,tomato,0.37500000000000033,0,2,2,,2,3,,2,4,plate,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,1,1.0,12.0,72.79378605317794,55.20621394682206,,,2,0.2,30.0
