tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,48a96592a1750d8d_score,player_9ebd007b_x,player_9ebd007b_y,player_9ebd007b_move_target,player_9ebd007b_item,player_9ebd007b_score,player_9ebd007b_cut_speed,player_9ebd007b_speed,player_77ab5154_x,player_77ab5154_y,player_77ab5154_move_target,player_77ab5154_item,player_77ab5154_score,player_77ab5154_cut_speed,player_77ab5154_speed,01304ecabf9e47c6_score,3a68c4ad4a729eba_message,4b49eaba26ec38e3_score
6741,test,True,0,1,,0.0,0,0,2,tomato,1.7916666666666676,1,1,0,tomato,2.708333333333332,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6742,test,True,0,1,,0.0,0,0,2,tomato,1.8333333333333344,1,1,0,tomato,2.7499999999999987,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6743,test,True,0,1,,0.0,0,0,2,tomato,1.875000000000001,1,1,0,tomato,2.791666666666665,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6744,test,True,0,1,,0.0,0,0,2,tomato,1.9166666666666679,1,1,0,tomato,2.8333333333333317,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6745,test,True,0,1,,0.0,0,0,2,tomato,1.9583333333333346,1,1,0,tomato,2.8749999999999982,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6746,test,True,0,1,,0.0,0,0,2,tomato,2.0000000000000013,2,1,0,tomato,2.9166666666666647,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6747,test,True,0,1,,0.0,0,0,2,tomato,2.041666666666668,2,1,0,tomato,2.9583333333333313,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6748,test,True,0,1,,0.0,0,0,2,tomato,2.0833333333333344,2,1,0,tomato,2.999999999999998,2,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6749,test,True,0,1,,0.0,0,0,2,tomato,2.125000000000001,2,1,0,tomato_cut,3.0416666666666643,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6750,test,True,0,1,,0.0,0,0,2,tomato,2.1666666666666674,2,1,0,tomato_cut,3.083333333333331,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6751,test,True,0,1,,0.0,0,0,2,tomato,2.208333333333334,2,1,0,tomato_cut,3.1249999999999973,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6752,test,True,0,1,,0.0,0,0,2,tomato,2.2500000000000004,2,1,0,tomato_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6753,test,True,0,1,,0.0,0,0,2,tomato,2.291666666666667,2,1,0,tomato_cut,3.2083333333333304,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6754,test,True,0,1,,0.0,0,0,2,tomato,2.3333333333333335,2,1,0,tomato_cut,3.249999999999997,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6755,test,True,0,1,,0.0,0,0,2,tomato,2.375,2,1,0,tomato_cut,3.2916666666666634,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6756,test,True,0,1,,0.0,0,0,2,tomato,2.4166666666666665,2,1,0,tomato_cut,3.33333333333333,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6757,test,True,0,1,,0.0,0,0,2,tomato,2.458333333333333,2,1,0,tomato_cut,3.3749999999999964,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6758,test,True,0,1,,0.0,0,0,2,tomato,2.4999999999999996,2,1,0,tomato_cut,3.416666666666663,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6759,test,True,0,1,,0.0,0,0,2,tomato,2.541666666666666,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6760,test,True,0,1,,0.0,0,0,2,tomato,2.5833333333333326,2,1,0,tomato_cut,3.499999999999996,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6761,test,True,0,1,,0.0,0,0,2,tomato,2.624999999999999,2,1,0,tomato_cut,3.5416666666666625,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6762,test,True,0,1,,0.0,0,0,2,tomato,2.6666666666666656,2,1,0,tomato_cut,3.583333333333329,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6763,test,True,0,1,,0.0,0,0,2,tomato,2.708333333333332,2,1,0,tomato_cut,3.6249999999999956,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6764,test,True,0,1,,0.0,0,0,2,tomato,2.7499999999999987,2,1,0,tomato_cut,3.666666666666662,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6765,test,True,0,1,,0.0,0,0,2,tomato,2.791666666666665,2,1,0,tomato_cut,3.7083333333333286,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6766,test,True,0,1,,0.0,0,0,2,tomato,2.8333333333333317,2,1,0,tomato_cut,3.749999999999995,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6767,test,True,0,1,,0.0,0,0,2,tomato,2.8749999999999982,2,1,0,tomato_cut,3.7916666666666616,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6768,test,True,0,1,,0.0,0,0,2,tomato,2.9166666666666647,2,1,0,tomato_cut,3.833333333333328,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6769,test,True,0,1,,0.0,0,0,2,tomato,2.9583333333333313,2,1,0,tomato_cut,3.8749999999999947,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6770,test,True,0,1,,0.0,0,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.916666666666661,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6771,test,True,0,1,,0.0,0,0,2,tomato_cut,3.0416666666666643,3,1,0,tomato_cut,3.9583333333333277,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6772,test,True,0,1,,0.0,0,0,2,tomato_cut,3.083333333333331,3,1,0,tomato_cut,3.9999999999999942,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6773,test,True,0,1,,0.0,0,0,2,tomato_cut,3.1249999999999973,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6774,test,True,0,1,,0.0,0,0,2,tomato_cut,3.166666666666664,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6775,test,True,0,1,,0.0,0,0,2,tomato_cut,3.2083333333333304,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6776,test,True,0,1,,0.0,0,0,2,tomato_cut,3.249999999999997,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6777,test,True,0,1,,0.0,0,0,2,tomato_cut,3.2916666666666634,3,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6778,test,True,0,1,,0.0,0,0,2,tomato_cut,3.33333333333333,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6779,test,True,0,1,,0.0,0,0,2,tomato_cut,3.3749999999999964,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6780,test,True,0,1,,0.0,0,0,2,tomato_cut,3.416666666666663,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6781,test,True,0,1,,0.0,0,0,2,tomato_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6782,test,True,0,1,,0.0,0,0,2,tomato_cut,3.499999999999996,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6783,test,True,0,1,,0.0,0,0,2,tomato_cut,3.5416666666666625,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6784,test,True,0,1,,0.0,0,0,2,tomato_cut,3.583333333333329,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6785,test,True,0,1,,0.0,0,0,2,tomato_cut,3.6249999999999956,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6786,test,True,0,1,,0.0,0,0,2,tomato_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6787,test,True,0,1,,0.0,0,0,2,tomato_cut,3.7083333333333286,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6788,test,True,0,1,,0.0,0,0,2,tomato_cut,3.749999999999995,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6789,test,True,0,1,,0.0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6790,test,True,0,1,,0.0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6791,test,True,0,1,,0.0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6792,test,True,0,1,,0.0,0,0,2,tomato_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,,4,1.0,30.0,,,7.0
6793,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
6794,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
6795,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
6796,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
6797,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
6798,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
6799,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
6800,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
6801,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
6802,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
6803,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
6804,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
6805,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.24999999999993,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
6806,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.499999999999858,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
6807,test,True,0,1,,0.0,0,0,2,None_cut,3.7916666666666616,3,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.749999999999787,24.0,,tomato_cut,3,1.0,30.0,24.0,40.0,,tomato_cut,4,1.0,30.0,,,7.0
