tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,8dd78ea1e074590f_score,player_e0c98d00_x,player_e0c98d00_y,player_e0c98d00_move_target,player_e0c98d00_item,player_e0c98d00_score,player_e0c98d00_cut_speed,player_e0c98d00_speed,player_b067fff1_x,player_b067fff1_y,player_b067fff1_move_target,player_b067fff1_item,player_b067fff1_score,player_b067fff1_cut_speed,player_b067fff1_speed
3527,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.962460259427395,97.71828303791023,,tomato,2,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3528,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.60454790946472,97.36914302338374,,tomato,2,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3529,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.246635559502046,97.02000300885688,,tomato,2,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3530,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,32.88872320953937,96.6708629943299,,tomato,2,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3531,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,32.5308108595767,96.3217229798029,,tomato,2,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3532,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,32.17289850961402,95.9725829652759,,tomato,2,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3533,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.814986159651163,95.62344295074872,,tomato,2,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3534,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.457073809688133,95.27430293622139,,tomato,2,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3535,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.099161459725103,94.92516292169405,,tomato,2,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3536,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.741249109762073,94.5760229071667,,tomato,2,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3537,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.383336759799043,94.22688289263937,,tomato,2,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3538,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.025424409836013,93.87774287811203,,tomato,2,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3539,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,29.667512059872983,93.52860286358468,,tomato,2,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3540,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,29.309599709909953,93.17946284905734,,tomato,2,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3541,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,28.951687359946924,92.83032283453001,,tomato,2,1.0,12.0,71.11611652351695,24.88388347648305,,tomato,2,0.2,30.0
3542,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,28.593775009983894,92.48118282000267,,tomato,2,1.0,12.0,70.2322330470339,25.7677669529661,,tomato,2,0.2,30.0
3543,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,28.235862660020864,92.13204280547532,,tomato,2,1.0,12.0,69.34834957055085,26.65165042944915,,tomato,2,0.2,30.0
3544,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,27.877950310057834,91.78290279094799,,tomato,2,1.0,12.0,68.4644660940678,27.535533905932198,,tomato,2,0.2,30.0
3545,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,27.520037960094804,91.43376277642065,,tomato,2,1.0,12.0,67.58058261758475,28.419417382415247,,tomato,2,0.2,30.0
3546,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,27.162125610131774,91.0846227618933,,tomato,2,1.0,12.0,66.6966991411017,29.303300858898297,,tomato,2,0.2,30.0
3547,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,26.804213260168744,90.73548274736596,,tomato,2,1.0,12.0,65.81281566461865,30.187184335381346,,tomato,2,0.2,30.0
3548,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,26.446300910205714,90.38634273283863,,tomato,2,1.0,12.0,64.9289321881356,31.071067811864395,,tomato,2,0.2,30.0
3549,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,26.088388560242684,90.03720271831128,,tomato,2,1.0,12.0,64.04504871165256,31.954951288347445,,tomato,2,0.2,30.0
3550,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,25.730476210279654,89.68806270378394,,tomato,2,1.0,12.0,63.161165235169506,32.838834764830494,,tomato,2,0.2,30.0
3551,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,25.372563860316625,89.3389226892566,,tomato,2,1.0,12.0,62.277281758686456,33.722718241313544,,tomato,2,0.2,30.0
3552,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,25.014651510353595,88.98978267472926,,tomato,2,1.0,12.0,61.39339828220341,34.60660171779659,,tomato,2,0.2,30.0
3553,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.656739160390565,88.64064266020192,,tomato,2,1.0,12.0,60.50951480572036,35.49048519427964,,tomato,2,0.2,30.0
3554,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.298826810427535,88.29150264567458,,tomato,2,1.0,12.0,59.62563132923731,36.37436867076269,,tomato,2,0.2,30.0
3555,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.194196393653407,87.83377051465416,,tomato,2,1.0,12.0,58.74174785275426,37.25825214724574,,tomato,2,0.2,30.0
3556,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.188064506452704,87.33380811610866,,tomato,2,1.0,12.0,57.85786437627121,38.14213562372879,,tomato,2,0.2,30.0
3557,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.18193261925186,86.83384571756315,,tomato,2,1.0,12.0,56.97398089978816,39.02601910021184,,tomato,2,0.2,30.0
3558,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.175800732051016,86.33388331901764,,tomato,2,1.0,12.0,56.19434681531624,39.95382555869017,,tomato,2,0.2,30.0
3559,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.16966884485017,85.83392092047214,,tomato,2,1.0,12.0,56.179208272259245,41.203733885133886,,tomato,2,0.2,30.0
3560,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.163536957649328,85.33395852192663,,tomato,2,1.0,12.0,56.164069729202254,42.4536422115776,,tomato,2,0.2,30.0
3561,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.157405070448483,84.83399612338113,,tomato,2,1.0,12.0,56.14893118614526,43.70355053802132,,tomato,2,0.2,30.0
3562,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.15127318324764,84.33403372483562,,tomato,2,1.0,12.0,56.13379264308827,44.953458864465034,,tomato,2,0.2,30.0
3563,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.145141296046795,83.83407132629011,,tomato,2,1.0,12.0,56.11865410003128,46.20336719090875,,tomato,2,0.2,30.0
3564,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.13900940884595,83.33410892774461,,tomato,2,1.0,12.0,56.10351555697429,47.453275517352466,,tomato,2,0.2,30.0
3565,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.132877521645106,82.8341465291991,,tomato,2,1.0,12.0,56.088377013917295,48.70318384379618,,tomato,2,0.2,30.0
3566,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.126745634444262,82.3341841306536,,tomato,2,1.0,12.0,56.0732384708603,49.9530921702399,,tomato,2,0.2,30.0
3567,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.120613747243418,81.83422173210809,,tomato,2,1.0,12.0,56.058099927803205,51.203000496683615,,tomato,2,0.2,30.0
3568,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.114481860042574,81.33425933356258,,tomato,2,1.0,12.0,56.042961384745865,52.45290882312733,,tomato,2,0.2,30.0
3569,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.10834997284173,80.83429693501708,,tomato,2,1.0,12.0,56.027822841688526,53.70281714957105,,tomato,2,0.2,30.0
3570,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.102218085640885,80.33433453647157,,tomato,2,1.0,12.0,56.01268429863118,54.95272547601476,,tomato,2,0.2,30.0
3571,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.096086198440037,79.83437213792607,,tomato,2,1.0,12.0,56.00233106509781,56.20266313364169,,tomato,2,0.2,30.0
3572,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.089954311239193,79.33440973938056,,tomato,2,1.0,12.0,56.00214661430291,57.45266312003295,,tomato,2,0.2,30.0
3573,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.08382242403835,78.83444734083506,,tomato,2,1.0,12.0,56.001962163508004,58.70266310642421,,tomato,2,0.2,30.0
3574,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.077690536837505,78.33448494228955,,tomato,2,1.0,12.0,56.0017777127131,59.95266309281547,,tomato,2,0.2,30.0
3575,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.07155864963666,77.83452254374404,,tomato,2,1.0,12.0,56.001593261918195,61.20266307920673,,tomato,2,0.2,30.0
3576,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.065426762435816,77.33456014519854,,tomato,2,1.0,12.0,56.00140881112329,62.45266306559799,,tomato,2,0.2,30.0
3577,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.059294875234972,76.83459774665303,,tomato,2,1.0,12.0,56.001224360328386,63.70266305198925,,tomato,2,0.2,30.0
3578,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.053162988034128,76.33463534810753,,tomato,2,1.0,12.0,56.00103990953348,64.95266303837997,,tomato,2,0.2,30.0
3579,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.047031100833284,75.83467294956202,,tomato,2,1.0,12.0,56.00085545873858,66.20266302477052,,tomato,2,0.2,30.0
3580,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.04089921363244,75.33471055101651,,tomato,2,1.0,12.0,56.00067100794384,67.45266301116106,,tomato,2,0.2,30.0
3581,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.034767326431595,74.83474815247101,,tomato,2,1.0,12.0,56.000486557149294,68.70266299755161,,tomato,2,0.2,30.0
3582,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.02863543923075,74.3347857539255,,tomato,2,1.0,12.0,56.000302106354745,69.95266298394216,,tomato,2,0.2,30.0
3583,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.022503552029907,73.83482335538,,tomato,2,1.0,12.0,56.000117655560196,71.20266297033271,,tomato,2,0.2,30.0
3584,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.016371664829062,73.33486095683449,,tomato,2,1.0,12.0,56.00002795062478,72.45266296379884,,tomato,2,0.2,30.0
3585,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.010239777628218,72.83489855828898,,tomato,2,1.0,12.0,56.00002570340544,73.70266296379629,,tomato,2,0.2,30.0
3586,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.00410789042737,72.33493615974348,,tomato,2,1.0,12.0,56.00002345618579,74.95266296379373,,tomato,2,0.2,30.0
3587,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.002397028693036,71.83494631631825,,tomato,2,1.0,12.0,56.00002120896613,76.20266296379117,,tomato,2,0.2,30.0
3588,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.00232134076138,71.3349463220471,,tomato,2,1.0,12.0,56.00001896174648,77.45266296378861,,tomato,2,0.2,30.0
3589,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.002245652829725,70.83494632777595,,tomato,2,1.0,12.0,56.00001671452682,78.70266296378605,,tomato,2,0.2,30.0
3590,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.00216996489807,70.3349463335048,,tomato,2,1.0,12.0,56.00001446730717,79.9526629637835,,tomato,2,0.2,30.0
3591,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.002094276966414,69.83494633923365,,tomato,2,1.0,12.0,56.00001222008751,81.20266296378094,,tomato,2,0.2,30.0
3592,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.00201858903476,69.3349463449625,,tomato,2,1.0,12.0,56.00000997286786,82.45266296377838,,tomato,2,0.2,30.0
3593,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.001942901103103,68.83494635069135,,tomato,2,1.0,12.0,56.0000077256482,83.70266296377582,,tomato,2,0.2,30.0
3594,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.001867213171447,68.3349463564202,,tomato,2,1.0,12.0,56.00000547842855,84.95266296377326,,tomato,2,0.2,30.0
3595,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.001791525239792,67.83494636214905,,tomato,2,1.0,12.0,56.00000323120889,86.2026629637707,,tomato,2,0.2,30.0
3596,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.001715837308137,67.3349463678779,,tomato,2,1.0,12.0,56.00000098398924,87.45266296376815,,tomato,2,0.2,30.0
3597,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.00164014937648,66.83494637360675,,tomato,2,1.0,12.0,55.367516586920146,88.44294749693103,,tomato,2,0.2,30.0
3598,0,1,,0,2,None_cut,3.7083333333333286,3,0,3,None_cut,3.241666666666658,3,2,2,plate,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.001564461444826,66.3349463793356,,tomato,2,1.0,12.0,54.48906690935405,89.33223157076935,,tomato,2,0.2,30.0
