tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,b5685b71e628c2dc_score,player_92d89e55_x,player_92d89e55_y,player_92d89e55_move_target,player_92d89e55_item,player_92d89e55_score,player_92d89e55_cut_speed,player_92d89e55_speed,player_35695cb1_x,player_35695cb1_y,player_35695cb1_move_target,player_35695cb1_item,player_35695cb1_score,player_35695cb1_cut_speed,player_35695cb1_speed
4128,0,1,,0,2,tomato,2.016666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.6966991411017,29.303300858898297,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4129,0,1,,0,2,tomato,2.016666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,98.34314575050848,29.656854249491516,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4130,0,1,,0,2,tomato,2.0249999999999955,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.98959235991526,30.010407640084736,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4131,0,1,,0,2,tomato,2.0333333333333288,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.63603896932204,30.363961030677956,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4132,0,1,,0,2,tomato,2.0333333333333288,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,97.28248557872882,30.717514421271176,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4133,0,1,,0,2,tomato,2.0333333333333288,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.9289321881356,31.071067811864395,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4134,0,1,,0,2,tomato,2.0333333333333288,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.57537879754238,31.424621202457615,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4135,0,1,,0,2,tomato,2.0333333333333288,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,96.22182540694916,31.778174593050835,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4136,0,1,,0,2,tomato,2.041666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.86827201635595,32.131727983644055,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4137,0,1,,0,2,tomato,2.041666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.51471862576273,32.485281374237275,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4138,0,1,,0,2,tomato,2.041666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,95.1611652351695,32.838834764830494,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4139,0,1,,0,2,tomato,2.041666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.80761184457629,33.192388155423714,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4140,0,1,,0,2,tomato,2.041666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.45405845398307,33.545941546016934,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4141,0,1,,0,2,tomato,2.0499999999999954,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,94.10050506338985,33.899494936610154,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4142,0,1,,0,2,tomato,2.0583333333333287,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.74695167279663,34.25304832720337,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4143,0,1,,0,2,tomato,2.0583333333333287,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.3933982822034,34.60660171779659,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4144,0,1,,0,2,tomato,2.0583333333333287,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,93.03984489161019,34.96015510838981,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4145,0,1,,0,2,tomato,2.0583333333333287,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.68629150101697,35.31370849898303,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4146,0,1,,0,2,tomato,2.0583333333333287,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,92.33273811042375,35.66726188957625,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4147,0,1,,0,2,tomato,2.066666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.97918471983053,36.02081528016947,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4148,0,1,,0,2,tomato,2.0749999999999953,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.62563132923731,36.37436867076269,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4149,0,1,,0,2,tomato,2.0749999999999953,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,91.27207793864409,36.72792206135591,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4150,0,1,,0,2,tomato,2.0749999999999953,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.91852454805087,37.08147545194913,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4151,0,1,,0,2,tomato,2.0749999999999953,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.56497115745765,37.43502884254235,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4152,0,1,,0,2,tomato,2.0749999999999953,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,90.21141776686443,37.78858223313557,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4153,0,1,,0,2,tomato,2.0833333333333286,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.85786437627121,38.14213562372879,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4154,0,1,,0,2,tomato,2.0833333333333286,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.50431098567799,38.49568901432201,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4155,0,1,,0,2,tomato,2.0833333333333286,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,89.15075759508477,38.84924240491523,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4156,0,1,,0,2,tomato,2.0833333333333286,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.79720420449155,39.20279579550845,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4157,0,1,,0,2,tomato,2.0833333333333286,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.44365081389833,39.55634918610167,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4158,0,1,,0,2,tomato,2.091666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,88.09009742330511,39.90990257669489,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4159,0,1,,0,2,tomato,2.099999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.73654403271189,40.26345596728811,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4160,0,1,,0,2,tomato,2.099999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.38299064211867,40.61700935788133,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4161,0,1,,0,2,tomato,2.099999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,87.02943725152545,40.97056274847455,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4162,0,1,,0,2,tomato,2.099999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.67588386093223,41.32411613906777,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4163,0,1,,0,2,tomato,2.099999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,86.32233047033901,41.67766952966099,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4164,0,1,,0,2,tomato,2.1083333333333285,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.96877707974579,42.03122292025421,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4165,0,1,,0,2,tomato,2.116666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.61522368915257,42.38477631084743,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4166,0,1,,0,2,tomato,2.116666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,85.26167029855935,42.73832970144065,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4167,0,1,,0,2,tomato,2.116666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.90811690796613,43.09188309203387,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4168,0,1,,0,2,tomato,2.116666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.55456351737291,43.44543648262709,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4169,0,1,,0,2,tomato,2.116666666666662,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,84.20101012677969,43.79898987322031,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4170,0,1,,0,2,tomato,2.124999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.84745673618647,44.15254326381353,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4171,0,1,,0,2,tomato,2.1333333333333284,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.49390334559325,44.50609665440675,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4172,0,1,,0,2,tomato,2.1333333333333284,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,83.14034995500003,44.85965004499997,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4173,0,1,,0,2,tomato,2.1333333333333284,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.78679656440681,45.213203435593186,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4174,0,1,,0,2,tomato,2.1333333333333284,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.4332431738136,45.566756826186406,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4175,0,1,,0,2,tomato,2.1333333333333284,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,82.07968978322037,45.920310216779626,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4176,0,1,,0,2,tomato,2.1416666666666617,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.72613639262715,46.273863607372846,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4177,0,1,,0,2,tomato,2.149999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.37258300203393,46.627416997966066,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4178,0,1,,0,2,tomato,2.149999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,81.01902961144071,46.980970388559285,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4179,0,1,,0,2,tomato,2.149999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.6654762208475,47.334523779152505,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4180,0,1,,0,2,tomato,2.149999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,80.31192283025428,47.688077169745725,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4181,0,1,,0,2,tomato,2.149999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.95836943966106,48.041630560338945,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4182,0,1,,0,2,tomato,2.1583333333333283,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.60481604906784,48.395183950932164,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4183,0,1,,0,2,tomato,2.1666666666666616,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,79.25126265847462,48.748737341525384,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4184,0,1,,0,2,tomato,2.1666666666666616,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.8977092678814,49.102290732118604,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4185,0,1,,0,2,tomato,2.1666666666666616,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.54415587728818,49.455844122711824,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4186,0,1,,0,2,tomato,2.1666666666666616,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,78.19060248669496,49.80939751330504,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4187,0,1,,0,2,tomato,2.1666666666666616,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.83704909610174,50.16295090389826,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4188,0,1,,0,2,tomato,2.174999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.48349570550852,50.51650429449148,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4189,0,1,,0,2,tomato,2.174999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,77.1299423149153,50.8700576850847,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4190,0,1,,0,2,tomato,2.174999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.77638892432208,51.22361107567792,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4191,0,1,,0,2,tomato,2.174999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.42283553372886,51.57716446627114,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4192,0,1,,0,2,tomato,2.174999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,76.06928214313564,51.93071785686436,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4193,0,1,,0,2,tomato,2.1833333333333282,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.71572875254242,52.28427124745758,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4194,0,1,,0,2,tomato,2.1833333333333282,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.3621753619492,52.6378246380508,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4195,0,1,,0,2,tomato,2.1833333333333282,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,75.00862197135598,52.99137802864402,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4196,0,1,,0,2,tomato,2.1833333333333282,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.65506858076276,53.34493141923724,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4197,0,1,,0,2,tomato,2.1833333333333282,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,74.30151519016954,53.69848480983046,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4198,0,1,,0,2,tomato,2.1916666666666615,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.94796179957632,54.05203820042368,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4199,0,1,,0,2,tomato,2.199999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.5944084089831,54.4055915910169,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4200,0,1,,0,2,tomato,2.199999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,73.24085501838988,54.75914498161012,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4201,0,1,,0,2,tomato,2.199999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.88730162779666,55.11269837220334,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
4202,0,1,,0,2,tomato,2.199999999999995,2,0,3,None_cut,3.024999999999992,3,2,2,tomato,2,3,tomato,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.53374823720344,55.46625176279656,,plate,3,1.0,12.0,24.0,40.0,,,0,0.2,30.0
