tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0c0e359429cff7c1_score,player_4fd0ffda_x,player_4fd0ffda_y,player_4fd0ffda_move_target,player_4fd0ffda_item,player_4fd0ffda_score,player_4fd0ffda_cut_speed,player_4fd0ffda_speed,player_e59062fc_x,player_e59062fc_y,player_e59062fc_move_target,player_e59062fc_item,player_e59062fc_score,player_e59062fc_cut_speed,player_e59062fc_speed
3276,0,1,,0,2,tomato,1.8416666666666626,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.499999999995254,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3277,0,1,,0,2,tomato,1.8499999999999959,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.14054025181224,40.057702995035356,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3278,0,1,,0,2,tomato,1.8583333333333292,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.49189088134284,39.701960482636,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3279,0,1,,0,2,tomato,1.8666666666666625,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.84324151087344,39.34621797023664,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3280,0,1,,0,2,tomato,1.8749999999999958,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,25.19459214040404,38.99047545783728,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3281,0,1,,0,2,tomato,1.883333333333329,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,25.54594276993464,38.63473294543792,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3282,0,1,,0,2,tomato,1.8916666666666624,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,25.89729339946524,38.27899043303856,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3283,0,1,,0,2,tomato,1.8999999999999957,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.24864402899584,37.9232479206392,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3284,0,1,,0,2,tomato,1.908333333333329,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.59999465852644,37.56750540823984,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3285,0,1,,0,2,tomato,1.9166666666666623,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.95134528805704,37.21176289584048,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3286,0,1,,0,2,tomato,1.9249999999999956,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.30269591758764,36.85602038344112,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3287,0,1,,0,2,tomato,1.933333333333329,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.65404654711824,36.50027787104176,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3288,0,1,,0,2,tomato,1.9416666666666622,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.00539717664884,36.1445353586424,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3289,0,1,,0,2,tomato,1.9499999999999955,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.356747806179442,35.78879284624304,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3290,0,1,,0,2,tomato,1.9583333333333288,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.708098435710042,35.43305033384349,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3291,0,1,,0,2,tomato,1.9666666666666621,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.059449065240642,35.07730782144376,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3292,0,1,,0,2,tomato,1.9749999999999954,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.410799694771242,34.72156530904403,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3293,0,1,,0,2,tomato,1.9833333333333287,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.762150324301842,34.3658227966443,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3294,0,1,,0,2,tomato,1.991666666666662,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.113500953832443,34.01008028424457,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3295,0,1,,0,2,tomato,1.9999999999999953,1,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.464851583363043,33.654337771844844,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3296,0,1,,0,2,tomato,2.008333333333329,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.816202212893643,33.298595259445115,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3297,0,1,,0,2,tomato,2.016666666666662,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.167552842424243,32.94285274704538,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3298,0,1,,0,2,tomato,2.0249999999999955,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.518903471954843,32.58711023464566,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3299,0,1,,0,2,tomato,2.0333333333333288,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.870254101485443,32.23136772224592,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3300,0,1,,0,2,tomato,2.041666666666662,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.22160473101604,31.875625209846195,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3301,0,1,,0,2,tomato,2.0499999999999954,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.57295536054664,31.51988269744648,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3302,0,1,,0,2,tomato,2.0583333333333287,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.924305990077244,31.164140185046765,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3303,0,1,,0,2,tomato,2.066666666666662,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.275656619607844,30.80839767264705,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3304,0,1,,0,2,tomato,2.0749999999999953,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.627007249138444,30.452655160247335,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3305,0,1,,0,2,tomato,2.0833333333333286,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.978357878669044,30.09691264784762,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3306,0,1,,0,2,tomato,2.091666666666662,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,34.329708508199644,29.741170135447906,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3307,0,1,,0,2,tomato,2.099999999999995,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,34.681059137730244,29.38542762304819,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3308,0,1,,0,2,tomato,2.1083333333333285,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.032409767260845,29.029685110648476,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3309,0,1,,0,2,tomato,2.116666666666662,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.383760396791445,28.67394259824876,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3310,0,1,,0,2,tomato,2.124999999999995,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.735111026322045,28.318200085849046,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3311,0,1,,0,2,tomato,2.1333333333333284,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.086461655852645,27.96245757344933,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3312,0,1,,0,2,tomato,2.1416666666666617,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.437812285383245,27.606715061049616,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3313,0,1,,0,2,tomato,2.149999999999995,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.789162914913845,27.2509725486499,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3314,0,1,,0,2,tomato,2.1583333333333283,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.140513544444445,26.895230036250187,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3315,0,1,,0,2,tomato,2.1666666666666616,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.491864173975046,26.53948752385047,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3316,0,1,,0,2,tomato,2.174999999999995,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.843214803505646,26.183745011450757,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3317,0,1,,0,2,tomato,2.1833333333333282,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.194565433036246,25.828002499051042,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3318,0,1,,0,2,tomato,2.1916666666666615,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.545916062566846,25.472259986651327,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3319,0,1,,0,2,tomato,2.199999999999995,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.897266692097446,25.116517474251612,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3320,0,1,,0,2,tomato,2.208333333333328,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,39.248617321628046,24.760774961851897,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3321,0,1,,0,2,tomato,2.2166666666666615,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,39.599967951158646,24.405032449452182,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3322,0,1,,0,2,tomato,2.2249999999999948,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.013735514180425,24.196125625563692,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3323,0,1,,0,2,tomato,2.233333333333328,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.51369789011859,24.18999189533383,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3324,0,1,,0,2,tomato,2.2416666666666614,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.01366026605676,24.183858165103967,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3325,0,1,,0,2,tomato,2.2499999999999947,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.51362264199493,24.177724434874104,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3326,0,1,,0,2,tomato,2.258333333333328,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.013585017933096,24.17159070464424,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3327,0,1,,0,2,tomato,2.2666666666666613,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.513547393871264,24.16545697441438,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3328,0,1,,0,2,tomato,2.2749999999999946,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.01350976980943,24.159323244184517,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3329,0,1,,0,2,tomato,2.283333333333328,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.5134721457476,24.153189513954654,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3330,0,1,,0,2,tomato,2.291666666666661,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.01343452168577,24.14705578372479,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3331,0,1,,0,2,tomato,2.2999999999999945,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.513396897623934,24.14092205349493,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3332,0,1,,0,2,tomato,2.308333333333328,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.0133592735621,24.134788323265067,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3333,0,1,,0,2,tomato,2.316666666666661,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.51332164950027,24.128654593035204,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3334,0,1,,0,2,tomato,2.3249999999999944,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.01328402543844,24.12252086280534,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3335,0,1,,0,2,tomato,2.3333333333333277,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.513246401376605,24.11638713257548,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3336,0,1,,0,2,tomato,2.341666666666661,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.01320877731477,24.110253402345617,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3337,0,1,,0,2,tomato,2.3499999999999943,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.51317115325294,24.104119672115754,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3338,0,1,,0,2,tomato,2.3583333333333276,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.01313352919111,24.09798594188589,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3339,0,1,,0,2,tomato,2.366666666666661,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.513095905129276,24.09185221165603,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3340,0,1,,0,2,tomato,2.3749999999999942,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.013058281067444,24.085718481426166,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3341,0,1,,0,2,tomato,2.3833333333333275,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.51302065700561,24.079584751196304,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3342,0,1,,0,2,tomato,2.391666666666661,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,50.01298303294378,24.07345102096644,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3343,0,1,,0,2,tomato,2.399999999999994,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,50.51294540888195,24.06731729073658,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3344,0,1,,0,2,tomato,2.4083333333333274,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.012907784820115,24.061183560506716,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3345,0,1,,0,2,tomato,2.4166666666666607,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.51287016075828,24.055049830276854,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3346,0,1,,0,2,tomato,2.424999999999994,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,52.01283253669645,24.04891610004699,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3347,0,1,,0,2,tomato,2.4333333333333274,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,52.51279491263462,24.04278236981713,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3348,0,1,,0,2,tomato,2.4416666666666607,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,53.012757288572786,24.036648639587266,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
3349,0,1,,0,2,tomato,2.449999999999994,2,0,3,None_cut,3.224999999999991,3,2,2,plate,2,3,tomato,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,53.51271966451095,24.030514909357404,,tomato_salad,0,1.0,12.0,24.0,40.0,,,3,0.2,30.0
