tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c82f189268653992_score,player_19c5fd5d_x,player_19c5fd5d_y,player_19c5fd5d_move_target,player_19c5fd5d_item,player_19c5fd5d_score,player_19c5fd5d_cut_speed,player_19c5fd5d_speed,player_d3358bc7_x,player_d3358bc7_y,player_d3358bc7_move_target,player_d3358bc7_item,player_d3358bc7_score,player_d3358bc7_cut_speed,player_d3358bc7_speed,87a2bc1a11ec9190_score,3b78bb4cf1e58ade_message,44d79bb7c4757767_score
5271,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,1.7500000000000009,1,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.99999999999659,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5272,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,1.7916666666666676,1,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.7499999999963,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5273,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,1.8333333333333344,1,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.49999999999602,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5274,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,1.875000000000001,1,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.24999999999574,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5275,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,1.9166666666666679,1,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.99999999999545,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5276,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,1.9583333333333346,1,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.74999999999517,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5277,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.0000000000000013,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.49999999999488,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5278,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.041666666666668,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.2499999999946,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5279,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.0833333333333344,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.999999999994316,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5280,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.125000000000001,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.74999999999403,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5281,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.1666666666666674,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.49999999999375,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5282,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.208333333333334,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.24999999999346,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5283,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.2500000000000004,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.99999999999318,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5284,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.291666666666667,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.749999999992895,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5285,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.3333333333333335,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.49999999999261,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5286,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.375,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.249999999992326,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5287,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.4166666666666665,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.99999999999204,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5288,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.458333333333333,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.74999999999176,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5289,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.4999999999999996,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.49999999999147,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5290,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.541666666666666,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.24999999999119,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5291,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.5833333333333326,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.999999999990905,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5292,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.624999999999999,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.74999999999062,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5293,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.6666666666666656,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.49999999999034,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5294,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.708333333333332,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.24999999999005,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5295,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.7499999999999987,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.99999999998977,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5296,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.791666666666665,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.749999999989484,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5297,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.8333333333333317,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.4999999999892,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5298,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.8749999999999982,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.249999999988916,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5299,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.9166666666666647,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.99999999998863,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5300,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.9583333333333313,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.74999999998835,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5301,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato,2.999999999999998,2,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.49999999998806,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5302,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato_cut,3.0416666666666643,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.24999999998778,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5303,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato_cut,3.083333333333331,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.999999999987494,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5304,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato_cut,3.1249999999999973,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.749999999987285,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5305,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato_cut,3.166666666666664,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.499999999987356,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5306,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato_cut,3.2083333333333304,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.249999999987427,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5307,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato_cut,3.249999999999997,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.999999999987498,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5308,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato_cut,3.2916666666666634,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.74999999998757,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5309,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.49999999998764,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5310,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato_cut,3.3749999999999964,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.24999999998771,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5311,test,True,0,1,None_cut,3.833333333333328,3,0,2,tomato_cut,3.416666666666663,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5312,test,True,0,1,tomato,0.0,0,0,2,tomato_cut,3.4583333333333295,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5313,test,True,0,1,tomato,0.041666666666666664,0,0,2,tomato_cut,3.499999999999996,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5314,test,True,0,1,tomato,0.08333333333333333,0,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5315,test,True,0,1,tomato,0.125,0,0,2,tomato_cut,3.583333333333329,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5316,test,True,0,1,tomato,0.16666666666666666,0,0,2,tomato_cut,3.6249999999999956,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5317,test,True,0,1,tomato,0.20833333333333331,0,0,2,tomato_cut,3.666666666666662,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5318,test,True,0,1,tomato,0.24999999999999997,0,0,2,tomato_cut,3.7083333333333286,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5319,test,True,0,1,tomato,0.29166666666666663,0,0,2,tomato_cut,3.749999999999995,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5320,test,True,0,1,tomato,0.3333333333333333,0,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5321,test,True,0,1,tomato,0.375,0,0,2,tomato_cut,3.833333333333328,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5322,test,True,0,1,tomato,0.4166666666666667,0,0,2,tomato_cut,3.833333333333328,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5323,test,True,0,1,tomato,0.45833333333333337,0,0,2,tomato_cut,3.833333333333328,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5324,test,True,0,1,tomato,0.5,0,0,2,tomato_cut,3.833333333333328,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,,2,1.0,30.0,,,3.0
5325,test,True,0,1,tomato,0.5416666666666666,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,3.0
5326,test,True,0,1,tomato,0.5833333333333333,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,3.0
5327,test,True,0,1,tomato,0.6249999999999999,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,3.0
5328,test,True,0,1,tomato,0.6666666666666665,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,3.0
5329,test,True,0,1,tomato,0.7083333333333331,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,3.0
5330,test,True,0,1,tomato,0.7499999999999998,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,3.0
5331,test,True,0,1,tomato,0.7916666666666664,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,3.0
5332,test,True,0,1,tomato,0.833333333333333,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,3.0
5333,test,True,0,1,tomato,0.8749999999999997,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,3.0
5334,test,True,0,1,tomato,0.9166666666666663,0,0,2,None_cut,3.833333333333328,3,1,0,tomato,0.7083333333333331,0,2,2,plate,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,2,1.0,30.0,,,3.0
