tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,f64a774e7451b963_score,player_6802fa12_x,player_6802fa12_y,player_6802fa12_move_target,player_6802fa12_item,player_6802fa12_score,player_6802fa12_cut_speed,player_6802fa12_speed,player_a40385ef_x,player_a40385ef_y,player_a40385ef_move_target,player_a40385ef_item,player_a40385ef_score,player_a40385ef_cut_speed,player_a40385ef_speed,555536673d956bcb_score,aba2c72017348bf6_message,b54f26a8f8e32ba2_score
7098,test,0,1,,0,0,0,2,tomato,0.5833333333333333,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7099,test,0,1,,0,0,0,2,tomato,0.6249999999999999,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7100,test,0,1,,0,0,0,2,tomato,0.6666666666666665,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7101,test,0,1,,0,0,0,2,tomato,0.7083333333333331,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7102,test,0,1,,0,0,0,2,tomato,0.7499999999999998,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7103,test,0,1,,0,0,0,2,tomato,0.7916666666666664,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7104,test,0,1,,0,0,0,2,tomato,0.833333333333333,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7105,test,0,1,,0,0,0,2,tomato,0.8749999999999997,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7106,test,0,1,,0,0,0,2,tomato,0.9166666666666663,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7107,test,0,1,,0,0,0,2,tomato,0.9583333333333329,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7108,test,0,1,,0,0,0,2,tomato,0.9999999999999996,0,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7109,test,0,1,,0,0,0,2,tomato,1.0416666666666663,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7110,test,0,1,,0,0,0,2,tomato,1.083333333333333,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7111,test,0,1,,0,0,0,2,tomato,1.1249999999999998,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7112,test,0,1,,0,0,0,2,tomato,1.1666666666666665,1,1,0,tomato_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,,6,1.0,30.0,,,7.0
7113,test,0,1,,0,0,0,2,tomato,1.2083333333333333,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7114,test,0,1,,0,0,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7115,test,0,1,,0,0,0,2,tomato,1.2916666666666667,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7116,test,0,1,,0,0,0,2,tomato,1.3333333333333335,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7117,test,0,1,,0,0,0,2,tomato,1.3750000000000002,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7118,test,0,1,,0,0,0,2,tomato,1.416666666666667,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7119,test,0,1,,0,0,0,2,tomato,1.4583333333333337,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7120,test,0,1,,0,0,0,2,tomato,1.5000000000000004,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7121,test,0,1,,0,0,0,2,tomato,1.5416666666666672,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7122,test,0,1,,0,0,0,2,tomato,1.583333333333334,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7123,test,0,1,,0,0,0,2,tomato,1.6250000000000007,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7124,test,0,1,,0,0,0,2,tomato,1.6666666666666674,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7125,test,0,1,,0,0,0,2,tomato,1.7083333333333341,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7126,test,0,1,,0,0,0,2,tomato,1.7500000000000009,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7127,test,0,1,,0,0,0,2,tomato,1.7916666666666676,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7128,test,0,1,,0,0,0,2,tomato,1.8333333333333344,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7129,test,0,1,,0,0,0,2,tomato,1.875000000000001,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7130,test,0,1,,0,0,0,2,tomato,1.9166666666666679,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7131,test,0,1,,0,0,0,2,tomato,1.9583333333333346,1,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7132,test,0,1,,0,0,0,2,tomato,2.0000000000000013,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7133,test,0,1,,0,0,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7134,test,0,1,,0,0,0,2,tomato,2.0833333333333344,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7135,test,0,1,,0,0,0,2,tomato,2.125000000000001,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7136,test,0,1,,0,0,0,2,tomato,2.1666666666666674,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7137,test,0,1,,0,0,0,2,tomato,2.208333333333334,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7138,test,0,1,,0,0,0,2,tomato,2.2500000000000004,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7139,test,0,1,,0,0,0,2,tomato,2.291666666666667,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,24.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7140,test,0,1,,0,0,0,2,tomato,2.3333333333333335,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,25.24999999999993,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7141,test,0,1,,0,0,0,2,tomato,2.375,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,26.499999999999858,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7142,test,0,1,,0,0,0,2,tomato,2.4166666666666665,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,27.749999999999787,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7143,test,0,1,,0,0,0,2,tomato,2.458333333333333,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,28.999999999999716,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7144,test,0,1,,0,0,0,2,tomato,2.4999999999999996,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,30.249999999999645,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7145,test,0,1,,0,0,0,2,tomato,2.541666666666666,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,31.499999999999574,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7146,test,0,1,,0,0,0,2,tomato,2.5833333333333326,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,32.749999999999716,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7147,test,0,1,,0,0,0,2,tomato,2.624999999999999,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,34.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7148,test,0,1,,0,0,0,2,tomato,2.6666666666666656,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,35.250000000000284,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7149,test,0,1,,0,0,0,2,tomato,2.708333333333332,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,36.50000000000057,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7150,test,0,1,,0,0,0,2,tomato,2.7499999999999987,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,37.75000000000085,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7151,test,0,1,,0,0,0,2,tomato,2.791666666666665,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,39.00000000000114,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7152,test,0,1,,0,0,0,2,tomato,2.8333333333333317,2,1,0,None_cut,4.0,3,2,2,plate,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,40.0,24.0,,tomato_cut,6,1.0,30.0,,,7.0
7153,test,0,1,,0,0,0,2,tomato,2.8749999999999982,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,40.0,24.0,,,6,1.0,30.0,,,7.0
7154,test,0,1,,0,0,0,2,tomato,2.9166666666666647,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,40.0,24.0,,,6,1.0,30.0,,,7.0
7155,test,0,1,,0,0,0,2,tomato,2.9583333333333313,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,40.0,24.0,,,6,1.0,30.0,,,7.0
7156,test,0,1,,0,0,0,2,tomato,2.999999999999998,2,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,40.0,24.0,,,6,1.0,30.0,,,7.0
7157,test,0,1,,0,0,0,2,tomato_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,40.0,24.0,,,6,1.0,30.0,,,7.0
7158,test,0,1,,0,0,0,2,tomato_cut,3.083333333333331,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,40.0,24.0,,,6,1.0,30.0,,,7.0
7159,test,0,1,,0,0,0,2,tomato_cut,3.1249999999999973,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,40.0,24.0,,,6,1.0,30.0,,,7.0
7160,test,0,1,,0,0,0,2,tomato_cut,3.166666666666664,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,40.0,24.0,,,6,1.0,30.0,,,7.0
7161,test,0,1,,0,0,0,2,tomato_cut,3.2083333333333304,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,40.0,24.0,,,6,1.0,30.0,,,7.0
7162,test,0,1,,0,0,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,40.0,24.0,,,6,1.0,30.0,,,7.0
7163,test,0,1,,0,0,0,2,tomato_cut,3.2916666666666634,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,tomato,2,5,tomato,2,6,,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,30.0,40.0,24.0,,,6,1.0,30.0,,,7.0
