tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,38c5da1520ede5a5_score,player_94cd5f4a_x,player_94cd5f4a_y,player_94cd5f4a_move_target,player_94cd5f4a_item,player_94cd5f4a_score,player_94cd5f4a_cut_speed,player_94cd5f4a_speed,player_5e8f8884_x,player_5e8f8884_y,player_5e8f8884_move_target,player_5e8f8884_item,player_5e8f8884_score,player_5e8f8884_cut_speed,player_5e8f8884_speed
1947,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.07826297146128,78.38197073069458,,tomato,0,1.0,30.0,56.0,47.24999999999801,,tomato_cut,2,1.0,30.0
1948,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0629352046439,77.13206471040186,,tomato,0,1.0,30.0,56.0,45.999999999997726,,tomato_cut,2,1.0,30.0
1949,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.047607437826514,75.88215869010915,,tomato,0,1.0,30.0,56.0,44.74999999999744,,tomato_cut,2,1.0,30.0
1950,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.03227967100913,74.63225266981644,,tomato,0,1.0,30.0,56.0,43.49999999999716,,tomato_cut,2,1.0,30.0
1951,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.01695190419175,73.38234664952373,,tomato,0,1.0,30.0,56.0,42.249999999996874,,tomato_cut,2,1.0,30.0
1952,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.002381300124206,72.13243593092655,,tomato,0,1.0,30.0,56.0,40.99999999999659,,tomato_cut,2,1.0,30.0
1953,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,plate,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00219678830363,70.88243594454453,,tomato,0,1.0,30.0,56.0,40.0,,tomato_cut,2,1.0,30.0
1954,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00201227648305,69.6324359581625,,tomato,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1955,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.001827764662472,68.38243597178048,,tomato,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1956,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.001643252841895,67.13243598539846,,tomato,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1957,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.001458741021317,65.88243599901644,,tomato,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1958,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00127422920074,64.63243601263441,,tomato,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1959,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.00108971738016,63.38243602625239,,tomato,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1960,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000905205559626,62.13243603987037,,tomato,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1961,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000720693739225,60.88243605348835,,tomato,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1962,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000536181918825,59.632436067106326,,tomato,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1963,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000351670098425,58.382436080724304,,tomato,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1964,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.000167158278025,57.13243609434228,,tomato,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1965,0,1,,0,2,None_cut,3.833333333333328,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,tomato,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1966,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.0,0,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1967,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.041666666666666664,0,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1968,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.08333333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1969,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.125,0,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1970,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.16666666666666666,0,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1971,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.20833333333333331,0,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1972,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.24999999999999997,0,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1973,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.29166666666666663,0,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1974,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.3333333333333333,0,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1975,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.375,0,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1976,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.4166666666666667,0,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1977,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.45833333333333337,0,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1978,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.5,0,2,2,tomato_salad,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,,2,1.0,30.0
1979,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.5416666666666666,0,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1980,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.5833333333333333,0,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1981,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.6249999999999999,0,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1982,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1983,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1984,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1985,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.7916666666666664,0,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1986,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.833333333333333,0,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1987,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.8749999999999997,0,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1988,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1989,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.9583333333333329,0,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1990,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,0.9999999999999996,0,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1991,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.0416666666666663,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1992,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.083333333333333,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1993,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.1249999999999998,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1994,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.1666666666666665,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1995,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.2083333333333333,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1996,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.25,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1997,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1998,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.3333333333333335,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
1999,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
2000,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.416666666666667,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,56.0,40.0,,tomato_salad,2,1.0,30.0
2001,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,57.250000000000284,40.0,,tomato_salad,2,1.0,30.0
2002,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.5000000000000004,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,58.50000000000057,40.0,,tomato_salad,2,1.0,30.0
2003,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,59.75000000000085,40.0,,tomato_salad,2,1.0,30.0
2004,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.583333333333334,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,61.00000000000114,40.0,,tomato_salad,2,1.0,30.0
2005,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.6250000000000007,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,62.25000000000142,40.0,,tomato_salad,2,1.0,30.0
2006,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.6666666666666674,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,63.500000000001705,40.0,,tomato_salad,2,1.0,30.0
2007,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.7083333333333341,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,64.75000000000199,40.0,,tomato_salad,2,1.0,30.0
2008,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.7500000000000009,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,66.00000000000227,40.0,,tomato_salad,2,1.0,30.0
2009,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.7916666666666676,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,67.25000000000256,40.0,,tomato_salad,2,1.0,30.0
2010,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.8333333333333344,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,68.50000000000284,40.0,,tomato_salad,2,1.0,30.0
2011,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.875000000000001,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,69.75000000000313,40.0,,tomato_salad,2,1.0,30.0
2012,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.9166666666666679,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,71.00000000000341,40.0,,tomato_salad,2,1.0,30.0
2013,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,1.9583333333333346,1,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,72.12016826116314,40.31621556657754,,tomato_salad,2,1.0,30.0
2014,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.0000000000000013,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,73.0095245421619,41.19459214040404,,tomato_salad,2,1.0,30.0
2015,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.041666666666668,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,73.89888082316065,42.07296871423054,,tomato_salad,2,1.0,30.0
2016,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,74.7882371041594,42.95134528805704,,tomato_salad,2,1.0,30.0
2017,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.125000000000001,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,75.67759338515816,43.82972186188354,,tomato_salad,2,1.0,30.0
2018,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.1666666666666674,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,76.56694966615692,44.70809843571004,,tomato_salad,2,1.0,30.0
2019,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.208333333333334,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,77.45630594715567,45.58647500953654,,tomato_salad,2,1.0,30.0
2020,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.2500000000000004,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,78.34566222815442,46.46485158336304,,tomato_salad,2,1.0,30.0
2021,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.291666666666667,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,79.23501850915318,47.34322815718954,,tomato_salad,2,1.0,30.0
2022,0,1,,0,2,None_cut,3.833333333333328,3,0,3,tomato,2.3333333333333335,2,2,2,,2,3,,2,4,,2,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,2,24.0,56.0,,,0,1.0,30.0,80.12437479015193,48.22160473101604,,tomato_salad,2,1.0,30.0
