tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,947d7d0737477ea3_score,player_0a559482_x,player_0a559482_y,player_0a559482_move_target,player_0a559482_item,player_0a559482_score,player_0a559482_cut_speed,player_0a559482_speed,player_9b58ae71_x,player_9b58ae71_y,player_9b58ae71_move_target,player_9b58ae71_item,player_9b58ae71_score,player_9b58ae71_cut_speed,player_9b58ae71_speed,e8f40e788d6acbef_score,c47944516502ca09_message,986bc17019c2c7ed_score
5776,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
5777,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,24.0,,tomato_cut,0,1.0,30.0,,,0.0
5778,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,25.24999999999993,,tomato_cut,0,1.0,30.0,,,0.0
5779,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,26.499999999999858,,tomato_cut,0,1.0,30.0,,,0.0
5780,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,27.749999999999787,,tomato_cut,0,1.0,30.0,,,0.0
5781,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,28.999999999999716,,tomato_cut,0,1.0,30.0,,,0.0
5782,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,30.249999999999645,,tomato_cut,0,1.0,30.0,,,0.0
5783,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,31.499999999999574,,tomato_cut,0,1.0,30.0,,,0.0
5784,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,32.749999999999716,,tomato_cut,0,1.0,30.0,,,0.0
5785,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,34.0,,tomato_cut,0,1.0,30.0,,,0.0
5786,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,35.250000000000284,,tomato_cut,0,1.0,30.0,,,0.0
5787,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,36.50000000000057,,tomato_cut,0,1.0,30.0,,,0.0
5788,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,37.75000000000085,,tomato_cut,0,1.0,30.0,,,0.0
5789,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,39.00000000000114,,tomato_cut,0,1.0,30.0,,,0.0
5790,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,40.25000000000142,,tomato_cut,0,1.0,30.0,,,0.0
5791,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,41.500000000001705,,tomato_cut,0,1.0,30.0,,,0.0
5792,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,42.75000000000199,,tomato_cut,0,1.0,30.0,,,0.0
5793,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,44.000000000002274,,tomato_cut,0,1.0,30.0,,,0.0
5794,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,45.25000000000256,,tomato_cut,0,1.0,30.0,,,0.0
5795,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,46.50000000000284,,tomato_cut,0,1.0,30.0,,,0.0
5796,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,47.750000000003126,,tomato_cut,0,1.0,30.0,,,0.0
5797,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,49.00000000000341,,tomato_cut,0,1.0,30.0,,,0.0
5798,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,50.250000000003695,,tomato_cut,0,1.0,30.0,,,0.0
5799,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,51.50000000000398,,tomato_cut,0,1.0,30.0,,,0.0
5800,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,52.75000000000426,,tomato_cut,0,1.0,30.0,,,0.0
5801,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,54.00000000000455,,tomato_cut,0,1.0,30.0,,,0.0
5802,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,55.25000000000483,,tomato_cut,0,1.0,30.0,,,0.0
5803,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,56.500000000005116,,tomato_cut,0,1.0,30.0,,,0.0
5804,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,57.7500000000054,,tomato_cut,0,1.0,30.0,,,0.0
5805,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,59.000000000005684,,tomato_cut,0,1.0,30.0,,,0.0
5806,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,60.25000000000597,,tomato_cut,0,1.0,30.0,,,0.0
5807,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,61.50000000000625,,tomato_cut,0,1.0,30.0,,,0.0
5808,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,62.75000000000654,,tomato_cut,0,1.0,30.0,,,0.0
5809,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,64.00000000000682,,tomato_cut,0,1.0,30.0,,,0.0
5810,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,65.2500000000071,,tomato_cut,0,1.0,30.0,,,0.0
5811,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,66.50000000000739,,tomato_cut,0,1.0,30.0,,,0.0
5812,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,67.75000000000767,,tomato_cut,0,1.0,30.0,,,0.0
5813,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,69.00000000000796,,tomato_cut,0,1.0,30.0,,,0.0
5814,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,70.25000000000824,,tomato_cut,0,1.0,30.0,,,0.0
5815,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,71.50000000000853,,tomato_cut,0,1.0,30.0,,,0.0
5816,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,72.75000000000881,,tomato_cut,0,1.0,30.0,,,0.0
5817,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,74.0000000000091,,tomato_cut,0,1.0,30.0,,,0.0
5818,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,75.25000000000938,,tomato_cut,0,1.0,30.0,,,0.0
5819,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,76.50000000000966,,tomato_cut,0,1.0,30.0,,,0.0
5820,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,77.75000000000995,,tomato_cut,0,1.0,30.0,,,0.0
5821,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,79.00000000001023,,tomato_cut,0,1.0,30.0,,,0.0
5822,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,80.25000000001052,,tomato_cut,0,1.0,30.0,,,0.0
5823,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,81.5000000000108,,tomato_cut,0,1.0,30.0,,,0.0
5824,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,82.75000000001108,,tomato_cut,0,1.0,30.0,,,0.0
5825,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,84.00000000001137,,tomato_cut,0,1.0,30.0,,,0.0
5826,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,85.25000000001165,,tomato_cut,0,1.0,30.0,,,0.0
5827,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,86.50000000001194,,tomato_cut,0,1.0,30.0,,,0.0
5828,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,87.75000000001222,,tomato_cut,0,1.0,30.0,,,0.0
5829,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,plate,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,88.0,,tomato_cut,0,1.0,30.0,,,0.0
5830,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,88.0,,,0,1.0,30.0,,,0.0
5831,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,88.0,,,0,1.0,30.0,,,0.0
5832,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,88.0,,,0,1.0,30.0,,,0.0
5833,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,88.0,,,0,1.0,30.0,,,0.0
5834,test,0,1,None_cut,3.749999999999995,3,0,2,None_cut,4.0,3,1,0,tomato_cut,3.7083333333333286,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,tomato_salad,2,7,tomato_salad,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,0,1.0,30.0,24.0,88.0,,,0,1.0,30.0,,,0.0
