tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,dd57d9e990b0702f_score,player_84b39e31_x,player_84b39e31_y,player_84b39e31_move_target,player_84b39e31_item,player_84b39e31_score,player_84b39e31_cut_speed,player_84b39e31_speed,player_1cc0d12f_x,player_1cc0d12f_y,player_1cc0d12f_move_target,player_1cc0d12f_item,player_1cc0d12f_score,player_1cc0d12f_cut_speed,player_1cc0d12f_speed
2724,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9166666666666679,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,97.09998130484644,30.986268928842357,,,5,1.0,30.0
2725,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.9583333333333346,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,97.9783578786728,30.096912647843247,,,5,1.0,30.0
2726,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0000000000000013,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,98.85673445249915,29.207556366844138,,,5,1.0,30.0
2727,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.041666666666668,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,99.73511102632551,28.318200085845028,,,5,1.0,30.0
2728,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.0833333333333344,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,100.61348760015187,27.42884380484592,,,5,1.0,30.0
2729,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.125000000000001,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,101.49186417397823,26.53948752384681,,,5,1.0,30.0
2730,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.1666666666666674,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,102.3702407478046,25.6501312428477,,,5,1.0,30.0
2731,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.208333333333334,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,103.24861732163096,24.76077496184859,,,5,1.0,30.0
2732,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.2500000000000004,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,,5,1.0,30.0
2733,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.291666666666667,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2734,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.3333333333333335,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2735,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.375,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2736,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.4166666666666665,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2737,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.458333333333333,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2738,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.4999999999999996,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2739,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.541666666666666,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2740,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.5833333333333326,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2741,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.624999999999999,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2742,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.6666666666666656,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2743,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.708333333333332,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2744,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.7499999999999987,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2745,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.791666666666665,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2746,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.8333333333333317,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2747,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.8749999999999982,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2748,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.9166666666666647,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2749,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.9583333333333313,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2750,0,1,,0,2,None_cut,4.0,3,0,3,tomato,2.999999999999998,2,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2751,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.0416666666666643,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2752,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.083333333333331,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2753,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.1249999999999973,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2754,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.166666666666664,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,104.0,24.0,,plate,5,1.0,30.0
2755,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2083333333333304,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,103.11611652351695,24.88388347648305,,plate,5,1.0,30.0
2756,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.249999999999997,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,102.2322330470339,25.7677669529661,,plate,5,1.0,30.0
2757,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.2916666666666634,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,101.34834957055085,26.65165042944915,,plate,5,1.0,30.0
2758,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.33333333333333,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,100.4644660940678,27.535533905932198,,plate,5,1.0,30.0
2759,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.3749999999999964,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,99.58058261758475,28.419417382415247,,plate,5,1.0,30.0
2760,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.416666666666663,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,98.6966991411017,29.303300858898297,,plate,5,1.0,30.0
2761,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.4583333333333295,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,97.81281566461865,30.187184335381346,,plate,5,1.0,30.0
2762,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.499999999999996,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,96.9289321881356,31.071067811864395,,plate,5,1.0,30.0
2763,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.5416666666666625,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,96.04504871165256,31.954951288347445,,plate,5,1.0,30.0
2764,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.583333333333329,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,95.1611652351695,32.838834764830494,,plate,5,1.0,30.0
2765,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.6249999999999956,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,94.27728175868646,33.722718241313544,,plate,5,1.0,30.0
2766,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,93.3933982822034,34.60660171779659,,plate,5,1.0,30.0
2767,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,92.50951480572036,35.49048519427964,,plate,5,1.0,30.0
2768,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.0,,,0,1.0,30.0,91.62563132923731,36.37436867076269,,plate,5,1.0,30.0
2769,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,54.749999999999716,,,0,1.0,30.0,90.74174785275426,37.25825214724574,,plate,5,1.0,30.0
2770,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,53.49999999999943,,,0,1.0,30.0,89.85786437627121,38.14213562372879,,plate,5,1.0,30.0
2771,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,52.24999999999915,,,0,1.0,30.0,88.97398089978816,39.02601910021184,,plate,5,1.0,30.0
2772,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,50.99999999999886,,,0,1.0,30.0,88.09009742330511,39.90990257669489,,plate,5,1.0,30.0
2773,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,49.74999999999858,,,0,1.0,30.0,87.20621394682206,40.79378605317794,,plate,5,1.0,30.0
2774,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,48.499999999998295,,,0,1.0,30.0,86.32233047033901,41.67766952966099,,plate,5,1.0,30.0
2775,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,47.24999999999801,,,0,1.0,30.0,85.43844699385596,42.56155300614404,,plate,5,1.0,30.0
2776,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,45.999999999997726,,,0,1.0,30.0,84.55456351737291,43.44543648262709,,plate,5,1.0,30.0
2777,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,44.74999999999744,,,0,1.0,30.0,83.67068004088986,44.32931995911014,,plate,5,1.0,30.0
2778,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,43.49999999999716,,,0,1.0,30.0,82.78679656440681,45.213203435593186,,plate,5,1.0,30.0
2779,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,42.249999999996874,,,0,1.0,30.0,81.90291308792376,46.097086912076236,,plate,5,1.0,30.0
2780,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.99999999999659,,,0,1.0,30.0,81.01902961144071,46.980970388559285,,plate,5,1.0,30.0
2781,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,0,1.0,30.0,80.13514613495767,47.864853865042335,,plate,5,1.0,30.0
2782,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,79.25126265847462,48.748737341525384,,plate,5,1.0,30.0
2783,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,78.36737918199157,49.632620818008434,,plate,5,1.0,30.0
2784,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,77.48349570550852,50.51650429449148,,plate,5,1.0,30.0
2785,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,76.59961222902547,51.40038777097453,,plate,5,1.0,30.0
2786,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,75.71572875254242,52.28427124745758,,plate,5,1.0,30.0
2787,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,74.83184527605937,53.16815472394063,,plate,5,1.0,30.0
2788,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,73.94796179957632,54.05203820042368,,plate,5,1.0,30.0
2789,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,73.06407832309327,54.93592167690673,,plate,5,1.0,30.0
2790,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,72.18019484661022,55.81980515338978,,plate,5,1.0,30.0
2791,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,71.29631137012717,56.70368862987283,,plate,5,1.0,30.0
2792,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,70.41242789364412,57.58757210635588,,plate,5,1.0,30.0
2793,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,69.52854441716107,58.47145558283893,,plate,5,1.0,30.0
2794,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,68.64466094067802,59.35533905932198,,plate,5,1.0,30.0
2795,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,67.76077746419497,60.23922253580503,,plate,5,1.0,30.0
2796,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,66.87689398771192,61.123106012288076,,plate,5,1.0,30.0
2797,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,65.99301051122887,62.006989488771126,,plate,5,1.0,30.0
2798,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,65.10912703474582,62.890872965254175,,plate,5,1.0,30.0
2799,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,64.22524355826278,63.774756441737225,,plate,5,1.0,30.0
2800,0,1,,0,2,None_cut,4.0,3,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,tomato,0,1.0,30.0,63.341360081779726,64.65863991822027,,plate,5,1.0,30.0
2801,0,1,,0,2,tomato,0.0,0,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,0,1.0,30.0,62.45747660529668,65.54252339470332,,plate,5,1.0,30.0
2802,0,1,,0,2,tomato,0.041666666666666664,0,0,3,tomato_cut,3.666666666666662,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,40.0,,,0,1.0,30.0,61.57359312881363,66.42640687118637,,plate,5,1.0,30.0
