tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a5566e6fb8ad63aa_score,player_dc663fe2_x,player_dc663fe2_y,player_dc663fe2_move_target,player_dc663fe2_item,player_dc663fe2_score,player_dc663fe2_cut_speed,player_dc663fe2_speed,player_3962110a_x,player_3962110a_y,player_3962110a_move_target,player_3962110a_item,player_3962110a_score,player_3962110a_cut_speed,player_3962110a_speed
3454,0,1,,0,2,tomato,2.624999999999999,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3455,0,1,,0,2,tomato,2.6666666666666656,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3456,0,1,,0,2,tomato,2.708333333333332,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3457,0,1,,0,2,tomato,2.7499999999999987,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3458,0,1,,0,2,tomato,2.791666666666665,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3459,0,1,,0,2,tomato,2.8333333333333317,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3460,0,1,,0,2,tomato,2.8749999999999982,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3461,0,1,,0,2,tomato,2.9166666666666647,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3462,0,1,,0,2,tomato,2.9583333333333313,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3463,0,1,,0,2,tomato,2.999999999999998,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato,0,0.2,30.0
3464,0,1,,0,2,tomato,0.0,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3465,0,1,,0,2,tomato,0.041666666666666664,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3466,0,1,,0,2,tomato,0.08333333333333333,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3467,0,1,,0,2,tomato,0.125,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3468,0,1,,0,2,tomato,0.16666666666666666,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3469,0,1,,0,2,tomato,0.20833333333333331,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3470,0,1,,0,2,tomato,0.24999999999999997,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3471,0,1,,0,2,tomato,0.29166666666666663,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3472,0,1,,0,2,tomato,0.3333333333333333,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3473,0,1,,0,2,tomato,0.375,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3474,0,1,,0,2,tomato,0.4166666666666667,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3475,0,1,,0,2,tomato,0.45833333333333337,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3476,0,1,,0,2,tomato,0.5,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3477,0,1,,0,2,tomato,0.5416666666666666,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3478,0,1,,0,2,tomato,0.5833333333333333,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3479,0,1,,0,2,tomato,0.6249999999999999,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3480,0,1,,0,2,tomato,0.6666666666666665,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3481,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3482,0,1,,0,2,tomato,0.7499999999999998,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3483,0,1,,0,2,tomato,0.7916666666666664,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3484,0,1,,0,2,tomato,0.833333333333333,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3485,0,1,,0,2,tomato,0.8749999999999997,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3486,0,1,,0,2,tomato,0.9166666666666663,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3487,0,1,,0,2,tomato,0.9583333333333329,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3488,0,1,,0,2,tomato,0.9999999999999996,0,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3489,0,1,,0,2,tomato,1.0416666666666663,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3490,0,1,,0,2,tomato,1.083333333333333,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3491,0,1,,0,2,tomato,1.1249999999999998,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3492,0,1,,0,2,tomato,1.1666666666666665,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3493,0,1,,0,2,tomato,1.2083333333333333,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3494,0,1,,0,2,tomato,1.25,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3495,0,1,,0,2,tomato,1.2916666666666667,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3496,0,1,,0,2,tomato,1.3333333333333335,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3497,0,1,,0,2,tomato,1.3750000000000002,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3498,0,1,,0,2,tomato,1.416666666666667,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3499,0,1,,0,2,tomato,1.4583333333333337,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3500,0,1,,0,2,tomato,1.5000000000000004,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3501,0,1,,0,2,tomato,1.5416666666666672,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,40.0,,tomato_cut,0,0.2,30.0
3502,0,1,,0,2,tomato,1.583333333333334,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,41.250000000000284,,tomato_cut,0,0.2,30.0
3503,0,1,,0,2,tomato,1.6250000000000007,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,42.50000000000057,,tomato_cut,0,0.2,30.0
3504,0,1,,0,2,tomato,1.6666666666666674,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,43.75000000000085,,tomato_cut,0,0.2,30.0
3505,0,1,,0,2,tomato,1.7083333333333341,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,45.00000000000114,,tomato_cut,0,0.2,30.0
3506,0,1,,0,2,tomato,1.7500000000000009,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,46.25000000000142,,tomato_cut,0,0.2,30.0
3507,0,1,,0,2,tomato,1.7916666666666676,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,47.500000000001705,,tomato_cut,0,0.2,30.0
3508,0,1,,0,2,tomato,1.8333333333333344,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,48.75000000000199,,tomato_cut,0,0.2,30.0
3509,0,1,,0,2,tomato,1.875000000000001,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,50.000000000002274,,tomato_cut,0,0.2,30.0
3510,0,1,,0,2,tomato,1.9166666666666679,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,51.25000000000256,,tomato_cut,0,0.2,30.0
3511,0,1,,0,2,tomato,1.9583333333333346,1,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,52.50000000000284,,tomato_cut,0,0.2,30.0
3512,0,1,,0,2,tomato,2.0000000000000013,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,53.750000000003126,,tomato_cut,0,0.2,30.0
3513,0,1,,0,2,tomato,2.041666666666668,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,55.00000000000341,,tomato_cut,0,0.2,30.0
3514,0,1,,0,2,tomato,2.0833333333333344,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3515,0,1,,0,2,tomato,2.125000000000001,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3516,0,1,,0,2,tomato,2.1666666666666674,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3517,0,1,,0,2,tomato,2.208333333333334,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3518,0,1,,0,2,tomato,2.2500000000000004,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3519,0,1,,0,2,tomato,2.291666666666667,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3520,0,1,,0,2,tomato,2.3333333333333335,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3521,0,1,,0,2,tomato,2.375,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3522,0,1,,0,2,tomato,2.4166666666666665,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3523,0,1,,0,2,tomato,2.458333333333333,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3524,0,1,,0,2,tomato,2.4999999999999996,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3525,0,1,,0,2,tomato,2.541666666666666,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3526,0,1,,0,2,tomato,2.5833333333333326,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3527,0,1,,0,2,tomato,2.624999999999999,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3528,0,1,,0,2,tomato,2.6666666666666656,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3529,0,1,,0,2,tomato,2.708333333333332,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3530,0,1,,0,2,tomato,2.7499999999999987,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3531,0,1,,0,2,tomato,2.791666666666665,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3532,0,1,,0,2,tomato,2.8333333333333317,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3533,0,1,,0,2,tomato,2.8749999999999982,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
3534,0,1,,0,2,tomato,2.9166666666666647,2,0,3,tomato,2.966666666666659,2,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,24.0,40.0,,,0,1.0,12.0,24.0,56.0,,tomato_cut,0,0.2,30.0
