tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f3eceb87f86e08fd_score,player_1783a60d_x,player_1783a60d_y,player_1783a60d_move_target,player_1783a60d_item,player_1783a60d_score,player_1783a60d_cut_speed,player_1783a60d_speed,player_85d26b77_x,player_85d26b77_y,player_85d26b77_move_target,player_85d26b77_item,player_85d26b77_score,player_85d26b77_cut_speed,player_85d26b77_speed
3852,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,95.1611652351695,32.838834764830494,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3853,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,94.27728175868646,33.722718241313544,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3854,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,93.3933982822034,34.60660171779659,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3855,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,92.50951480572036,35.49048519427964,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3856,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,91.62563132923731,36.37436867076269,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3857,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,90.74174785275426,37.25825214724574,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3858,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,89.85786437627121,38.14213562372879,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3859,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.97398089978816,39.02601910021184,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3860,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.19434681531624,39.95382555869017,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3861,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.17920827225925,41.203733885133886,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3862,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.16406972920225,42.4536422115776,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3863,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.14893118614526,43.70355053802132,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3864,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.13379264308827,44.953458864465034,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3865,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.11865410003128,46.20336719090875,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3866,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.10351555697429,47.453275517352466,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3867,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0883770139173,48.70318384379618,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3868,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.0732384708603,49.9530921702399,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3869,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.05809992780331,51.203000496683615,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3870,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.04296138474632,52.45290882312733,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3871,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.02782284168917,53.70281714957105,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3872,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,88.01268429863147,54.95272547601476,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3873,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,87.72126494341975,56.08721304982993,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3874,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,86.84274886238072,56.97643152430942,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3875,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,85.96423278134168,57.86564999878891,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3876,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,85.08571670030264,58.7548684732684,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3877,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,84.2072006192636,59.644086947747894,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3878,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,83.32868453822456,60.533305422227386,,plate,4,1.0,30.0,104.0,24.0,,plate,4,1.0,30.0
3879,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,82.45016845718553,61.42252389670688,,plate,4,1.0,30.0,103.11611652351695,24.88388347648305,,plate,4,1.0,30.0
3880,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,81.57165237614649,62.31174237118637,,plate,4,1.0,30.0,102.2322330470339,25.7677669529661,,plate,4,1.0,30.0
3881,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,80.69313629510745,63.20096084566586,,plate,4,1.0,30.0,101.34834957055085,26.65165042944915,,plate,4,1.0,30.0
3882,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,79.81462021406841,64.09017932014535,,plate,4,1.0,30.0,100.4644660940678,27.535533905932198,,plate,4,1.0,30.0
3883,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,78.93610413302937,64.97939779462484,,plate,4,1.0,30.0,99.58058261758475,28.419417382415247,,plate,4,1.0,30.0
3884,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,78.05758805199034,65.86861626910434,,plate,4,1.0,30.0,98.6966991411017,29.303300858898297,,plate,4,1.0,30.0
3885,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,77.1790719709513,66.75783474358383,,plate,4,1.0,30.0,97.81281566461865,30.187184335381346,,plate,4,1.0,30.0
3886,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,76.30055588991226,67.64705321806332,,plate,4,1.0,30.0,96.9289321881356,31.071067811864395,,plate,4,1.0,30.0
3887,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,75.42203980887322,68.53627169254281,,plate,4,1.0,30.0,96.04504871165256,31.954951288347445,,plate,4,1.0,30.0
3888,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,74.54352372783418,69.4254901670223,,plate,4,1.0,30.0,95.1611652351695,32.838834764830494,,plate,4,1.0,30.0
3889,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,73.66500764679418,70.3147086415018,,plate,4,1.0,30.0,94.27728175868646,33.722718241313544,,plate,4,1.0,30.0
3890,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.78649156575383,71.20392711598129,,plate,4,1.0,30.0,93.3933982822034,34.60660171779659,,plate,4,1.0,30.0
3891,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.18442931909202,72.20856840125788,,plate,4,1.0,30.0,92.50951480572036,35.49048519427964,,plate,4,1.0,30.0
3892,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.1698314704846,73.4584831594783,,plate,4,1.0,30.0,91.62563132923731,36.37436867076269,,plate,4,1.0,30.0
3893,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.15523362187717,74.70839791769873,,plate,4,1.0,30.0,90.74174785275426,37.25825214724574,,plate,4,1.0,30.0
3894,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.14063577326965,75.95831267591916,,plate,4,1.0,30.0,89.85786437627121,38.14213562372879,,plate,4,1.0,30.0
3895,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.12603792466152,77.20822743413959,,plate,4,1.0,30.0,88.97398089978816,39.02601910021184,,plate,4,1.0,30.0
3896,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.11144007605337,78.45814219236001,,plate,4,1.0,30.0,88.19434681531624,39.95382555869017,,plate,4,1.0,30.0
3897,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.09684222744524,79.70805695058044,,plate,4,1.0,30.0,88.17920827225925,41.203733885133886,,plate,4,1.0,30.0
3898,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.08224437883709,80.95797170880087,,plate,4,1.0,30.0,88.16406972920225,42.4536422115776,,plate,4,1.0,30.0
3899,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.06764653022896,82.2078864670213,,plate,4,1.0,30.0,88.14893118614526,43.70355053802132,,plate,4,1.0,30.0
3900,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.05304868162082,83.45780122524172,,plate,4,1.0,30.0,88.13379264308827,44.953458864465034,,plate,4,1.0,30.0
3901,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.03845083301267,84.70771598346215,,plate,4,1.0,30.0,88.11865410003128,46.20336719090875,,plate,4,1.0,30.0
3902,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.02385298440454,85.95763074168258,,plate,4,1.0,30.0,88.10351555697429,47.453275517352466,,plate,4,1.0,30.0
3903,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,72.0092551357964,87.207545499903,,plate,4,1.0,30.0,88.0883770139173,48.70318384379618,,plate,4,1.0,30.0
3904,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,71.54535275042181,88.26983193213294,,plate,4,1.0,30.0,88.0732384708603,49.9530921702399,,plate,4,1.0,30.0
3905,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,70.66670771572436,89.15892298652551,,plate,4,1.0,30.0,88.05809992780331,51.203000496683615,,plate,4,1.0,30.0
3906,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,69.7880626810269,90.04801404091808,,plate,4,1.0,30.0,88.04296138474632,52.45290882312733,,plate,4,1.0,30.0
3907,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,68.90941764632944,90.93710509531064,,plate,4,1.0,30.0,88.02782284168917,53.70281714957105,,plate,4,1.0,30.0
3908,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,68.03077261163199,91.82619614970321,,plate,4,1.0,30.0,88.01268429863147,54.95272547601476,,plate,4,1.0,30.0
3909,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,67.15212757693453,92.71528720409577,,plate,4,1.0,30.0,87.72126494341975,56.08721304982993,,plate,4,1.0,30.0
3910,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,66.27348254223708,93.60437825848834,,plate,4,1.0,30.0,86.84274886238072,56.97643152430942,,plate,4,1.0,30.0
3911,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,65.39483750753962,94.49346931288183,,plate,4,1.0,30.0,85.96423278134168,57.86564999878891,,plate,4,1.0,30.0
3912,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,64.51619247284216,95.38256036727547,,plate,4,1.0,30.0,85.08571670030264,58.7548684732684,,plate,4,1.0,30.0
3913,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,63.637547438145006,96.27165142166884,,plate,4,1.0,30.0,84.2072006192636,59.644086947747894,,plate,4,1.0,30.0
3914,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,62.75890240344826,97.16074247606176,,plate,4,1.0,30.0,83.32868453822456,60.533305422227386,,plate,4,1.0,30.0
3915,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,61.880257368751515,98.04983353045469,,plate,4,1.0,30.0,82.45016845718553,61.42252389670688,,plate,4,1.0,30.0
3916,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,61.00161233405477,98.93892458484761,,plate,4,1.0,30.0,81.57165237614649,62.31174237118637,,plate,4,1.0,30.0
3917,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,60.122967299358024,99.82801563924053,,plate,4,1.0,30.0,80.69313629510745,63.20096084566586,,plate,4,1.0,30.0
3918,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,59.24432226466128,100.71710669363347,,plate,4,1.0,30.0,79.81462021406841,64.09017932014535,,plate,4,1.0,30.0
3919,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,58.36567722996453,101.60619774802639,,plate,4,1.0,30.0,78.93610413302937,64.97939779462484,,plate,4,1.0,30.0
3920,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,57.48703219526779,102.49528880241931,,plate,4,1.0,30.0,78.05758805199034,65.86861626910434,,plate,4,1.0,30.0
3921,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,56.60838716057104,103.38437985681225,,plate,4,1.0,30.0,77.1790719709513,66.75783474358383,,plate,4,1.0,30.0
3922,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,None_cut,4.0,3,3,2,tomato,3,3,tomato,3,4,,3,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,8,55.721245367684595,103.33958551490551,,plate,4,1.0,30.0,76.30055588991226,67.64705321806332,,plate,4,1.0,30.0
