tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,16e6308e6634ac21_score,player_a0a0d685_x,player_a0a0d685_y,player_a0a0d685_move_target,player_a0a0d685_item,player_a0a0d685_score,player_a0a0d685_cut_speed,player_a0a0d685_speed,player_6964e58f_x,player_6964e58f_y,player_6964e58f_move_target,player_6964e58f_item,player_6964e58f_score,player_6964e58f_cut_speed,player_6964e58f_speed,1a1c19f0da9e459a_score,d9250aac8048fcf1_message,7119c405534163aa_score
6088,test,False,0,1,tomato,1.083333333333332,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6089,test,False,0,1,tomato,1.0916666666666652,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6090,test,False,0,1,tomato,1.0999999999999985,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6091,test,False,0,1,tomato,1.1083333333333318,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6092,test,False,0,1,tomato,1.1166666666666651,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6093,test,False,0,1,tomato,1.1249999999999984,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6094,test,False,0,1,tomato,1.1333333333333317,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6095,test,False,0,1,tomato,1.141666666666665,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6096,test,False,0,1,tomato,1.1499999999999984,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6097,test,False,0,1,tomato,1.1583333333333317,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6098,test,False,0,1,tomato,1.166666666666665,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6099,test,False,0,1,tomato,1.1749999999999983,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6100,test,False,0,1,tomato,1.1833333333333316,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6101,test,False,0,1,tomato,1.1916666666666649,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6102,test,False,0,1,tomato,1.1999999999999982,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6103,test,False,0,1,tomato,1.2083333333333315,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6104,test,False,0,1,tomato,1.2166666666666648,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6105,test,False,0,1,tomato,1.224999999999998,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6106,test,False,0,1,tomato,1.2333333333333314,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6107,test,False,0,1,tomato,1.2416666666666647,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6108,test,False,0,1,tomato,1.249999999999998,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6109,test,False,0,1,tomato,1.2583333333333313,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6110,test,False,0,1,tomato,1.2666666666666646,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6111,test,False,0,1,tomato,1.274999999999998,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6112,test,False,0,1,tomato,1.2833333333333312,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6113,test,False,0,1,tomato,1.2916666666666645,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6114,test,False,0,1,tomato,1.2999999999999978,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6115,test,False,0,1,tomato,1.3083333333333311,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6116,test,False,0,1,tomato,1.3166666666666644,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6117,test,False,0,1,tomato,1.3249999999999977,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6118,test,False,0,1,tomato,1.333333333333331,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6119,test,False,0,1,tomato,1.3416666666666643,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6120,test,False,0,1,tomato,1.3499999999999976,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6121,test,False,0,1,tomato,1.358333333333331,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6122,test,False,0,1,tomato,1.3666666666666643,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6123,test,False,0,1,tomato,1.3749999999999976,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6124,test,False,0,1,tomato,1.3833333333333309,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6125,test,False,0,1,tomato,1.3916666666666642,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6126,test,False,0,1,tomato,1.3999999999999975,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6127,test,False,0,1,tomato,1.4083333333333308,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6128,test,False,0,1,tomato,1.416666666666664,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6129,test,False,0,1,tomato,1.4249999999999974,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6130,test,False,0,1,tomato,1.4333333333333307,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6131,test,False,0,1,tomato,1.441666666666664,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6132,test,False,0,1,tomato,1.4499999999999973,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6133,test,False,0,1,tomato,1.4583333333333306,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6134,test,False,0,1,tomato,1.466666666666664,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6135,test,False,0,1,tomato,1.4749999999999972,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6136,test,False,0,1,tomato,1.4833333333333305,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6137,test,False,0,1,tomato,1.4916666666666638,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6138,test,False,0,1,tomato,1.4999999999999971,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6139,test,False,0,1,tomato,1.5083333333333304,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6140,test,False,0,1,tomato,1.5166666666666637,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6141,test,False,0,1,tomato,1.524999999999997,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6142,test,False,0,1,tomato,1.5333333333333303,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6143,test,False,0,1,tomato,1.5416666666666636,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6144,test,False,0,1,tomato,1.549999999999997,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6145,test,False,0,1,tomato,1.5583333333333302,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6146,test,False,0,1,tomato,1.5666666666666635,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6147,test,False,0,1,tomato,1.5749999999999968,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6148,test,False,0,1,tomato,1.5833333333333302,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6149,test,False,0,1,tomato,1.5916666666666635,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6150,test,False,0,1,tomato,1.5999999999999968,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
6151,test,False,0,1,tomato,1.60833333333333,1,0,2,None_cut,3.3916666666666573,3,1,0,,0.0,0,2,2,,2,3,tomato_cut,2,4,tomato,2,5,plate,2,6,plate,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,0.0
