tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f1f4e889aab6ef78_score,player_67639441_x,player_67639441_y,player_67639441_move_target,player_67639441_item,player_67639441_score,player_67639441_cut_speed,player_67639441_speed,player_c9271255_x,player_c9271255_y,player_c9271255_move_target,player_c9271255_item,player_c9271255_score,player_c9271255_cut_speed,player_c9271255_speed
2704,0,1,tomato_cut,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,31.249999999998227,,,1,0.5,30.0
2705,0,1,tomato_cut,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,29.9999999999983,,,1,0.5,30.0
2706,0,1,tomato_cut,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,28.74999999999837,,,1,0.5,30.0
2707,0,1,tomato_cut,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,27.49999999999844,,,1,0.5,30.0
2708,0,1,tomato_cut,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,26.24999999999851,,,1,0.5,30.0
2709,0,1,tomato_cut,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.999999999998582,,,1,0.5,30.0
2710,0,1,tomato_cut,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,,1,0.5,30.0
2711,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2712,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2713,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2714,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2715,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2716,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2717,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2718,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2719,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2720,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2721,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2722,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2723,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2724,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2725,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2726,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2727,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2728,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2729,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2730,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,24.0,,tomato_cut,1,0.5,30.0
2731,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,25.24999999999993,,tomato_cut,1,0.5,30.0
2732,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,26.499999999999858,,tomato_cut,1,0.5,30.0
2733,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,27.749999999999787,,tomato_cut,1,0.5,30.0
2734,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,28.999999999999716,,tomato_cut,1,0.5,30.0
2735,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,30.249999999999645,,tomato_cut,1,0.5,30.0
2736,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,31.499999999999574,,tomato_cut,1,0.5,30.0
2737,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,32.749999999999716,,tomato_cut,1,0.5,30.0
2738,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,34.0,,tomato_cut,1,0.5,30.0
2739,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,35.250000000000284,,tomato_cut,1,0.5,30.0
2740,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,36.50000000000057,,tomato_cut,1,0.5,30.0
2741,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,37.75000000000085,,tomato_cut,1,0.5,30.0
2742,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,39.00000000000114,,tomato_cut,1,0.5,30.0
2743,0,1,,0,2,plate,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,40.0,,tomato_cut,1,0.5,30.0
2744,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2745,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2746,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2747,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2748,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2749,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2750,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2751,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.0,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2752,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,24.625000000000142,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2753,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,25.250000000000284,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2754,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,25.875000000000426,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2755,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,26.50000000000057,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2756,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,27.12500000000071,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2757,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,27.750000000000853,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2758,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,28.375000000000995,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2759,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,29.000000000001137,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2760,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,29.62500000000128,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2761,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,30.25000000000142,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2762,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,30.875000000001563,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2763,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,31.500000000001705,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2764,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,32.12500000000185,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2765,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,32.75000000000199,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2766,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,33.37500000000213,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2767,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,34.000000000002274,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2768,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,34.625000000002416,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2769,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,35.25000000000256,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2770,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,35.8750000000027,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
2771,0,1,,0,2,tomato_salad,0,3,,1,0,None_cut,3.499999999999996,3,2,0,None_cut,3.4999999999999964,3,3,2,tomato_salad,3,3,tomato,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,40.0,36.50000000000284,,tomato_cut,0,1.0,15.0,24.0,40.0,,,1,0.5,30.0
