tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,7a335c8fbe53d146_score,player_50da8fdf_x,player_50da8fdf_y,player_50da8fdf_move_target,player_50da8fdf_item,player_50da8fdf_score,player_50da8fdf_cut_speed,player_50da8fdf_speed,player_5a841498_x,player_5a841498_y,player_5a841498_move_target,player_5a841498_item,player_5a841498_score,player_5a841498_cut_speed,player_5a841498_speed
3572,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,25.54267026890108,89.36647156278792,,,1,1.0,12.0,88.0,59.49999999999716,,,2,0.2,30.0
3573,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,25.89407579712456,89.72215984588712,,,1,1.0,12.0,88.0,58.249999999996874,,,2,0.2,30.0
3574,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.24548132534804,90.07784812898632,,,1,1.0,12.0,88.0,56.99999999999659,,,2,0.2,30.0
3575,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.596886853571522,90.43353641208552,,,1,1.0,12.0,88.0,55.749999999996305,,,2,0.2,30.0
3576,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.948292381795003,90.78922469518471,,,1,1.0,12.0,88.0,54.49999999999602,,,2,0.2,30.0
3577,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.299697910018484,91.14491297828391,,,1,1.0,12.0,88.0,53.24999999999574,,,2,0.2,30.0
3578,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.651103438241964,91.50060126138311,,,1,1.0,12.0,88.0,51.99999999999545,,,2,0.2,30.0
3579,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.002508966465445,91.85628954448231,,,1,1.0,12.0,88.0,50.74999999999517,,,2,0.2,30.0
3580,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.353914494688926,92.2119778275815,,,1,1.0,12.0,88.0,49.499999999994884,,,2,0.2,30.0
3581,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.705320022912407,92.5676661106807,,,1,1.0,12.0,88.0,48.2499999999946,,,2,0.2,30.0
3582,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.056725551135887,92.9233543937799,,,1,1.0,12.0,88.0,46.999999999994316,,,2,0.2,30.0
3583,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.408131079359368,93.2790426768791,,,1,1.0,12.0,88.0,45.74999999999403,,,2,0.2,30.0
3584,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.75953660758285,93.6347309599783,,,1,1.0,12.0,88.0,44.49999999999375,,,2,0.2,30.0
3585,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.11094213580633,93.9904192430775,,,1,1.0,12.0,88.0,43.24999999999346,,,2,0.2,30.0
3586,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.46234766402981,94.3461075261767,,,1,1.0,12.0,88.0,41.99999999999318,,,2,0.2,30.0
3587,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.81375319225329,94.7017958092759,,,1,1.0,12.0,88.0,40.749999999992895,,,2,0.2,30.0
3588,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.16515872047677,95.05748409237509,,,1,1.0,12.0,87.50810911865676,39.70196048263347,,,2,0.2,30.0
3589,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.516564248700252,95.41317237547429,,,1,1.0,12.0,86.62973254482955,38.812604201634024,,,2,0.2,30.0
3590,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.867969776923733,95.76886065857349,,,1,1.0,12.0,85.75135597100234,37.92324792063456,,,2,0.2,30.0
3591,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.21937530514744,96.12454894167269,,,1,1.0,12.0,84.87297939717513,37.033891639635094,,,2,0.2,30.0
3592,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.57078083337127,96.48023722477188,,,1,1.0,12.0,83.99460282334792,36.14453535863563,,,2,0.2,30.0
3593,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.92218636159511,96.83592550787108,,,1,1.0,12.0,83.11622624952071,35.255179077636164,,,2,0.2,30.0
3594,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.273591889818945,97.19161379097028,,,1,1.0,12.0,82.2378496756935,34.3658227966367,,,2,0.2,30.0
3595,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.62499741804278,97.54730207406948,,,1,1.0,12.0,81.35947310186629,33.476466515637235,,,2,0.2,30.0
3596,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.97640294626662,97.90299035716868,,,1,1.0,12.0,80.48109652803907,32.58711023463777,,,2,0.2,30.0
3597,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,34.32780847449045,98.25867864026787,,,1,1.0,12.0,79.60271995421186,31.697753953638426,,,2,0.2,30.0
3598,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,34.67921400271429,98.61436692336707,,,1,1.0,12.0,78.72434338038512,30.808397672639316,,,2,0.2,30.0
3599,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.030619530938125,98.97005520646627,,,1,1.0,12.0,77.84596680655876,29.919041391640206,,,2,0.2,30.0
3600,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.38202505916196,99.32574348956547,,,1,1.0,12.0,76.96759023273239,29.029685110641097,,,2,0.2,30.0
3601,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.733430587385556,99.68143177266467,,,1,1.0,12.0,76.08921365890603,28.140328829641987,,,2,0.2,30.0
3602,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.08483611560914,100.03712005576386,,,1,1.0,12.0,75.21083708507967,27.250972548642878,,,2,0.2,30.0
3603,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.43624164383273,100.39280833886306,,,1,1.0,12.0,74.33246051125332,26.361616267643768,,,2,0.2,30.0
3604,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.787647172056325,100.74849662196226,,,1,1.0,12.0,73.45408393742696,25.47225998664466,,,2,0.2,30.0
3605,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.13905270027991,101.10418490506146,,,1,1.0,12.0,72.5757073636006,24.58290370564555,,,2,0.2,30.0
3606,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.490458228503506,101.45987318816066,,,1,1.0,12.0,72.0,24.0,,,2,0.2,30.0
3607,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.84186375672709,101.81556147125985,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3608,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.19326928495069,102.17124975435905,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3609,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.544674813174275,102.52693803745825,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3610,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.89608034139786,102.88262632055745,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3611,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,39.24748586962146,103.23831460365665,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3612,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,39.598891397845044,103.59400288675585,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3613,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,39.95302979119935,103.65366328485226,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3614,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.310942141162734,103.30452327032577,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3615,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.66885449112612,102.95538325579929,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3616,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.026766841089504,102.60624324127281,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3617,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.38467919105289,102.25710322674632,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3618,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.742591541016274,101.90796321221984,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3619,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.10050389097966,101.55882319769336,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3620,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.458416240943045,101.20968318316687,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3621,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,42.81632859090643,100.86054316864039,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3622,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.174240940869815,100.5114031541139,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3623,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.5321532908332,100.16226313958742,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3624,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.890065640796585,99.81312312506094,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3625,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.24797799075997,99.46398311053446,,,1,1.0,12.0,72.0,24.0,,tomato,2,0.2,30.0
3626,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.60589034072327,99.11484309600797,,,1,1.0,12.0,71.11611652351695,24.88388347648305,,tomato,2,0.2,30.0
3627,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.963802690685945,98.76570308148149,,,1,1.0,12.0,70.2322330470339,25.7677669529661,,tomato,2,0.2,30.0
3628,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.32171504064862,98.416563066955,,,1,1.0,12.0,69.34834957055085,26.65165042944915,,tomato,2,0.2,30.0
3629,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.679627390611294,98.06742305242852,,,1,1.0,12.0,68.4644660940678,27.535533905932198,,tomato,2,0.2,30.0
3630,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.03753974057397,97.71828303790204,,,1,1.0,12.0,67.58058261758475,28.419417382415247,,tomato,2,0.2,30.0
3631,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.395452090536644,97.36914302337556,,,1,1.0,12.0,66.6966991411017,29.303300858898297,,tomato,2,0.2,30.0
3632,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.75336444049932,97.02000300884907,,,1,1.0,12.0,65.81281566461865,30.187184335381346,,tomato,2,0.2,30.0
3633,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.11127679046199,96.67086299432259,,,1,1.0,12.0,64.9289321881356,31.071067811864395,,tomato,2,0.2,30.0
3634,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.46918914042467,96.3217229797961,,,1,1.0,12.0,64.04504871165256,31.954951288347445,,tomato,2,0.2,30.0
3635,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,47.82710149038734,95.97258296526962,,,1,1.0,12.0,63.161165235169506,32.838834764830494,,tomato,2,0.2,30.0
3636,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.18501384035002,95.62344295074314,,,1,1.0,12.0,62.277281758686456,33.722718241313544,,tomato,2,0.2,30.0
3637,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.54292619031269,95.27430293621666,,,1,1.0,12.0,61.39339828220341,34.60660171779659,,tomato,2,0.2,30.0
3638,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.900838540275366,94.92516292169017,,,1,1.0,12.0,60.50951480572036,35.49048519427964,,tomato,2,0.2,30.0
3639,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.25875089023804,94.57602290716369,,,1,1.0,12.0,59.62563132923731,36.37436867076269,,tomato,2,0.2,30.0
3640,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.616663240200715,94.2268828926372,,,1,1.0,12.0,58.74174785275426,37.25825214724574,,tomato,2,0.2,30.0
3641,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.97457559016339,93.87774287811072,,,1,1.0,12.0,57.85786437627121,38.14213562372879,,tomato,2,0.2,30.0
3642,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,50.332487940126065,93.52860286358424,,,1,1.0,12.0,56.97398089978816,39.02601910021184,,tomato,2,0.2,30.0
3643,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,50.69040029008874,93.17946284905776,,,1,1.0,12.0,56.0,40.0,,tomato,2,0.2,30.0
3644,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.048312640051414,92.83032283453127,,,1,1.0,12.0,56.0,40.0,,,2,0.2,30.0
3645,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.40622499001409,92.48118282000463,,,1,1.0,12.0,56.0,40.0,,,2,0.2,30.0
3646,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.76413733997676,92.13204280547764,,,1,1.0,12.0,56.0,40.0,,,2,0.2,30.0
3647,0,1,,0,2,None_cut,3.3499999999999908,3,0,3,tomato,1.5416666666666672,1,2,2,tomato,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,52.12204968993944,91.78290279095064,,,1,1.0,12.0,56.0,40.0,,,2,0.2,30.0
