tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,9a8d629aa3207a8f_score,player_945af0b9_x,player_945af0b9_y,player_945af0b9_move_target,player_945af0b9_item,player_945af0b9_score,player_945af0b9_cut_speed,player_945af0b9_speed,player_6eeb7cd3_x,player_6eeb7cd3_y,player_6eeb7cd3_move_target,player_6eeb7cd3_item,player_6eeb7cd3_score,player_6eeb7cd3_cut_speed,player_6eeb7cd3_speed,ac57742dc811c886_score,8cafcad6322094f3_message,38facfaf745f6a2c_score
6552,test,True,0,1,None_cut,3.1833333333333247,3,0,2,tomato_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.7303312137075,38.3118634419661,,,1,1.0,12.0,24.0,92.00000000000455,,,3,0.2,30.0,,,4.0
6553,test,True,0,1,None_cut,3.1833333333333247,3,0,2,tomato_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.372441122910715,38.66102627347834,,,1,1.0,12.0,24.0,93.25000000000483,,,3,0.2,30.0,,,4.0
6554,test,True,0,1,None_cut,3.1833333333333247,3,0,2,tomato_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.01455103211393,39.01018910499059,,,1,1.0,12.0,24.0,94.50000000000512,,,3,0.2,30.0,,,4.0
6555,test,True,0,1,None_cut,3.1833333333333247,3,0,2,tomato_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.656660941317142,39.359351936502826,,,1,1.0,12.0,24.0,95.7500000000054,,,3,0.2,30.0,,,4.0
6556,test,True,0,1,None_cut,3.1833333333333247,3,0,2,tomato_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.298770850520356,39.70851476801507,,,1,1.0,12.0,24.0,97.00000000000568,,,3,0.2,30.0,,,4.0
6557,test,True,0,1,None_cut,3.1833333333333247,3,0,2,tomato_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,1,1.0,12.0,24.0,98.25000000000597,,,3,0.2,30.0,,,4.0
6558,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,99.50000000000625,,,3,0.2,30.0,,,4.0
6559,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,100.75000000000654,,,3,0.2,30.0,,,4.0
6560,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,102.00000000000682,,,3,0.2,30.0,,,4.0
6561,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,103.2500000000071,,,3,0.2,30.0,,,4.0
6562,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,104.50000000000739,,,3,0.2,30.0,,,4.0
6563,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,105.75000000000767,,,3,0.2,30.0,,,4.0
6564,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,107.00000000000796,,,3,0.2,30.0,,,4.0
6565,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,108.25000000000824,,,3,0.2,30.0,,,4.0
6566,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,109.50000000000853,,,3,0.2,30.0,,,4.0
6567,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,110.75000000000881,,,3,0.2,30.0,,,4.0
6568,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,112.0000000000091,,,3,0.2,30.0,,,4.0
6569,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,113.25000000000938,,,3,0.2,30.0,,,4.0
6570,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,114.50000000000966,,,3,0.2,30.0,,,4.0
6571,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,115.75000000000995,,,3,0.2,30.0,,,4.0
6572,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,117.00000000001023,,,3,0.2,30.0,,,4.0
6573,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,118.25000000001052,,,3,0.2,30.0,,,4.0
6574,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.0,119.5000000000108,,,3,0.2,30.0,,,4.0
6575,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,24.66756619610841,120.47591077356992,,,3,0.2,30.0,,,4.0
6576,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,25.545942769935266,121.36526705456868,,,3,0.2,30.0,,,4.0
6577,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,26.42431934376212,122.25462333556743,,,3,0.2,30.0,,,4.0
6578,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,27.302695917588977,123.14397961656618,,,3,0.2,30.0,,,4.0
6579,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,28.181072491415833,124.03333589756494,,,3,0.2,30.0,,,4.0
6580,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,29.05944906524269,124.9226921785637,,,3,0.2,30.0,,,4.0
6581,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,29.937825639069217,125.81204845956245,,,3,0.2,30.0,,,4.0
6582,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,30.816202212895718,126.7014047405612,,,3,0.2,30.0,,,4.0
6583,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,31.694578786722218,127.59076102155996,,,3,0.2,30.0,,,4.0
6584,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,32.57295536054872,128.4801173025587,,,3,0.2,30.0,,,4.0
6585,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,33.45133193437522,129.36947358355746,,,3,0.2,30.0,,,4.0
6586,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,34.32970850820172,130.25882986455622,,,3,0.2,30.0,,,4.0
6587,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,35.20808508202822,131.14818614555497,,,3,0.2,30.0,,,4.0
6588,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,36.08646165585472,132.03754242655373,,,3,0.2,30.0,,,4.0
6589,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,36.96483822968122,132.92689870755248,,,3,0.2,30.0,,,4.0
6590,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,37.99892587950313,132.22464324656494,,,3,0.2,30.0,,,4.0
6591,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,39.033013529325046,131.5223877855774,,,3,0.2,30.0,,,4.0
6592,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,40.06710117914696,130.82013232458985,,,3,0.2,30.0,,,4.0
6593,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,41.10118882896887,130.1178768636023,,,3,0.2,30.0,,,4.0
6594,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,42.135276478790786,129.41562140261476,,,3,0.2,30.0,,,4.0
6595,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,43.1693641286127,128.71336594162722,,,3,0.2,30.0,,,4.0
6596,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,44.20345177843461,128.01111048063967,,,3,0.2,30.0,,,4.0
6597,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,45.237539428256525,127.3088550196534,,,3,0.2,30.0,,,4.0
6598,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,46.27162707807844,126.60659955866655,,,3,0.2,30.0,,,4.0
6599,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,47.30571472790035,125.9043440976797,,,3,0.2,30.0,,,4.0
6600,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,48.339802377722265,125.20208863669285,,,3,0.2,30.0,,,4.0
6601,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,1,1.0,12.0,49.37389002754418,124.499833175706,,,3,0.2,30.0,,,4.0
6602,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.500000000000256,,tomato_cut,1,1.0,12.0,50.40797767736609,123.79757771471917,,,3,0.2,30.0,,,4.0
6603,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.00000000000051,,tomato_cut,1,1.0,12.0,51.442065327188004,123.09532225373232,,,3,0.2,30.0,,,4.0
6604,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.50000000000077,,tomato_cut,1,1.0,12.0,52.47615297700992,122.39306679274547,,,3,0.2,30.0,,,4.0
6605,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.00000000000102,,tomato_cut,1,1.0,12.0,53.51024062683183,121.69081133175862,,,3,0.2,30.0,,,4.0
6606,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.50000000000128,,tomato_cut,1,1.0,12.0,54.544328276653744,120.98855587077178,,,3,0.2,30.0,,,4.0
6607,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.000000000001535,,tomato_cut,1,1.0,12.0,55.57841592647566,120.28630040978493,,,3,0.2,30.0,,,4.0
6608,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.50000000000179,,tomato_cut,1,1.0,12.0,55.81764477013384,119.15687476609686,,,3,0.2,30.0,,,4.0
6609,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.000000000002046,,tomato_cut,1,1.0,12.0,55.83268266846379,117.90696522472383,,,3,0.2,30.0,,,4.0
6610,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.5000000000023,,tomato_cut,1,1.0,12.0,55.84772056679374,116.6570556833508,,,3,0.2,30.0,,,4.0
6611,test,True,0,1,None_cut,3.1833333333333247,3,0,2,None_cut,3.416666666666663,3,1,0,tomato,0.09999999999999999,0,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.00000000000256,,tomato_cut,1,1.0,12.0,55.86275846512369,115.40714614197778,,,3,0.2,30.0,,,4.0
