tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,996494ab285111e6_score,player_41543b16_x,player_41543b16_y,player_41543b16_move_target,player_41543b16_item,player_41543b16_score,player_41543b16_cut_speed,player_41543b16_speed,player_a44d6818_x,player_a44d6818_y,player_a44d6818_move_target,player_a44d6818_item,player_a44d6818_score,player_a44d6818_cut_speed,player_a44d6818_speed,34963b037371f666_score,0d3f90d88e79bc33_message,c13c6d1a4e7e6f46_score
5428,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5429,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5430,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5431,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5432,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5433,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5434,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5435,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5436,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5437,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5438,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5439,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5440,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5441,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5442,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5443,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5444,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5445,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5446,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5447,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5448,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5449,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5450,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5451,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5452,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,40.0,24.0,,tomato,1,1.0,30.0,,,3.0
5453,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,39.11611652351695,24.88388347648305,,tomato,1,1.0,30.0,,,3.0
5454,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,38.2322330470339,25.7677669529661,,tomato,1,1.0,30.0,,,3.0
5455,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,37.34834957055085,26.65165042944915,,tomato,1,1.0,30.0,,,3.0
5456,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,36.4644660940678,27.535533905932198,,tomato,1,1.0,30.0,,,3.0
5457,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,35.58058261758475,28.419417382415247,,tomato,1,1.0,30.0,,,3.0
5458,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,34.6966991411017,29.303300858898297,,tomato,1,1.0,30.0,,,3.0
5459,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,33.812815664618654,30.187184335381346,,tomato,1,1.0,30.0,,,3.0
5460,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,32.928932188135605,31.071067811864395,,tomato,1,1.0,30.0,,,3.0
5461,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,32.045048711652555,31.954951288347445,,tomato,1,1.0,30.0,,,3.0
5462,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,31.161165235169506,32.838834764830494,,tomato,1,1.0,30.0,,,3.0
5463,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,30.277281758686456,33.722718241313544,,tomato,1,1.0,30.0,,,3.0
5464,test,True,0,1,None_cut,3.7083333333333286,3,0,2,None_cut,3.4583333333333295,3,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,24.0,,tomato_cut,2,1.0,30.0,24.0,40.0,,tomato,1,1.0,30.0,,,3.0
5465,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.0,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.24999999999993,24.0,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5466,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.041666666666666664,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.499999999999858,24.0,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5467,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.08333333333333333,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.749999999999787,24.0,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5468,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.125,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.999999999999716,24.0,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5469,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.16666666666666666,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.249999999999645,24.0,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5470,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.20833333333333331,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.499999999999574,24.0,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5471,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.24999999999999997,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,32.749999999999716,24.0,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5472,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.29166666666666663,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,34.0,24.0,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5473,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.3333333333333333,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,35.250000000000284,24.0,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5474,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.375,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,36.50000000000057,24.0,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5475,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.4166666666666667,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,37.75000000000085,24.0,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5476,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.45833333333333337,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,39.00000000000114,24.0,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5477,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.5,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,40.120168261161126,24.31621556657754,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5478,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.5416666666666666,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.00952454216059,25.19459214040404,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5479,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.5833333333333333,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,41.898880823160056,26.07296871423054,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5480,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.6249999999999999,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,42.78823710415952,26.95134528805704,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5481,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.6666666666666665,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,43.677593385158985,27.82972186188354,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5482,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.7083333333333331,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,44.56694966615845,28.708098435710042,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5483,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,45.456305947157915,29.586475009536542,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5484,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.7916666666666664,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,46.34566222815738,30.464851583363043,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5485,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.833333333333333,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.235018509156845,31.343228157189543,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5486,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.8749999999999997,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.12437479015631,32.22160473101604,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
5487,test,True,0,1,None_cut,3.7083333333333286,3,0,2,tomato,0.9166666666666663,0,1,0,None_cut,4.0,3,2,2,tomato_salad,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.013731071155775,33.099981304842544,,tomato_cut,2,1.0,30.0,24.0,40.0,,,1,1.0,30.0,,,3.0
