tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f0a5903710a31cdf_score,player_14a0f1a9_x,player_14a0f1a9_y,player_14a0f1a9_move_target,player_14a0f1a9_item,player_14a0f1a9_score,player_14a0f1a9_cut_speed,player_14a0f1a9_speed,player_66ed9f9d_x,player_66ed9f9d_y,player_66ed9f9d_move_target,player_66ed9f9d_item,player_66ed9f9d_score,player_66ed9f9d_cut_speed,player_66ed9f9d_speed
3742,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,81.00000000000637,,tomato,2,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3743,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,80.50000000000682,,tomato,2,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3744,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,80.00000000000728,,tomato,2,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3745,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,79.50000000000773,,tomato,2,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3746,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,79.00000000000819,,tomato,2,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3747,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,78.50000000000864,,tomato,2,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3748,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,78.0000000000091,,tomato,2,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3749,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,77.50000000000955,,tomato,2,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3750,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,77.00000000001,,tomato,2,1.0,12.0,72.0,24.0,,tomato,4,0.2,30.0
3751,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,76.50000000001046,,tomato,2,1.0,12.0,71.11611652351695,24.88388347648305,,tomato,4,0.2,30.0
3752,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,76.00000000001091,,tomato,2,1.0,12.0,70.2322330470339,25.7677669529661,,tomato,4,0.2,30.0
3753,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,75.50000000001137,,tomato,2,1.0,12.0,69.34834957055085,26.65165042944915,,tomato,4,0.2,30.0
3754,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,75.00000000001182,,tomato,2,1.0,12.0,68.4644660940678,27.535533905932198,,tomato,4,0.2,30.0
3755,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,74.50000000001228,,tomato,2,1.0,12.0,67.58058261758475,28.419417382415247,,tomato,4,0.2,30.0
3756,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,74.00000000001273,,tomato,2,1.0,12.0,66.6966991411017,29.303300858898297,,tomato,4,0.2,30.0
3757,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,73.50000000001319,,tomato,2,1.0,12.0,65.81281566461865,30.187184335381346,,tomato,4,0.2,30.0
3758,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,73.00000000001364,,tomato,2,1.0,12.0,64.9289321881356,31.071067811864395,,tomato,4,0.2,30.0
3759,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,72.5000000000141,,tomato,2,1.0,12.0,64.04504871165256,31.954951288347445,,tomato,4,0.2,30.0
3760,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,72.00000000001455,,tomato,2,1.0,12.0,63.161165235169506,32.838834764830494,,tomato,4,0.2,30.0
3761,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,71.500000000015,,tomato,2,1.0,12.0,62.277281758686456,33.722718241313544,,tomato,4,0.2,30.0
3762,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,71.00000000001546,,tomato,2,1.0,12.0,61.39339828220341,34.60660171779659,,tomato,4,0.2,30.0
3763,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,70.50000000001592,,tomato,2,1.0,12.0,60.50951480572036,35.49048519427964,,tomato,4,0.2,30.0
3764,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,70.00000000001637,,tomato,2,1.0,12.0,59.62563132923731,36.37436867076269,,tomato,4,0.2,30.0
3765,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,69.50000000001683,,tomato,2,1.0,12.0,58.74174785275426,37.25825214724574,,tomato,4,0.2,30.0
3766,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,69.00000000001728,,tomato,2,1.0,12.0,57.85786437627121,38.14213562372879,,tomato,4,0.2,30.0
3767,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,68.50000000001774,,tomato,2,1.0,12.0,56.97398089978816,39.02601910021184,,tomato,4,0.2,30.0
3768,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,68.00000000001819,,tomato,2,1.0,12.0,56.0,40.0,,tomato,4,0.2,30.0
3769,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,67.50000000001864,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3770,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,67.0000000000191,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3771,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,66.50000000001955,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3772,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,66.00000000002001,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3773,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,65.50000000002046,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3774,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,65.00000000002092,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3775,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,64.50000000002137,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3776,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,64.00000000002183,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3777,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,63.50000000002157,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3778,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,63.000000000021316,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3779,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,62.50000000002106,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3780,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,62.000000000020805,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3781,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,61.50000000002055,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3782,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,61.00000000002029,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3783,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,60.50000000002004,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3784,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,60.00000000001978,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3785,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,59.500000000019526,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3786,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,59.00000000001927,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3787,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,58.500000000019014,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3788,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,58.00000000001876,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3789,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,57.5000000000185,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3790,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,57.00000000001825,,tomato,2,1.0,12.0,56.0,40.0,,,4,0.2,30.0
3791,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.50000000001799,,tomato,2,1.0,12.0,56.88388347648305,39.11611652351695,,,4,0.2,30.0
3792,0,1,,0,2,None_cut,3.583333333333329,3,0,3,None_cut,3.48333333333333,3,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,tomato,2,1.0,12.0,57.7677669529661,38.2322330470339,,,4,0.2,30.0
3793,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.0,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,58.65165042944915,37.34834957055085,,,4,0.2,30.0
3794,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.041666666666666664,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,59.5355339059322,36.4644660940678,,,4,0.2,30.0
3795,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.08333333333333333,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,60.41941738241525,35.58058261758475,,,4,0.2,30.0
3796,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.125,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,61.3033008588983,34.6966991411017,,,4,0.2,30.0
3797,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.16666666666666666,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,62.187184335381346,33.812815664618654,,,4,0.2,30.0
3798,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.20833333333333331,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,63.071067811864395,32.928932188135605,,,4,0.2,30.0
3799,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.24999999999999997,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,63.954951288347445,32.045048711652555,,,4,0.2,30.0
3800,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.29166666666666663,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,64.8388347648305,31.161165235169506,,,4,0.2,30.0
3801,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.3333333333333333,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,65.72271824131354,30.277281758686456,,,4,0.2,30.0
3802,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.375,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,66.6066017177966,29.393398282203407,,,4,0.2,30.0
3803,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.375,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,67.49048519427964,28.509514805720357,,,4,0.2,30.0
3804,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.375,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,68.37436867076269,27.625631329237308,,,4,0.2,30.0
3805,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.375,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,69.25825214724574,26.74174785275426,,,4,0.2,30.0
3806,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.375,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,70.14213562372879,25.85786437627121,,,4,0.2,30.0
3807,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.4166666666666667,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,71.02601910021184,24.97398089978816,,,4,0.2,30.0
3808,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.45833333333333337,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,72.0,24.0,,,4,0.2,30.0
3809,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.5,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,72.0,24.0,,,4,0.2,30.0
3810,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.5416666666666666,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,72.0,25.24999999999993,,,4,0.2,30.0
3811,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.5833333333333333,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,72.0,26.499999999999858,,,4,0.2,30.0
3812,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.6249999999999999,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,72.0,27.749999999999787,,,4,0.2,30.0
3813,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.6666666666666665,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,72.0,28.999999999999716,,,4,0.2,30.0
3814,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.7083333333333331,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,72.0,30.249999999999645,,,4,0.2,30.0
3815,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.7499999999999998,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,72.0,31.499999999999574,,,4,0.2,30.0
3816,0,1,,0,2,None_cut,3.583333333333329,3,0,3,tomato,0.7916666666666664,0,2,2,tomato,2,3,tomato_salad,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,6,24.0,56.0,,,2,1.0,12.0,72.0,32.749999999999716,,,4,0.2,30.0
