tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f6fdf28e0e04d635_score,player_3c3a1af0_x,player_3c3a1af0_y,player_3c3a1af0_move_target,player_3c3a1af0_item,player_3c3a1af0_score,player_3c3a1af0_cut_speed,player_3c3a1af0_speed,player_8f76aed0_x,player_8f76aed0_y,player_8f76aed0_move_target,player_8f76aed0_item,player_8f76aed0_score,player_8f76aed0_cut_speed,player_8f76aed0_speed
3835,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,47.453275517352466,24.103515556974024,,,2,0.2,30.0
3836,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,48.70318384379618,24.08837701391686,,,2,0.2,30.0
3837,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,49.9530921702399,24.073238470859692,,,2,0.2,30.0
3838,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,51.203000496683615,24.058099927802527,,,2,0.2,30.0
3839,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,52.45290882312733,24.04296138474536,,,2,0.2,30.0
3840,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,53.70281714957105,24.027822841688195,,,2,0.2,30.0
3841,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,54.95272547601476,24.01268429863103,,,2,0.2,30.0
3842,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,56.20266313364169,24.00233106509779,,,2,0.2,30.0
3843,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,57.45266312003295,24.002146614302884,,,2,0.2,30.0
3844,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,58.70266310642421,24.00196216350798,,,2,0.2,30.0
3845,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,59.95266309281547,24.001777712713075,,,2,0.2,30.0
3846,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,61.20266307920673,24.00159326191817,,,2,0.2,30.0
3847,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,62.45266306559799,24.001408811123397,,,2,0.2,30.0
3848,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,63.70266305198925,24.00122436032867,,,2,0.2,30.0
3849,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,64.95266303837997,24.001039909533944,,,2,0.2,30.0
3850,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,66.20266302477052,24.000855458739217,,,2,0.2,30.0
3851,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,67.45266301116106,24.00067100794449,,,2,0.2,30.0
3852,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,68.70266299755161,24.000486557149763,,,2,0.2,30.0
3853,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,69.95266298394216,24.000302106355036,,,2,0.2,30.0
3854,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,71.20266297033271,24.00011765556031,,,2,0.2,30.0
3855,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,72.45266296379884,24.00002795062462,,,2,0.2,30.0
3856,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,73.70266296379629,24.000025703404965,,,2,0.2,30.0
3857,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,74.95266296379373,24.00002345618531,,,2,0.2,30.0
3858,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,76.20266296379117,24.000021208965656,,,2,0.2,30.0
3859,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,77.45266296378861,24.000018961746,,,2,0.2,30.0
3860,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,78.70266296378605,24.000016714526346,,,2,0.2,30.0
3861,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,79.9526629637835,24.00001446730669,,,2,0.2,30.0
3862,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato_cut,2,1.0,12.0,81.20266296378094,24.000012220087036,,,2,0.2,30.0
3863,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.500000000000256,,tomato_cut,2,1.0,12.0,82.45266296377838,24.00000997286738,,,2,0.2,30.0
3864,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,57.00000000000051,,tomato_cut,2,1.0,12.0,83.70266296377582,24.000007725647727,,,2,0.2,30.0
3865,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,57.50000000000077,,tomato_cut,2,1.0,12.0,84.95266296377326,24.000005478428115,,,2,0.2,30.0
3866,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,58.00000000000102,,tomato_cut,2,1.0,12.0,86.2026629637707,24.000003231208638,,,2,0.2,30.0
3867,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,58.50000000000128,,tomato_cut,2,1.0,12.0,87.45266296376815,24.00000098398916,,,2,0.2,30.0
3868,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,59.000000000001535,,tomato_cut,2,1.0,12.0,88.70266296376764,24.00000033505509,,,2,0.2,30.0
3869,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,59.50000000000179,,tomato_cut,2,1.0,12.0,89.95266296376792,24.00000030767646,,,2,0.2,30.0
3870,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,60.000000000002046,,tomato_cut,2,1.0,12.0,91.2026629637682,24.000000280297826,,,2,0.2,30.0
3871,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,60.5000000000023,,tomato_cut,2,1.0,12.0,92.45266296376849,24.000000252919193,,,2,0.2,30.0
3872,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,61.00000000000256,,tomato_cut,2,1.0,12.0,93.70266296376877,24.00000022554056,,,2,0.2,30.0
3873,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,61.500000000002814,,tomato_cut,2,1.0,12.0,94.95266296376906,24.000000198161928,,,2,0.2,30.0
3874,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,62.00000000000307,,tomato_cut,2,1.0,12.0,96.20266296376934,24.000000170783295,,,2,0.2,30.0
3875,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,62.500000000003325,,tomato_cut,2,1.0,12.0,97.45266296376963,24.00000014340478,,,2,0.2,30.0
3876,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,63.00000000000358,,tomato_cut,2,1.0,12.0,98.70266296376991,24.000000116026325,,,2,0.2,30.0
3877,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,63.50000000000384,,tomato_cut,2,1.0,12.0,99.9526629637702,24.00000008864787,,,2,0.2,30.0
3878,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,64.00000000000409,,tomato_cut,2,1.0,12.0,101.20266296377048,24.000000061269414,,,2,0.2,30.0
3879,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,64.50000000000364,,tomato_cut,2,1.0,12.0,102.45266296377076,24.00000003389096,,,2,0.2,30.0
3880,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,65.00000000000318,,tomato_cut,2,1.0,12.0,103.70266296377105,24.000000006512504,,,2,0.2,30.0
3881,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,65.50000000000273,,tomato_cut,2,1.0,12.0,104.0,24.0,,,2,0.2,30.0
3882,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,66.00000000000227,,tomato_cut,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3883,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,66.50000000000182,,tomato_cut,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3884,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,67.00000000000136,,tomato_cut,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3885,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,67.50000000000091,,tomato_cut,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3886,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,68.00000000000045,,tomato_cut,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3887,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,68.5,,tomato_cut,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3888,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,68.99999999999955,,tomato_cut,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3889,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,69.49999999999909,,tomato_cut,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3890,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,69.99999999999864,,tomato_cut,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3891,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,70.49999999999818,,tomato_cut,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3892,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,70.99999999999773,,tomato_cut,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3893,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,71.49999999999727,,tomato_cut,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3894,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,plate,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,tomato_cut,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3895,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3896,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,104.0,24.0,,plate,2,0.2,30.0
3897,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,102.74999999999972,24.0,,plate,2,0.2,30.0
3898,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,101.49999999999943,24.0,,plate,2,0.2,30.0
3899,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,100.24999999999915,24.0,,plate,2,0.2,30.0
3900,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,98.99999999999886,24.0,,plate,2,0.2,30.0
3901,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,97.74999999999858,24.0,,plate,2,0.2,30.0
3902,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,96.4999999999983,24.0,,plate,2,0.2,30.0
3903,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,95.24999999999801,24.0,,plate,2,0.2,30.0
3904,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,93.99999999999773,24.0,,plate,2,0.2,30.0
3905,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,92.74999999999744,24.0,,plate,2,0.2,30.0
3906,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,91.49999999999716,24.0,,plate,2,0.2,30.0
3907,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,90.24999999999687,24.0,,plate,2,0.2,30.0
3908,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,88.99999999999659,24.0,,plate,2,0.2,30.0
3909,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,87.7499999999963,24.0,,plate,2,0.2,30.0
3910,0,1,,0,2,tomato,0.3000000000000001,0,0,3,None_cut,3.916666666666661,3,2,2,,2,3,,2,4,tomato_salad,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.0,,,2,1.0,12.0,86.49999999999602,24.0,,plate,2,0.2,30.0
