tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,9d7c2160788b41b1_score,player_3e0b18ac_x,player_3e0b18ac_y,player_3e0b18ac_move_target,player_3e0b18ac_item,player_3e0b18ac_score,player_3e0b18ac_cut_speed,player_3e0b18ac_speed,player_0c6c3f12_x,player_0c6c3f12_y,player_0c6c3f12_move_target,player_0c6c3f12_item,player_0c6c3f12_score,player_0c6c3f12_cut_speed,player_0c6c3f12_speed,f4045104aded7f95_score,47c66ef1e9a2192c_message,c80a33871a1d184e_score
6146,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.197567139996536,55.82712561869876,,tomato,3,1.0,30.0,122.25000000000597,24.0,,plate,2,1.0,30.0,,,5.0
6147,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.18229833282929,57.07703236063075,,tomato,3,1.0,30.0,121.00000000000568,24.0,,plate,2,1.0,30.0,,,5.0
6148,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.167029525662045,58.32693910256275,,tomato,3,1.0,30.0,119.7500000000054,24.0,,plate,2,1.0,30.0,,,5.0
6149,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.1517607184948,59.57684584449474,,tomato,3,1.0,30.0,118.50000000000512,24.0,,plate,2,1.0,30.0,,,5.0
6150,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.13649191132755,60.826752586426736,,tomato,3,1.0,30.0,117.25000000000483,24.0,,plate,2,1.0,30.0,,,5.0
6151,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.12122310416031,62.07665932835873,,tomato,3,1.0,30.0,116.00000000000455,24.0,,plate,2,1.0,30.0,,,5.0
6152,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.10595429699306,63.326566070290724,,tomato,3,1.0,30.0,114.75000000000426,24.0,,plate,2,1.0,30.0,,,5.0
6153,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.090685489825816,64.57647281222305,,tomato,3,1.0,30.0,113.50000000000398,24.0,,plate,2,1.0,30.0,,,5.0
6154,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.07541668265861,65.82637955415575,,tomato,3,1.0,30.0,112.2500000000037,24.0,,plate,2,1.0,30.0,,,5.0
6155,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.06014787549172,67.07628629608845,,tomato,3,1.0,30.0,111.00000000000341,24.0,,plate,2,1.0,30.0,,,5.0
6156,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.044879068324825,68.32619303802116,,tomato,3,1.0,30.0,109.75000000000313,24.0,,plate,2,1.0,30.0,,,5.0
6157,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.02961026115793,69.57609977995386,,tomato,3,1.0,30.0,108.50000000000284,24.0,,plate,2,1.0,30.0,,,5.0
6158,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.01434145399103,70.82600652188657,,tomato,3,1.0,30.0,107.25000000000256,24.0,,plate,2,1.0,30.0,,,5.0
6159,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.002390501730986,72.07593377749558,,tomato,3,1.0,30.0,106.00000000000227,24.0,,plate,2,1.0,30.0,,,5.0
6160,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00220285323158,73.32593376341148,,tomato,3,1.0,30.0,104.75000000000199,24.0,,plate,2,1.0,30.0,,,5.0
6161,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.002015204732174,74.57593374932739,,tomato,3,1.0,30.0,103.5000000000017,24.0,,plate,2,1.0,30.0,,,5.0
6162,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00182755623277,75.8259337352433,,tomato,3,1.0,30.0,102.25000000000142,24.0,,plate,2,1.0,30.0,,,5.0
6163,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00163990773336,77.0759337211592,,tomato,3,1.0,30.0,101.00000000000114,24.0,,plate,2,1.0,30.0,,,5.0
6164,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00145225923396,78.32593370707511,,tomato,3,1.0,30.0,99.75000000000085,24.0,,plate,2,1.0,30.0,,,5.0
6165,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00126461073455,79.57593369299101,,tomato,3,1.0,30.0,98.50000000000057,24.0,,plate,2,1.0,30.0,,,5.0
6166,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.001076962235146,80.82593367890692,,tomato,3,1.0,30.0,97.25000000000028,24.0,,plate,2,1.0,30.0,,,5.0
6167,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00088931373574,82.07593366482283,,tomato,3,1.0,30.0,96.0,24.0,,plate,2,1.0,30.0,,,5.0
6168,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000701665236335,83.32593365073873,,tomato,3,1.0,30.0,94.74999999999972,24.0,,plate,2,1.0,30.0,,,5.0
6169,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00051401673693,84.57593363665464,,tomato,3,1.0,30.0,93.49999999999943,24.0,,plate,2,1.0,30.0,,,5.0
6170,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00032636823773,85.82593362257055,,tomato,3,1.0,30.0,92.24999999999915,24.0,,plate,2,1.0,30.0,,,5.0
6171,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00013871973867,87.07593360848645,,tomato,3,1.0,30.0,90.99999999999886,24.0,,plate,2,1.0,30.0,,,5.0
6172,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000028915103094,88.3259336003166,,tomato,3,1.0,30.0,89.74999999999858,24.0,,plate,2,1.0,30.0,,,5.0
6173,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00002660913612,89.57593360031404,,tomato,3,1.0,30.0,88.4999999999983,24.0,,plate,2,1.0,30.0,,,5.0
6174,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00002430316915,90.82593360031149,,tomato,3,1.0,30.0,87.24999999999801,24.0,,plate,2,1.0,30.0,,,5.0
6175,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000021997202175,92.07593360030893,,tomato,3,1.0,30.0,85.99999999999773,24.0,,plate,2,1.0,30.0,,,5.0
6176,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0000196912352,93.32593360030637,,tomato,3,1.0,30.0,84.74999999999744,24.0,,plate,2,1.0,30.0,,,5.0
6177,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00001738526823,94.57593360030381,,tomato,3,1.0,30.0,83.49999999999716,24.0,,plate,2,1.0,30.0,,,5.0
6178,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00001507930126,95.82593360030125,,tomato,3,1.0,30.0,82.24999999999687,24.0,,plate,2,1.0,30.0,,,5.0
6179,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000012773334284,97.0759336002987,,tomato,3,1.0,30.0,80.99999999999659,24.0,,plate,2,1.0,30.0,,,5.0
6180,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00001046736731,98.32593360029614,,tomato,3,1.0,30.0,79.7499999999963,24.0,,plate,2,1.0,30.0,,,5.0
6181,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000816140034,99.57593360029358,,tomato,3,1.0,30.0,78.49999999999602,24.0,,plate,2,1.0,30.0,,,5.0
6182,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000005855433365,100.82593360029102,,tomato,3,1.0,30.0,77.24999999999574,24.0,,plate,2,1.0,30.0,,,5.0
6183,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000354946639,102.07593360028847,,tomato,3,1.0,30.0,75.99999999999545,24.0,,plate,2,1.0,30.0,,,5.0
6184,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000001243499696,103.32593360028591,,tomato,3,1.0,30.0,74.74999999999517,24.0,,plate,2,1.0,30.0,,,5.0
6185,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000000349663345,104.57593360028511,,tomato,3,1.0,30.0,73.49999999999488,24.0,,plate,2,1.0,30.0,,,5.0
6186,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000032132619,105.8259336002854,,tomato,3,1.0,30.0,72.2499999999946,24.0,,plate,2,1.0,30.0,,,5.0
6187,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000029298869,107.07593360028568,,tomato,3,1.0,30.0,71.34621797023578,24.84324151087344,,plate,2,1.0,30.0,,,5.0
6188,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000026465118,108.32593360028596,,tomato,3,1.0,30.0,70.45686168923703,25.72161808469994,,plate,2,1.0,30.0,,,5.0
6189,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000023631367,109.57593360028625,,tomato,3,1.0,30.0,69.56750540823828,26.59999465852644,,plate,2,1.0,30.0,,,5.0
6190,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000020797616,110.82593360028653,,tomato,3,1.0,30.0,68.67814912723952,27.47837123235294,,plate,2,1.0,30.0,,,5.0
6191,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000017963865,112.07593360028682,,tomato,3,1.0,30.0,67.78879284624077,28.356747806179442,,plate,2,1.0,30.0,,,5.0
6192,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000015130114,113.3259336002871,,tomato,3,1.0,30.0,66.89943656524201,29.235124380005942,,plate,2,1.0,30.0,,,5.0
6193,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000012296363,114.57593360028739,,tomato,3,1.0,30.0,66.01008028424326,30.113500953832443,,plate,2,1.0,30.0,,,5.0
6194,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000009462612,115.82593360028767,,tomato,3,1.0,30.0,65.1207240032445,30.991877527658943,,plate,2,1.0,30.0,,,5.0
6195,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.00000006628861,117.07593360028795,,tomato,3,1.0,30.0,64.23136772224575,31.870254101485443,,plate,2,1.0,30.0,,,5.0
6196,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0000000379511,118.32593360028824,,tomato,3,1.0,30.0,63.34201144124647,32.748630675311944,,plate,2,1.0,30.0,,,5.0
6197,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.000000009613586,119.57593360028852,,tomato,3,1.0,30.0,62.452655160247005,33.627007249138444,,plate,2,1.0,30.0,,,5.0
6198,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.27971020133142,120.53018499688179,,tomato,3,1.0,30.0,61.56329887924754,34.505383822964944,,plate,2,1.0,30.0,,,5.0
6199,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,54.4013080023292,121.41951596833692,,tomato,3,1.0,30.0,60.673942598248075,35.383760396791445,,plate,2,1.0,30.0,,,5.0
6200,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,53.522905803326765,122.30884693979206,,tomato,3,1.0,30.0,59.78458631724861,36.262136970617945,,plate,2,1.0,30.0,,,5.0
6201,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,52.64450360432433,123.1981779112472,,tomato,3,1.0,30.0,58.895230036249146,37.140513544444445,,plate,2,1.0,30.0,,,5.0
6202,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,51.76610140532189,124.08750888270234,,tomato,3,1.0,30.0,58.00587375524984,38.018890118270946,,plate,2,1.0,30.0,,,5.0
6203,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.88769920631945,124.97683985415748,,tomato,3,1.0,30.0,57.11651747425088,38.897266692097446,,plate,2,1.0,30.0,,,5.0
6204,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,50.009297007317016,125.86617082561261,,tomato,3,1.0,30.0,56.22716119325191,39.77564326592395,,plate,2,1.0,30.0,,,5.0
6205,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,49.13089480831458,126.75550179706775,,tomato,3,1.0,30.0,56.0,40.0,,plate,2,1.0,30.0,,,5.0
6206,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,48.25249260931214,127.64483276852289,,tomato,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0,,,5.0
6207,test,0,1,None_cut,4.0,3,0,2,None_cut,3.666666666666662,3,1,0,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,plate,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,47.374090410309705,128.53416373997803,,tomato,3,1.0,30.0,56.0,40.0,,,2,1.0,30.0,,,5.0
