tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,84862377c373ebe5_score,player_a8f8cc6f_x,player_a8f8cc6f_y,player_a8f8cc6f_move_target,player_a8f8cc6f_item,player_a8f8cc6f_score,player_a8f8cc6f_cut_speed,player_a8f8cc6f_speed,player_9be2c79d_x,player_9be2c79d_y,player_9be2c79d_move_target,player_9be2c79d_item,player_9be2c79d_score,player_9be2c79d_cut_speed,player_9be2c79d_speed,1e70a790e44924ff_score,20fd10243191dbeb_message,15e6f8eeb963cc76_score
7163,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.50000000000284,,,0,1.0,30.0,79.1611652351695,32.838834764830494,,tomato,9,1.0,30.0,,,9.0
7164,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.750000000003126,,,0,1.0,30.0,78.27728175868646,33.722718241313544,,tomato,9,1.0,30.0,,,9.0
7165,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,55.00000000000341,,,0,1.0,30.0,77.3933982822034,34.60660171779659,,tomato,9,1.0,30.0,,,9.0
7166,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,76.50951480572036,35.49048519427964,,tomato,9,1.0,30.0,,,9.0
7167,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,75.62563132923731,36.37436867076269,,tomato,9,1.0,30.0,,,9.0
7168,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,74.74174785275426,37.25825214724574,,tomato,9,1.0,30.0,,,9.0
7169,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,73.85786437627121,38.14213562372879,,tomato,9,1.0,30.0,,,9.0
7170,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,72.97398089978816,39.02601910021184,,tomato,9,1.0,30.0,,,9.0
7171,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,72.09009742330511,39.90990257669489,,tomato,9,1.0,30.0,,,9.0
7172,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,71.20621394682206,40.79378605317794,,tomato,9,1.0,30.0,,,9.0
7173,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,70.32233047033901,41.67766952966099,,tomato,9,1.0,30.0,,,9.0
7174,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,69.43844699385596,42.56155300614404,,tomato,9,1.0,30.0,,,9.0
7175,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,68.55456351737291,43.44543648262709,,tomato,9,1.0,30.0,,,9.0
7176,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,67.67068004088986,44.32931995911014,,tomato,9,1.0,30.0,,,9.0
7177,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,66.78679656440681,45.213203435593186,,tomato,9,1.0,30.0,,,9.0
7178,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,65.90291308792376,46.097086912076236,,tomato,9,1.0,30.0,,,9.0
7179,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,65.01902961144071,46.980970388559285,,tomato,9,1.0,30.0,,,9.0
7180,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,64.13514613495767,47.864853865042335,,tomato,9,1.0,30.0,,,9.0
7181,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,63.251262658474616,48.748737341525384,,tomato,9,1.0,30.0,,,9.0
7182,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,62.367379181991566,49.632620818008434,,tomato,9,1.0,30.0,,,9.0
7183,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,61.48349570550852,50.51650429449148,,tomato,9,1.0,30.0,,,9.0
7184,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,60.59961222902547,51.40038777097453,,tomato,9,1.0,30.0,,,9.0
7185,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,59.71572875254242,52.28427124745758,,tomato,9,1.0,30.0,,,9.0
7186,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,58.83184527605937,53.16815472394063,,tomato,9,1.0,30.0,,,9.0
7187,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,57.94796179957632,54.05203820042368,,tomato,9,1.0,30.0,,,9.0
7188,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,57.06407832309327,54.93592167690673,,tomato,9,1.0,30.0,,,9.0
7189,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,tomato,9,1.0,30.0,,,9.0
7190,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7191,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7192,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7193,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7194,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7195,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7196,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7197,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7198,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7199,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7200,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7201,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7202,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7203,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7204,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7205,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7206,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7207,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7208,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7209,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7210,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7211,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7212,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7213,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7214,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7215,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7216,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7217,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7218,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7219,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7220,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7221,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7222,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,56.0,56.0,,,9,1.0,30.0,,,9.0
7223,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,56.88388347648305,55.11611652351695,,,9,1.0,30.0,,,9.0
7224,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,57.7677669529661,54.2322330470339,,,9,1.0,30.0,,,9.0
7225,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,58.65165042944915,53.34834957055085,,,9,1.0,30.0,,,9.0
7226,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,59.5355339059322,52.4644660940678,,,9,1.0,30.0,,,9.0
7227,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,60.41941738241525,51.58058261758475,,,9,1.0,30.0,,,9.0
7228,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,61.3033008588983,50.6966991411017,,,9,1.0,30.0,,,9.0
7229,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,62.187184335381346,49.812815664618654,,,9,1.0,30.0,,,9.0
7230,test,True,0,1,,0,0,0,2,None_cut,3.833333333333328,3,1,0,,0,0,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,tomato,0,1.0,30.0,63.071067811864395,48.928932188135605,,,9,1.0,30.0,,,9.0
