tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,39e1956aac78bf97_score,player_2d7f2af9_x,player_2d7f2af9_y,player_2d7f2af9_move_target,player_2d7f2af9_item,player_2d7f2af9_score,player_2d7f2af9_cut_speed,player_2d7f2af9_speed,player_a59e63a3_x,player_a59e63a3_y,player_a59e63a3_move_target,player_a59e63a3_item,player_a59e63a3_score,player_a59e63a3_cut_speed,player_a59e63a3_speed,479def6cda307ce9_score,73d7445ef80b7b3a_message,4bcfd290f3ea38a4_score
7081,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,49.53514841663696,33.654337771840936,,,2,0.2,30.0,,,2.0
7082,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,48.65677184281046,32.76498149084197,,,2,0.2,30.0,,,2.0
7083,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,47.77839526898396,31.875625209842987,,,2,0.2,30.0,,,2.0
7084,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,46.900018695157456,30.986268928843877,,,2,0.2,30.0,,,2.0
7085,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,46.021642121330956,30.096912647844768,,,2,0.2,30.0,,,2.0
7086,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,44.81696006347482,29.7633843289889,,,2,0.2,30.0,,,2.0
7087,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,43.61227800561869,29.42985601013303,,,2,0.2,30.0,,,2.0
7088,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,42.40759594776256,29.09632769127716,,,2,0.2,30.0,,,2.0
7089,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,41.20291388990643,28.76279937242129,,,2,0.2,30.0,,,2.0
7090,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,39.998231832050294,28.429271053565422,,,2,0.2,30.0,,,2.0
7091,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,38.79354977419416,28.095742734709553,,,2,0.2,30.0,,,2.0
7092,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,37.58886771633803,27.76221441585361,,,2,0.2,30.0,,,2.0
7093,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,36.3841856584819,27.42868609699763,,,2,0.2,30.0,,,2.0
7094,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,35.179503600625765,27.095157778141647,,,2,0.2,30.0,,,2.0
7095,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,33.97482154276963,26.76162945928567,,,2,0.2,30.0,,,2.0
7096,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,32.7701394849135,26.428101140429686,,,2,0.2,30.0,,,2.0
7097,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,31.565457427057236,26.09457282157367,,,2,0.2,30.0,,,2.0
7098,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,30.36077536920075,25.761044502717592,,,2,0.2,30.0,,,2.0
7099,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,29.15609331134426,25.427516183861513,,,2,0.2,30.0,,,2.0
7100,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,27.951411253487773,25.09398786500543,,,2,0.2,30.0,,,2.0
7101,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,26.746729195631286,24.760459546149352,,,2,0.2,30.0,,,2.0
7102,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,25.542047137774798,24.426931227293274,,,2,0.2,30.0,,,2.0
7103,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.33736507991831,24.093402908437195,,,2,0.2,30.0,,,2.0
7104,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7105,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7106,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.6916666666666667,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7107,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7108,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7109,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7110,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7111,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7112,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7083333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7113,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7166666666666666,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7114,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7249999999999999,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7115,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7249999999999999,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7116,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7249999999999999,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7117,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7249999999999999,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7118,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7249999999999999,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7119,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7120,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7121,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7122,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7123,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7333333333333332,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7124,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7125,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7126,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7127,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7128,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7416666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7129,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7499999999999998,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7130,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7583333333333331,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7131,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7583333333333331,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7132,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7583333333333331,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7133,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7583333333333331,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7134,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7583333333333331,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7135,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7666666666666664,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7136,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7749999999999997,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7137,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7749999999999997,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7138,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7749999999999997,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7139,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7749999999999997,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7140,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7749999999999997,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7141,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.783333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7142,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.783333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7143,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.783333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7144,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.783333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7145,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.783333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7146,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7916666666666663,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
7147,test,True,0,1,tomato,0.16666666666666666,0,0,2,,0.0,0,1,0,tomato,0.7916666666666663,0,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,24.0,24.0,,,2,0.2,30.0,,,2.0
