tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,af15558a8a857fba_score,player_9e5bc73f_x,player_9e5bc73f_y,player_9e5bc73f_move_target,player_9e5bc73f_item,player_9e5bc73f_score,player_9e5bc73f_cut_speed,player_9e5bc73f_speed,player_724e127c_x,player_724e127c_y,player_724e127c_move_target,player_724e127c_item,player_724e127c_score,player_724e127c_cut_speed,player_724e127c_speed
3235,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,76.25000000000824,,tomato_cut,1,0.2,30.0
3236,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,77.50000000000853,,tomato_cut,1,0.2,30.0
3237,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,78.75000000000881,,tomato_cut,1,0.2,30.0
3238,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,80.0000000000091,,tomato_cut,1,0.2,30.0
3239,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,81.25000000000938,,tomato_cut,1,0.2,30.0
3240,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,82.50000000000966,,tomato_cut,1,0.2,30.0
3241,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,83.75000000000995,,tomato_cut,1,0.2,30.0
3242,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,85.00000000001023,,tomato_cut,1,0.2,30.0
3243,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,86.25000000001052,,tomato_cut,1,0.2,30.0
3244,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,87.5000000000108,,tomato_cut,1,0.2,30.0
3245,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,tomato_cut,1,0.2,30.0
3246,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3247,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3248,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3249,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3250,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3251,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3252,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3253,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3254,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3255,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3256,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3257,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3258,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3259,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3260,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3261,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3262,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3263,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3264,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3265,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3266,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3267,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3268,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3269,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3270,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3271,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3272,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3273,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3274,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3275,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3276,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3277,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3278,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3279,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3280,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3281,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3282,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3283,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3284,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3285,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3286,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3287,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3288,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3289,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3290,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3291,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3292,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3293,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3294,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3295,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3296,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3297,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3298,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3299,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3300,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3301,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3302,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3303,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3304,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3305,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3306,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3307,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3308,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3309,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3310,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3311,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,tomato_salad,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,,1,0.2,30.0
3312,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,tomato_salad,1,0.2,30.0
3313,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,tomato_salad,1,0.2,30.0
3314,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,tomato_salad,1,0.2,30.0
3315,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,tomato_salad,1,0.2,30.0
3316,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,tomato_salad,1,0.2,30.0
3317,0,1,,0,2,None_cut,3.5083333333333235,3,0,3,,0,0,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,88.0,24.0,,tomato,0,1.0,12.0,24.0,88.0,,tomato_salad,1,0.2,30.0
