tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,635c00c24593b4a5_score,player_0a04ecdb_x,player_0a04ecdb_y,player_0a04ecdb_move_target,player_0a04ecdb_item,player_0a04ecdb_score,player_0a04ecdb_cut_speed,player_0a04ecdb_speed,player_fc6c2327_x,player_fc6c2327_y,player_fc6c2327_move_target,player_fc6c2327_item,player_fc6c2327_score,player_fc6c2327_cut_speed,player_fc6c2327_speed,ccbd9c6357b330a3_score,78d94c6c2760a13c_message,333c98e02a699080_score
5309,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.08333333333333333,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5310,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.125,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5311,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.16666666666666666,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5312,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.20833333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5313,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.24999999999999997,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5314,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.29166666666666663,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5315,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.3333333333333333,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5316,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.375,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5317,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.4166666666666667,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5318,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.45833333333333337,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5319,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.5,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5320,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.5416666666666666,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5321,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.5833333333333333,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5322,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.6249999999999999,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5323,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5324,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5325,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.7499999999999998,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5326,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.7916666666666664,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5327,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.833333333333333,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5328,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.8749999999999997,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5329,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.9166666666666663,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5330,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.9583333333333329,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5331,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,0.9999999999999996,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5332,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.0416666666666663,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5333,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.083333333333333,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5334,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.1249999999999998,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5335,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.1666666666666665,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5336,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.2083333333333333,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5337,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.25,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5338,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.2916666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5339,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.3333333333333335,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5340,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.3750000000000002,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5341,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.416666666666667,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5342,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.4583333333333337,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5343,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.5000000000000004,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5344,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.5416666666666672,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5345,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.583333333333334,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5346,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.6250000000000007,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5347,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.6666666666666674,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5348,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7083333333333341,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5349,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7500000000000009,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.0,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5350,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.7916666666666676,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.25000000000028,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5351,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.8333333333333344,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.50000000000057,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5352,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.875000000000001,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.75000000000085,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5353,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9166666666666679,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.00000000000114,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5354,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,1.9583333333333346,1,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.25000000000142,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5355,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.0000000000000013,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.5000000000017,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5356,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.041666666666668,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.75000000000199,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5357,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.0833333333333344,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.00000000000227,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5358,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.125000000000001,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.25000000000256,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5359,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.1666666666666674,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.50000000000284,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5360,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.208333333333334,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.75000000000313,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5361,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.2500000000000004,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.00000000000341,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5362,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.291666666666667,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.2500000000037,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5363,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.3333333333333335,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.50000000000398,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5364,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.375,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.75000000000426,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5365,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.4166666666666665,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.00000000000455,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5366,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.458333333333333,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.25000000000483,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5367,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.4999999999999996,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.50000000000512,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5368,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.541666666666666,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.7500000000054,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5369,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.5833333333333326,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.00000000000568,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5370,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.624999999999999,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.25000000000597,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5371,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.6666666666666656,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.50000000000625,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5372,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.708333333333332,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.75000000000654,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5373,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.7499999999999987,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.00000000000682,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5374,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.791666666666665,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.2500000000071,40.0,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5375,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.8333333333333317,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.29803951736653,39.50810911865716,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5376,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.8749999999999982,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.18739579836529,38.62973254483066,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5377,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.9166666666666647,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.07675207936404,37.75135597100416,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
5378,test,True,0,1,,0.0,0,0,2,None_cut,4.0,3,1,0,tomato,2.9583333333333313,2,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.9661083603628,36.87297939717766,,,3,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,3.0
