tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,ad3ae65de2639a98_score,player_64c238d2_x,player_64c238d2_y,player_64c238d2_move_target,player_64c238d2_item,player_64c238d2_score,player_64c238d2_cut_speed,player_64c238d2_speed,player_f505bb64_x,player_f505bb64_y,player_f505bb64_move_target,player_f505bb64_item,player_f505bb64_score,player_f505bb64_cut_speed,player_f505bb64_speed
4219,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,43.375000000004405,,tomato_cut,0,1.0,15.0,92.74999999999744,24.0,,plate,10,0.5,30.0
4220,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,44.00000000000455,,tomato_cut,0,1.0,15.0,91.49999999999716,24.0,,plate,10,0.5,30.0
4221,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,44.62500000000469,,tomato_cut,0,1.0,15.0,90.24999999999687,24.0,,plate,10,0.5,30.0
4222,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,45.25000000000483,,tomato_cut,0,1.0,15.0,88.99999999999659,24.0,,plate,10,0.5,30.0
4223,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,45.875000000004974,,tomato_cut,0,1.0,15.0,87.87983173883686,24.31621556657754,,plate,10,0.5,30.0
4224,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,46.500000000005116,,tomato_cut,0,1.0,15.0,86.9904754578381,25.19459214040404,,plate,10,0.5,30.0
4225,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,47.12500000000526,,tomato_cut,0,1.0,15.0,86.10111917683935,26.07296871423054,,plate,10,0.5,30.0
4226,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,47.7500000000054,,tomato_cut,0,1.0,15.0,85.2117628958406,26.95134528805704,,plate,10,0.5,30.0
4227,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,48.37500000000554,,tomato_cut,0,1.0,15.0,84.32240661484184,27.82972186188354,,plate,10,0.5,30.0
4228,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,49.000000000005684,,tomato_cut,0,1.0,15.0,83.43305033384308,28.708098435710042,,plate,10,0.5,30.0
4229,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,49.62500000000583,,tomato_cut,0,1.0,15.0,82.54369405284433,29.586475009536542,,plate,10,0.5,30.0
4230,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,50.25000000000597,,tomato_cut,0,1.0,15.0,81.65433777184558,30.464851583363043,,plate,10,0.5,30.0
4231,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,50.87500000000611,,tomato_cut,0,1.0,15.0,80.76498149084682,31.343228157189543,,plate,10,0.5,30.0
4232,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,51.50000000000625,,tomato_cut,0,1.0,15.0,79.87562520984807,32.22160473101604,,plate,10,0.5,30.0
4233,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,52.125000000006395,,tomato_cut,0,1.0,15.0,78.98626892884931,33.099981304842544,,plate,10,0.5,30.0
4234,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,52.75000000000654,,tomato_cut,0,1.0,15.0,78.09691264785002,33.978357878669044,,plate,10,0.5,30.0
4235,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,53.37500000000668,,tomato_cut,0,1.0,15.0,77.20755636685033,34.856734452495544,,plate,10,0.5,30.0
4236,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,54.00000000000682,,tomato_cut,0,1.0,15.0,76.31820008585065,35.735111026322045,,plate,10,0.5,30.0
4237,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,54.62500000000696,,tomato_cut,0,1.0,15.0,75.42884380485096,36.613487600148545,,plate,10,0.5,30.0
4238,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,55.250000000007105,,tomato_cut,0,1.0,15.0,74.53948752385128,37.491864173975046,,plate,10,0.5,30.0
4239,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato_cut,0,1.0,15.0,73.65013124285159,38.370240747801546,,plate,10,0.5,30.0
4240,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.76077496185191,39.248617321628046,,plate,10,0.5,30.0
4241,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_cut,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,plate,10,0.5,30.0
4242,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4243,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4244,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4245,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4246,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4247,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4248,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4249,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4250,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4251,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4252,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4253,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4254,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4255,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4256,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4257,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4258,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4259,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4260,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,tomato_salad,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,,10,0.5,30.0
4261,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4262,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,56.0,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4263,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,55.37499999999986,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4264,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,54.749999999999716,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4265,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,54.124999999999574,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4266,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,53.49999999999943,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4267,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,52.87499999999929,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4268,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,52.24999999999915,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4269,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,51.624999999999005,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4270,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,50.99999999999886,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4271,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,50.37499999999872,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4272,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,49.74999999999858,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4273,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,49.12499999999844,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4274,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,48.499999999998295,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4275,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,47.87499999999815,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4276,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,47.24999999999801,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4277,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,46.62499999999787,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4278,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,45.999999999997726,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4279,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,45.374999999997584,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4280,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,44.74999999999744,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4281,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,44.1249999999973,,tomato,0,1.0,15.0,72.0,40.0,,tomato_salad,10,0.5,30.0
4282,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,43.49999999999716,,tomato,0,1.0,15.0,72.88388347648305,40.88388347648305,,tomato_salad,10,0.5,30.0
4283,0,1,,0,2,,0,3,,1,0,None_cut,3.5000000000000075,3,2,0,None_cut,3.9999999999999942,3,3,2,,3,3,tomato_cut,3,4,tomato,3,5,tomato_cut,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,10,40.0,42.874999999997016,,tomato,0,1.0,15.0,73.7677669529661,41.7677669529661,,tomato_salad,10,0.5,30.0
