tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,74c025cfc5a4e20e_score,player_03f3a839_x,player_03f3a839_y,player_03f3a839_move_target,player_03f3a839_item,player_03f3a839_score,player_03f3a839_cut_speed,player_03f3a839_speed,player_48b03849_x,player_48b03849_y,player_48b03849_move_target,player_48b03849_item,player_48b03849_score,player_48b03849_cut_speed,player_48b03849_speed
2027,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.113500953832443,93.9899197157614,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2028,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.464851583363043,94.34566222816147,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2029,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.816202212893643,94.70140474056154,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2030,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.167552842424243,95.05714725296161,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2031,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.518903471954843,95.41288976536168,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2032,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.870254101485443,95.76863227776175,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2033,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.22160473101604,96.12437479016182,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2034,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.57295536054664,96.4801173025619,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2035,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.924305990077244,96.83585981496196,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2036,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.275656619607844,97.19160232736203,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2037,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.627007249138444,97.5473448397621,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2038,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.978357878669044,97.90308735216217,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2039,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.329708508199644,98.25882986456224,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2040,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.681059137730244,98.61457237696231,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2041,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.032409767260845,98.97031488936182,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2042,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.383760396791445,99.32605740176083,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2043,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.735111026322045,99.68179991415984,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2044,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.086461655852645,100.03754242655886,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2045,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.437812285383245,100.39328493895786,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2046,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.789162914913845,100.74902745135687,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2047,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.140513544444445,101.10476996375588,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2048,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.491864173975046,101.46051247615489,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2049,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.843214803505646,101.81625498855391,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2050,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.194565433036246,102.17199750095291,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2051,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.545916062566846,102.52774001335193,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2052,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.897266692097446,102.88348252575094,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2053,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.248617321628046,103.23922503814994,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2054,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.599967951158646,103.59496755054896,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2055,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.954065154421045,103.65464981850545,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2056,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.31195524521783,103.30548698699369,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2057,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.66984533601462,102.95632415548192,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2058,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.027735426811404,102.60716132397016,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2059,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.38562551760819,102.2579984924584,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2060,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.74351560840498,101.90883566094664,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2061,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.10140569920176,101.55967282943487,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2062,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.45929578999855,101.21050999792311,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2063,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.817185880795336,100.86134716641135,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2064,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.17507597159212,100.51218433489959,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2065,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.53296606238891,100.16302150338782,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2066,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.890856153185695,99.81385867187606,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2067,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.24874624398248,99.4646958403643,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2068,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.60663633477927,99.11553300885254,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2069,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,44.16657608909878,98.87815782023432,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2070,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.7265158434183,98.6407826316161,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2071,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,43.28645559773781,98.40340744299789,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2072,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.84639535205733,98.16603225437967,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2073,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,42.406335106376844,97.92865706576146,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2074,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.96627486069636,97.69128187714324,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2075,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.526214615015874,97.45390668852502,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2076,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,41.08615436933539,97.21653149990681,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2077,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.646094123654905,96.97915631128859,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2078,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,40.20603387797442,96.74178112267037,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2079,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.765973632293935,96.50440593405216,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2080,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,39.32591338661307,96.26703074543394,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2081,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.88585314093187,96.02965555681573,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2082,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.445792895250676,95.79228036819751,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2083,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,38.00573264956948,95.5549051795793,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2084,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.565672403888286,95.31752999096108,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2085,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,37.12561215820709,95.08015480234286,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2086,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.685551912525895,94.84277961372464,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2087,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,36.2454916668447,94.60540442510643,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2088,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.805431421163505,94.36802923648821,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2089,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,35.36537117548231,94.13065404787,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2090,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.925310929801114,93.89327885925178,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2091,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.48525068411992,93.65590367063356,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2092,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,34.04519043843872,93.41852848201535,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2093,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.60513019275753,93.18115329339713,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2094,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,33.16506994707633,92.94377810477891,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2095,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.72500970139514,92.7064029161607,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2096,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,32.28494945571394,92.46902772754248,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2097,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.844889210032875,92.23165253892427,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2098,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,31.404828964352035,91.99427735030605,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2099,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.964768718671195,91.75690216168813,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2100,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.524708472990355,91.5195269730707,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2101,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,30.084648227309515,91.28215178445326,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
2102,0,1,,0,2,None_cut,3.383333333333324,3,0,3,None_cut,4.0,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,0,29.644587981628675,91.04477659583584,,tomato_salad,0,1.0,12.0,24.0,72.0,,,0,0.2,30.0
