tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,2aa33dab11ad9544_score,player_9e2f45d7_x,player_9e2f45d7_y,player_9e2f45d7_move_target,player_9e2f45d7_item,player_9e2f45d7_score,player_9e2f45d7_cut_speed,player_9e2f45d7_speed,player_c8b008ca_x,player_c8b008ca_y,player_c8b008ca_move_target,player_c8b008ca_item,player_c8b008ca_score,player_c8b008ca_cut_speed,player_c8b008ca_speed,44cb2012cc96f6f3_score,03edb24e6fc5f01f_message,b911d07921413b90_score
5065,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,64.75000000000199,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5066,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,66.00000000000227,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5067,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,67.25000000000256,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5068,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,68.50000000000284,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5069,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,69.75000000000313,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5070,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,71.00000000000341,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5071,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,72.2500000000037,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5072,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,73.50000000000398,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5073,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,74.75000000000426,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5074,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,76.00000000000455,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5075,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,77.25000000000483,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5076,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,78.50000000000512,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5077,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,79.7500000000054,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5078,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,81.00000000000568,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5079,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,82.25000000000597,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5080,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,83.50000000000625,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5081,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,84.75000000000654,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5082,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,86.00000000000682,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5083,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,87.2500000000071,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5084,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,88.0,40.0,,tomato_salad,2,0.2,30.0,,,2.0
5085,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,56.0,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5086,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,55.499999999999744,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5087,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,54.99999999999949,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5088,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,54.49999999999923,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5089,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.99999999999898,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5090,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,53.49999999999872,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5091,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.999999999998465,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5092,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,52.49999999999821,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5093,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.999999999997954,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5094,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,51.4999999999977,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5095,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.99999999999744,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5096,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,50.499999999997186,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5097,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,49.99999999999693,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5098,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,49.499999999996675,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5099,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.99999999999642,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5100,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,48.49999999999616,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5101,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.99999999999591,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5102,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,47.49999999999565,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5103,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.999999999995396,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5104,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,46.49999999999514,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5105,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.999999999994884,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5106,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,45.49999999999463,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5107,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.99999999999437,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5108,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,44.49999999999412,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5109,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.99999999999386,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5110,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,43.499999999993605,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5111,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.99999999999335,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5112,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,42.49999999999309,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5113,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.99999999999284,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5114,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,41.49999999999258,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5115,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.999999999992326,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5116,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.49999999999207,,,0,1.0,12.0,88.0,40.0,,,3,0.2,30.0,,,3.0
5117,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,38.749999999999716,,,3,0.2,30.0,,,3.0
5118,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,37.49999999999943,,,3,0.2,30.0,,,3.0
5119,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,36.24999999999915,,,3,0.2,30.0,,,3.0
5120,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,34.99999999999886,,,3,0.2,30.0,,,3.0
5121,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,33.74999999999858,,,3,0.2,30.0,,,3.0
5122,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,32.499999999998295,,,3,0.2,30.0,,,3.0
5123,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,31.249999999998227,,,3,0.2,30.0,,,3.0
5124,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,29.9999999999983,,,3,0.2,30.0,,,3.0
5125,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,28.74999999999837,,,3,0.2,30.0,,,3.0
5126,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,27.49999999999844,,,3,0.2,30.0,,,3.0
5127,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,26.24999999999851,,,3,0.2,30.0,,,3.0
5128,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.999999999998582,,,3,0.2,30.0,,,3.0
5129,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,,3,0.2,30.0,,,3.0
5130,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,3,0.2,30.0,,,3.0
5131,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,3,0.2,30.0,,,3.0
5132,test,False,0,1,,0.0,0,0,2,None_cut,3.6249999999999956,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,12.0,88.0,24.0,,tomato,3,0.2,30.0,,,3.0
