tick,phase,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,d004fba2c2b434f5_score,player_bfb0ec10_x,player_bfb0ec10_y,player_bfb0ec10_move_target,player_bfb0ec10_item,player_bfb0ec10_score,player_bfb0ec10_cut_speed,player_bfb0ec10_speed,player_8804da5f_x,player_8804da5f_y,player_8804da5f_move_target,player_8804da5f_item,player_8804da5f_score,player_8804da5f_cut_speed,player_8804da5f_speed,2bc32dad107a727f_score,5631befea182f42c_message,a8ab49591b05749d_score
6247,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,31.406599554826474,127.23280366302473,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6248,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,30.512285820850526,126.35947500483175,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6249,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,29.617972086874577,125.48614634663798,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6250,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,28.723658352898628,124.61281768844418,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6251,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,27.82934461892268,123.7394890302504,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6252,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.93503088494673,122.86616037205661,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6253,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,26.04071715097078,121.99283171386283,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6254,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,25.146403416994833,121.11950305566904,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6255,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.252089683018884,120.24617439747526,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6256,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.184034045276977,119.01886288054689,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6257,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.168718286018095,117.76895671306099,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6258,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.153402526759212,116.51905054557508,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6259,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.13808676750033,115.26914437808918,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6260,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.122771008241447,114.01923821060328,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6261,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.107455248982593,112.76933204311737,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6262,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.09213948972388,111.51942587563147,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6263,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.076823730465172,110.26951970814557,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6264,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.061507971206463,109.01961354065966,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6265,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.04619221194775,107.76970737317376,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6266,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.030876452689043,106.51980120568786,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6267,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.015560693430334,105.26989503820195,,tomato,4,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,6.0
6268,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.002363323845177,104.0199757360684,,tomato,4,1.0,30.0,135.11611652351553,24.88388347648305,,plate,2,1.0,30.0,,,6.0
6269,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.002178919397554,102.76997574967075,,tomato,4,1.0,30.0,134.23223304703106,25.767766952966443,,plate,2,1.0,30.0,,,6.0
6270,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00199451494993,101.5199757632731,,tomato,4,1.0,30.0,133.3483495705466,26.651650429449848,,plate,2,1.0,30.0,,,6.0
6271,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001810110502337,100.26997577687544,,tomato,4,1.0,30.0,132.46446609406294,27.535533905933253,,plate,2,1.0,30.0,,,6.0
6272,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00162570605489,99.01997579047779,,tomato,4,1.0,30.0,131.5805826175798,28.419417382416658,,plate,2,1.0,30.0,,,6.0
6273,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001441301607446,97.76997580408013,,tomato,4,1.0,30.0,130.69669914109667,29.303300858900062,,plate,2,1.0,30.0,,,6.0
6274,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00125689716,96.51997581768248,,tomato,4,1.0,30.0,129.81281566461354,30.187184335383467,,plate,2,1.0,30.0,,,6.0
6275,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.001072492712556,95.26997583128482,,tomato,4,1.0,30.0,128.9289321881304,31.07106781186687,,plate,2,1.0,30.0,,,6.0
6276,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00088808826511,94.01997584488717,,tomato,4,1.0,30.0,128.04504871164727,31.954951288350276,,plate,2,1.0,30.0,,,6.0
6277,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000703683817665,92.76997585848952,,tomato,4,1.0,30.0,127.1611652351642,32.838834764833344,,plate,2,1.0,30.0,,,6.0
6278,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00051927937022,91.51997587209186,,tomato,4,1.0,30.0,126.27728175868116,33.72271824131639,,plate,2,1.0,30.0,,,6.0
6279,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000334874922775,90.26997588569421,,tomato,4,1.0,30.0,125.3933982821981,34.60660171779944,,plate,2,1.0,30.0,,,6.0
6280,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00015047047533,89.01997589929655,,tomato,4,1.0,30.0,124.50951480571506,35.4904851942827,,plate,2,1.0,30.0,,,6.0
6281,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000028008706856,87.76997590827497,,tomato,4,1.0,30.0,123.62563132923201,36.37436867076619,,plate,2,1.0,30.0,,,6.0
6282,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000025788609328,86.51997590827753,,tomato,4,1.0,30.0,122.74174785274896,37.25825214724968,,plate,2,1.0,30.0,,,6.0
6283,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0000235685118,85.26997590828009,,tomato,4,1.0,30.0,121.85786437626591,38.14213562373317,,plate,2,1.0,30.0,,,6.0
6284,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000021348414272,84.01997590828265,,tomato,4,1.0,30.0,120.97398089978286,39.02601910021666,,plate,2,1.0,30.0,,,6.0
6285,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000019128316744,82.7699759082852,,tomato,4,1.0,30.0,120.04617444130444,39.805653184688964,,plate,2,1.0,30.0,,,6.0
6286,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000016908219216,81.51997590828776,,tomato,4,1.0,30.0,118.79626611486002,39.820791727745956,,plate,2,1.0,30.0,,,6.0
6287,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000014688121688,80.26997590829032,,tomato,4,1.0,30.0,117.54635778841559,39.83593027080295,,plate,2,1.0,30.0,,,6.0
6288,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00001246802416,79.01997590829288,,tomato,4,1.0,30.0,116.29644946197116,39.85106881385981,,plate,2,1.0,30.0,,,6.0
6289,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00001024792663,77.76997590829544,,tomato,4,1.0,30.0,115.04654113552674,39.866207356916455,,plate,2,1.0,30.0,,,6.0
6290,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000802782923,76.519975908298,,tomato,4,1.0,30.0,113.79663280908231,39.8813458999731,,plate,2,1.0,30.0,,,6.0
6291,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000580773188,75.26997590830055,,tomato,4,1.0,30.0,112.54672448263788,39.896484443029735,,plate,2,1.0,30.0,,,6.0
6292,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000358763453,74.01997590830311,,tomato,4,1.0,30.0,111.29681615619346,39.91162298608638,,plate,2,1.0,30.0,,,6.0
6293,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000136753718,72.76997590830567,,tomato,4,1.0,30.0,110.04690782974903,39.92676152914302,,plate,2,1.0,30.0,,,6.0
6294,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000331859017,71.51997590830669,,tomato,4,1.0,30.0,108.7969995033046,39.94190007219966,,plate,2,1.0,30.0,,,6.0
6295,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000030513053,70.2699759083064,,tomato,4,1.0,30.0,107.54709117686018,39.9570386152563,,plate,2,1.0,30.0,,,6.0
6296,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000278402045,69.01997590830612,,tomato,4,1.0,30.0,106.29718285041575,39.972177158312945,,plate,2,1.0,30.0,,,6.0
6297,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000025167356,67.76997590830584,,tomato,4,1.0,30.0,105.04727452397132,39.98731570136958,,plate,2,1.0,30.0,,,6.0
6298,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000224945072,66.51997590830555,,tomato,4,1.0,30.0,103.79733686634414,39.99766893490247,,plate,2,1.0,30.0,,,6.0
6299,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000198216622,65.26997590830527,,tomato,4,1.0,30.0,102.54733687995359,39.997853385697375,,plate,2,1.0,30.0,,,6.0
6300,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000171488313,64.01997590830499,,tomato,4,1.0,30.0,101.29733689356304,39.99803783649228,,plate,2,1.0,30.0,,,6.0
6301,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000144760005,62.7699759083047,,tomato,4,1.0,30.0,100.0473369071725,39.998222287287184,,plate,2,1.0,30.0,,,6.0
6302,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000118031696,61.51997590830442,,tomato,4,1.0,30.0,98.79733692078194,39.99840673808209,,plate,2,1.0,30.0,,,6.0
6303,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.000000091303388,60.26997590830413,,tomato,4,1.0,30.0,97.5473369343914,39.99859118887699,,plate,2,1.0,30.0,,,6.0
6304,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000006457508,59.01997590830385,,tomato,4,1.0,30.0,96.29733694800085,39.9987756396719,,plate,2,1.0,30.0,,,6.0
6305,test,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,3.9583333333333277,3,1,0,None_cut,3.249999999999997,3,2,2,plate,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.00000003784677,57.769975908303564,,tomato,4,1.0,30.0,95.0473369616103,39.9989600904668,,plate,2,1.0,30.0,,,6.0
