tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,9ae2b8e2975e569c_score,player_173b1e9d_x,player_173b1e9d_y,player_173b1e9d_move_target,player_173b1e9d_item,player_173b1e9d_score,player_173b1e9d_cut_speed,player_173b1e9d_speed,player_8e87aac1_x,player_8e87aac1_y,player_8e87aac1_move_target,player_8e87aac1_item,player_8e87aac1_score,player_8e87aac1_cut_speed,player_8e87aac1_speed,1e2e31b1c0b3f570_score,27a359039d77d72f_message,b05bcb5288f2f5bb_score
7104,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,6,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,8.0
7105,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,6,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,8.0
7106,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,6,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,8.0
7107,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,70.74999999999972,,,6,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,8.0
7108,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,69.49999999999943,,,6,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,8.0
7109,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,68.24999999999915,,,6,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,8.0
7110,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,66.99999999999886,,,6,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,8.0
7111,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,65.74999999999858,,,6,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,8.0
7112,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,64.4999999999983,,,6,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,8.0
7113,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,63.24999999999801,,,6,1.0,30.0,88.0,24.0,,tomato,2,1.0,30.0,,,8.0
7114,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,61.999999999997726,,,6,1.0,30.0,86.74999999999972,24.0,,tomato,2,1.0,30.0,,,8.0
7115,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,60.74999999999744,,,6,1.0,30.0,85.49999999999943,24.0,,tomato,2,1.0,30.0,,,8.0
7116,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,59.49999999999716,,,6,1.0,30.0,84.24999999999915,24.0,,tomato,2,1.0,30.0,,,8.0
7117,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,58.249999999996874,,,6,1.0,30.0,82.99999999999886,24.0,,tomato,2,1.0,30.0,,,8.0
7118,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.99999999999659,,,6,1.0,30.0,81.74999999999858,24.0,,tomato,2,1.0,30.0,,,8.0
7119,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.31621556657754,55.8798317388366,,,6,1.0,30.0,80.4999999999983,24.0,,tomato,2,1.0,30.0,,,8.0
7120,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,57.19459214040404,54.990475457837135,,,6,1.0,30.0,79.24999999999801,24.0,,tomato,2,1.0,30.0,,,8.0
7121,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.07296871423054,54.10111917683767,,,6,1.0,30.0,77.99999999999773,24.0,,tomato,2,1.0,30.0,,,8.0
7122,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,58.95134528805704,53.211762895838206,,,6,1.0,30.0,76.74999999999744,24.0,,tomato,2,1.0,30.0,,,8.0
7123,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,59.82972186188354,52.32240661483874,,,6,1.0,30.0,75.49999999999716,24.0,,tomato,2,1.0,30.0,,,8.0
7124,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,60.70809843571004,51.433050333839276,,,6,1.0,30.0,74.24999999999687,24.0,,tomato,2,1.0,30.0,,,8.0
7125,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.58647500953654,50.543694052839896,,,6,1.0,30.0,72.99999999999659,24.0,,tomato,2,1.0,30.0,,,8.0
7126,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.46485158336304,49.654337771840936,,,6,1.0,30.0,71.7499999999963,24.0,,tomato,2,1.0,30.0,,,8.0
7127,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.34322815718954,48.76498149084197,,,6,1.0,30.0,70.49999999999602,24.0,,tomato,2,1.0,30.0,,,8.0
7128,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.22160473101623,47.87562520984288,,,6,1.0,30.0,69.24999999999574,24.0,,tomato,2,1.0,30.0,,,8.0
7129,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.09998130484344,46.986268928843415,,,6,1.0,30.0,67.99999999999545,24.0,,tomato,2,1.0,30.0,,,8.0
7130,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.97835787867065,46.09691264784395,,,6,1.0,30.0,66.74999999999517,24.0,,tomato,2,1.0,30.0,,,8.0
7131,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.85673445249786,45.207556366844486,,,6,1.0,30.0,65.49999999999488,24.0,,tomato,2,1.0,30.0,,,8.0
7132,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.73511102632507,44.31820008584502,,,6,1.0,30.0,64.2499999999946,24.0,,tomato,2,1.0,30.0,,,8.0
7133,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.61348760015223,43.428843804845556,,,6,1.0,30.0,62.999999999994316,24.0,,tomato,2,1.0,30.0,,,8.0
7134,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.49186417397894,42.53948752384609,,,6,1.0,30.0,61.74999999999403,24.0,,tomato,2,1.0,30.0,,,8.0
7135,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.37024074780565,41.650131242846626,,,6,1.0,30.0,60.49999999999375,24.0,,tomato,2,1.0,30.0,,,8.0
7136,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.24861732163237,40.76077496184716,,,6,1.0,30.0,59.24999999999346,24.0,,tomato,2,1.0,30.0,,,8.0
7137,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.26074682117606,40.18626191223204,,,6,1.0,30.0,57.99999999999318,24.0,,tomato,2,1.0,30.0,,,8.0
7138,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.51065929977217,40.171470162855755,,,6,1.0,30.0,56.749999999992895,24.0,,tomato,2,1.0,30.0,,,8.0
7139,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,74.76057177836829,40.15667841347976,,,6,1.0,30.0,55.49999999999261,24.0,,tomato,2,1.0,30.0,,,8.0
7140,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.0104842569644,40.14188666410383,,,6,1.0,30.0,54.249999999992326,24.0,,tomato,2,1.0,30.0,,,8.0
7141,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.26039673556052,40.1270949147279,,,6,1.0,30.0,52.99999999999204,24.0,,tomato,2,1.0,30.0,,,8.0
7142,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.51030921415663,40.11230316535197,,,6,1.0,30.0,51.74999999999176,24.0,,tomato,2,1.0,30.0,,,8.0
7143,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,79.76022169275275,40.09751141597604,,,6,1.0,30.0,50.49999999999147,24.0,,tomato,2,1.0,30.0,,,8.0
7144,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.01013417134887,40.08271966660011,,,6,1.0,30.0,49.24999999999119,24.0,,tomato,2,1.0,30.0,,,8.0
7145,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.26004664994498,40.06792791722418,,,6,1.0,30.0,47.999999999990905,24.0,,tomato,2,1.0,30.0,,,8.0
7146,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.5099591285411,40.05313616784825,,,6,1.0,30.0,46.74999999999062,24.0,,tomato,2,1.0,30.0,,,8.0
7147,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,84.75987160713721,40.03834441847232,,,6,1.0,30.0,45.49999999999034,24.0,,tomato,2,1.0,30.0,,,8.0
7148,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.00978408573333,40.02355266909639,,,6,1.0,30.0,44.24999999999005,24.0,,tomato,2,1.0,30.0,,,8.0
7149,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.25969656432945,40.00876091972046,,,6,1.0,30.0,42.99999999998977,24.0,,tomato,2,1.0,30.0,,,8.0
7150,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.50965804813718,40.00215515952682,,,6,1.0,30.0,41.749999999989484,24.0,,tomato,2,1.0,30.0,,,8.0
7151,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,89.75965803603977,40.00198124797642,,,6,1.0,30.0,40.4999999999892,24.0,,tomato,2,1.0,30.0,,,8.0
7152,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.00965802394235,40.00180733642601,,,6,1.0,30.0,39.249999999988916,24.0,,tomato,2,1.0,30.0,,,8.0
7153,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.25965801184493,40.00163342487561,,,6,1.0,30.0,37.99999999998863,24.0,,tomato,2,1.0,30.0,,,8.0
7154,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.50965799974752,40.0014595133252,,,6,1.0,30.0,36.74999999998835,24.0,,tomato,2,1.0,30.0,,,8.0
7155,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,94.7596579876501,40.001285601774796,,,6,1.0,30.0,35.49999999998806,24.0,,tomato,2,1.0,30.0,,,8.0
7156,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.00965797555268,40.00111169022439,,,6,1.0,30.0,34.24999999998778,24.0,,tomato,2,1.0,30.0,,,8.0
7157,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.25965796345527,40.00093777867423,,,6,1.0,30.0,32.999999999987494,24.0,,tomato,2,1.0,30.0,,,8.0
7158,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.50965795135785,40.00076386712418,,,6,1.0,30.0,31.749999999987285,24.0,,tomato,2,1.0,30.0,,,8.0
7159,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.75965793926044,40.00058995557413,,,6,1.0,30.0,30.499999999987356,24.0,,tomato,2,1.0,30.0,,,8.0
7160,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.00965792716302,40.00041604402408,,,6,1.0,30.0,29.249999999987427,24.0,,tomato,2,1.0,30.0,,,8.0
7161,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.2596579150656,40.00024213247403,,,6,1.0,30.0,27.999999999987498,24.0,,tomato,2,1.0,30.0,,,8.0
7162,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.50965790296819,40.00006822092398,,,6,1.0,30.0,26.74999999998757,24.0,,tomato,2,1.0,30.0,,,8.0
7163,test,True,0,1,tomato_cut,3.9583333333333277,3,0,2,None_cut,3.833333333333328,3,1,0,None_cut,4.0,3,2,2,,2,3,,2,4,plate,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.75965790006394,40.00002492826012,,,6,1.0,30.0,25.49999999998764,24.0,,tomato,2,1.0,30.0,,,8.0
