tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,aa7a187db59a7650_score,player_d74aab69_x,player_d74aab69_y,player_d74aab69_move_target,player_d74aab69_item,player_d74aab69_score,player_d74aab69_cut_speed,player_d74aab69_speed,player_876a9d55_x,player_876a9d55_y,player_876a9d55_move_target,player_876a9d55_item,player_876a9d55_score,player_876a9d55_cut_speed,player_876a9d55_speed
3970,0,1,,0,2,,0,3,,1,0,tomato,0.6041666666666666,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,44.41941738241525,92.41941738241879,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3971,0,1,,0,2,,0,3,,1,0,tomato,0.625,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,44.86135912065677,92.86135912066018,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3972,0,1,,0,2,,0,3,,1,0,tomato,0.6458333333333334,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,45.3033008588983,93.30330085890157,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3973,0,1,,0,2,,0,3,,1,0,tomato,0.6666666666666667,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,45.74524259713982,93.74524259714295,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3974,0,1,,0,2,,0,3,,1,0,tomato,0.6875000000000001,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,46.187184335381346,94.18718433538434,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3975,0,1,,0,2,,0,3,,1,0,tomato,0.7083333333333335,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,46.62912607362287,94.62912607362574,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3976,0,1,,0,2,,0,3,,1,0,tomato,0.7291666666666669,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,47.071067811864395,95.07106781186712,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3977,0,1,,0,2,,0,3,,1,0,tomato,0.7500000000000002,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,47.51300955010592,95.5130095501085,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3978,0,1,,0,2,,0,3,,1,0,tomato,0.7708333333333336,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,47.954951288347445,95.9549512883499,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3979,0,1,,0,2,,0,3,,1,0,tomato,0.791666666666667,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,48.39689302658897,96.3968930265913,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3980,0,1,,0,2,,0,3,,1,0,tomato,0.8125000000000003,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,48.838834764830494,96.83883476483268,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3981,0,1,,0,2,,0,3,,1,0,tomato,0.8333333333333337,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,49.28077650307202,97.28077650307407,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3982,0,1,,0,2,,0,3,,1,0,tomato,0.8541666666666671,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,49.722718241313544,97.72271824131546,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3983,0,1,,0,2,,0,3,,1,0,tomato,0.8750000000000004,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,50.16465997955507,98.16465997955686,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3984,0,1,,0,2,,0,3,,1,0,tomato,0.8958333333333338,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,50.60660171779659,98.60660171779824,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3985,0,1,,0,2,,0,3,,1,0,tomato,0.9166666666666672,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,51.04854345603812,99.04854345603962,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3986,0,1,,0,2,,0,3,,1,0,tomato,0.9375000000000006,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,51.49048519427964,99.49048519428102,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3987,0,1,,0,2,,0,3,,1,0,tomato,0.9583333333333339,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,51.93242693252117,99.93242693252242,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3988,0,1,,0,2,,0,3,,1,0,tomato,0.9791666666666673,0,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,52.37436867076269,100.3743686707638,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3989,0,1,,0,2,,0,3,,1,0,tomato,1.0000000000000007,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,52.81631040900422,100.81631040900518,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3990,0,1,,0,2,,0,3,,1,0,tomato,1.020833333333334,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,53.25825214724574,101.25825214724658,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3991,0,1,,0,2,,0,3,,1,0,tomato,1.0416666666666672,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,53.700193885487266,101.70019388548798,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3992,0,1,,0,2,,0,3,,1,0,tomato,1.0625000000000004,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,54.14213562372879,102.14213562372936,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3993,0,1,,0,2,,0,3,,1,0,tomato,1.0833333333333337,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,54.584077361970316,102.58407736197076,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3994,0,1,,0,2,,0,3,,1,0,tomato,1.104166666666667,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,55.02601910021184,103.02601910021214,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3995,0,1,,0,2,,0,3,,1,0,tomato,1.1250000000000002,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,55.467960838453365,103.46796083845354,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3996,0,1,,0,2,,0,3,,1,0,tomato,1.1458333333333335,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,55.911194900505734,103.69907880744051,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3997,0,1,,0,2,,0,3,,1,0,tomato,1.1666666666666667,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.35852132129244,103.26258817378857,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3998,0,1,,0,2,,0,3,,1,0,tomato,1.1875,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.80584774207915,102.82609754013663,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
3999,0,1,,0,2,,0,3,,1,0,tomato,1.2083333333333333,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.25317416286586,102.38960690648469,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4000,0,1,,0,2,,0,3,,1,0,tomato,1.2291666666666665,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.70050058365257,101.95311627283274,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4001,0,1,,0,2,,0,3,,1,0,tomato,1.2499999999999998,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,58.14782700443928,101.5166256391808,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4002,0,1,,0,2,,0,3,,1,0,tomato,1.270833333333333,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,58.59515342522599,101.08013500552886,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4003,0,1,,0,2,,0,3,,1,0,tomato,1.2916666666666663,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,59.0424798460127,100.64364437187692,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4004,0,1,,0,2,,0,3,,1,0,tomato,1.3124999999999996,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,59.489806266799405,100.20715373822497,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4005,0,1,,0,2,,0,3,,1,0,tomato,1.3333333333333328,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,59.937132687586114,99.77066310457303,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4006,0,1,,0,2,,0,3,,1,0,tomato,1.354166666666666,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.38445910837282,99.33417247092109,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4007,0,1,,0,2,,0,3,,1,0,tomato,1.3749999999999993,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.83178552915953,98.89768183726915,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4008,0,1,,0,2,,0,3,,1,0,tomato,1.3958333333333326,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,61.27911194994624,98.4611912036172,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4009,0,1,,0,2,,0,3,,1,0,tomato,1.4166666666666659,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,61.72643837073295,98.02470056996526,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4010,0,1,,0,2,,0,3,,1,0,tomato,1.4374999999999991,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.17376479151966,97.58820993631332,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4011,0,1,,0,2,,0,3,,1,0,tomato,1.4583333333333324,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,62.62109121230637,97.15171930266138,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4012,0,1,,0,2,,0,3,,1,0,tomato,1.4791666666666656,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.06841763309308,96.71522866900943,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4013,0,1,,0,2,,0,3,,1,0,tomato,1.499999999999999,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.515744053879786,96.27873803535749,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4014,0,1,,0,2,,0,3,,1,0,tomato,1.5208333333333321,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,63.963070474666495,95.84224740170555,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4015,0,1,,0,2,,0,3,,1,0,tomato,1.5416666666666654,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,64.41039689545386,95.4057567680536,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4016,0,1,,0,2,,0,3,,1,0,tomato,1.5624999999999987,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,64.85772331624128,94.96926613440166,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4017,0,1,,0,2,,0,3,,1,0,tomato,1.583333333333332,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,65.3050497370287,94.53277550074972,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4018,0,1,,0,2,,0,3,,1,0,tomato,1.6041666666666652,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,65.75237615781612,94.09628486709778,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4019,0,1,,0,2,,0,3,,1,0,tomato,1.6249999999999984,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.19970257860354,93.65979423344584,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4020,0,1,,0,2,,0,3,,1,0,tomato,1.6458333333333317,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,66.6470289993907,93.2233035997939,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4021,0,1,,0,2,,0,3,,1,0,tomato,1.666666666666665,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.09435542017708,92.78681296614195,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4022,0,1,,0,2,,0,3,,1,0,tomato,1.6874999999999982,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.54168184096346,92.35032233249001,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4023,0,1,,0,2,,0,3,,1,0,tomato,1.7083333333333315,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,67.98900826174985,91.91383169883807,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4024,0,1,,0,2,,0,3,,1,0,tomato,1.7291666666666647,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.43633468253623,91.47734106518612,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4025,0,1,,0,2,,0,3,,1,0,tomato,1.749999999999998,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,68.88366110332261,91.04085043153418,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4026,0,1,,0,2,,0,3,,1,0,tomato,1.7708333333333313,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.33098752410899,90.60435979788224,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4027,0,1,,0,2,,0,3,,1,0,tomato,1.7916666666666645,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,69.77831394489537,90.1678691642303,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4028,0,1,,0,2,,0,3,,1,0,tomato,1.8124999999999978,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.22564036568176,89.73137853057835,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4029,0,1,,0,2,,0,3,,1,0,tomato,1.833333333333331,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,70.67296678646814,89.29488789692641,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4030,0,1,,0,2,,0,3,,1,0,tomato,1.8541666666666643,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.12029320725452,88.85839726327447,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4031,0,1,,0,2,,0,3,,1,0,tomato,1.8749999999999976,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,71.5676196280409,88.42190662962253,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4032,0,1,,0,2,,0,3,,1,0,tomato,1.8958333333333308,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.0123930872032,87.98283115649895,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4033,0,1,,0,2,,0,3,,1,0,tomato,1.916666666666664,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.45440083793939,87.54095544061443,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4034,0,1,,0,2,,0,3,,1,0,tomato,1.9374999999999973,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,72.89640858867558,87.0990797247299,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4035,0,1,,0,2,,0,3,,1,0,tomato,1.9583333333333306,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.33841633941178,86.65720400884538,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4036,0,1,,0,2,,0,3,,1,0,tomato,1.9791666666666639,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,73.78042409014797,86.21532829296086,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4037,0,1,,0,2,,0,3,,1,0,tomato,1.9999999999999971,1,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.22243184088417,85.77345257707634,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
4038,0,1,,0,2,,0,3,,1,0,tomato,2.0208333333333304,2,2,0,None_cut,3.041666666666671,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,74.66443959162036,85.33157686119182,,tomato_salad,1,1.0,15.0,24.0,24.0,,,4,0.5,30.0
