tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,0731e93530d74a73_score,player_c83be0e0_x,player_c83be0e0_y,player_c83be0e0_move_target,player_c83be0e0_item,player_c83be0e0_score,player_c83be0e0_cut_speed,player_c83be0e0_speed,player_5facc147_x,player_5facc147_y,player_5facc147_move_target,player_5facc147_item,player_5facc147_score,player_5facc147_cut_speed,player_5facc147_speed
3680,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,64.0000000000091,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3681,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,63.37500000000895,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3682,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,62.75000000000881,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3683,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,62.12500000000867,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3684,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,61.50000000000853,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3685,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,60.875000000008384,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3686,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,60.25000000000824,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3687,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,59.6250000000081,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3688,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,59.00000000000796,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3689,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,58.375000000007816,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3690,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,57.750000000007674,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3691,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,57.12500000000753,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3692,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,56.50000000000739,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3693,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,55.87500000000725,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3694,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,55.250000000007105,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3695,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,54.62500000000696,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3696,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,55.250000000007105,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3697,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,55.87500000000725,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3698,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,56.50000000000739,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3699,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,57.12500000000753,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3700,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,57.750000000007674,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3701,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,58.375000000007816,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3702,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,59.00000000000796,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3703,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,59.6250000000081,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3704,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,60.25000000000824,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3705,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,60.875000000008384,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3706,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,61.50000000000853,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3707,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,62.12500000000867,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3708,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,62.75000000000881,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3709,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,63.37500000000895,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3710,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,64.0000000000091,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3711,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,64.62500000000853,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3712,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,65.25000000000796,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3713,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,65.87500000000739,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3714,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,66.50000000000682,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3715,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,67.12500000000625,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3716,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,67.75000000000568,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3717,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,68.37500000000512,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3718,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,69.00000000000455,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3719,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,69.62500000000398,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3720,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,70.25000000000341,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3721,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,70.87500000000284,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3722,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,71.50000000000227,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3723,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,72.0,,tomato,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3724,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,72.0,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3725,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,72.0,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3726,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,72.0,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3727,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,72.0,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3728,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,72.0,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3729,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,72.0,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3730,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,71.37500000000057,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3731,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,70.75000000000114,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3732,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,70.1250000000017,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3733,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,69.50000000000227,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3734,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,68.87500000000284,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3735,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,68.25000000000341,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3736,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,67.62500000000398,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3737,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,67.00000000000455,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3738,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,66.37500000000512,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3739,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,65.75000000000568,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3740,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,65.12500000000625,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3741,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,64.50000000000682,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3742,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,63.87500000000725,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3743,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,63.250000000007105,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3744,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,62.62500000000696,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3745,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,62.00000000000682,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3746,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,61.37500000000668,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3747,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,60.75000000000654,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3748,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,60.125000000006395,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3749,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,59.50000000000625,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3750,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,58.87500000000611,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
3751,0,1,,0,2,,0,3,,1,0,None_cut,3.5416666666666625,3,2,0,None_cut,3.7083333333333286,3,3,2,plate,3,3,plate,3,4,tomato,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0,58.25000000000597,,,4,1.0,15.0,104.0,24.0,,plate,0,0.5,30.0
