tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,8a35a72a9fde883f_score,player_5ad43900_x,player_5ad43900_y,player_5ad43900_move_target,player_5ad43900_item,player_5ad43900_score,player_5ad43900_cut_speed,player_5ad43900_speed,player_60610ce8_x,player_60610ce8_y,player_60610ce8_move_target,player_60610ce8_item,player_60610ce8_score,player_60610ce8_cut_speed,player_60610ce8_speed,67628da1211a4a33_score,1f310bb58082e736_message,08b63ad0a533d08b_score
3666,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.041666666666668,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,103.79733686634414,39.99766893490247,,plate,0,1.0,30.0,,,0.0
3667,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.0833333333333344,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,102.54733687995359,39.997853385697375,,plate,0,1.0,30.0,,,0.0
3668,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.125000000000001,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,101.29733689356304,39.99803783649228,,plate,0,1.0,30.0,,,0.0
3669,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.1666666666666674,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,100.0473369071725,39.998222287287184,,plate,0,1.0,30.0,,,0.0
3670,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.208333333333334,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,98.79733692078194,39.99840673808209,,plate,0,1.0,30.0,,,0.0
3671,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.2500000000000004,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,97.5473369343914,39.99859118887699,,plate,0,1.0,30.0,,,0.0
3672,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.291666666666667,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,96.29733694800085,39.9987756396719,,plate,0,1.0,30.0,,,0.0
3673,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.3333333333333335,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,95.0473369616103,39.9989600904668,,plate,0,1.0,30.0,,,0.0
3674,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.375,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,93.79733697521975,39.99914454126161,,plate,0,1.0,30.0,,,0.0
3675,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.4166666666666665,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,92.5473369888292,39.99932899205616,,plate,0,1.0,30.0,,,0.0
3676,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.458333333333333,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,91.29733700243865,39.999513442850706,,plate,0,1.0,30.0,,,0.0
3677,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.4999999999999996,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,90.0473370160481,39.999697893645255,,plate,0,1.0,30.0,,,0.0
3678,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.541666666666666,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,88.79733702965756,39.999882344439804,,plate,0,1.0,30.0,,,0.0
3679,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.5833333333333326,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,87.54733703619142,39.99997204937522,,plate,0,1.0,30.0,,,0.0
3680,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.624999999999999,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,86.29733703619398,39.99997429659456,,plate,0,1.0,30.0,,,0.0
3681,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.6666666666666656,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,85.04733703619654,39.99997654381421,,plate,0,1.0,30.0,,,0.0
3682,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.708333333333332,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,83.7973370361991,39.99997879103387,,plate,0,1.0,30.0,,,0.0
3683,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.7499999999999987,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,82.54733703620165,39.99998103825352,,plate,0,1.0,30.0,,,0.0
3684,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.791666666666665,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,81.29733703620421,39.99998328547318,,plate,0,1.0,30.0,,,0.0
3685,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.8333333333333317,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,80.04733703620677,39.99998553269283,,plate,0,1.0,30.0,,,0.0
3686,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.8749999999999982,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,78.79733703620933,39.99998777991249,,plate,0,1.0,30.0,,,0.0
3687,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.9166666666666647,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,77.54733703621189,39.99999002713214,,plate,0,1.0,30.0,,,0.0
3688,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.9583333333333313,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,76.29733703621444,39.9999922743518,,plate,0,1.0,30.0,,,0.0
3689,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato,2.999999999999998,2,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,75.047337036217,39.99999452157145,,plate,0,1.0,30.0,,,0.0
3690,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.0416666666666643,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,73.79733703621956,39.99999676879111,,plate,0,1.0,30.0,,,0.0
3691,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.083333333333331,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,72.54733703622212,39.99999901601076,,plate,0,1.0,30.0,,,0.0
3692,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.1249999999999973,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,71.55705250305924,40.632483413080365,,plate,0,1.0,30.0,,,0.0
3693,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.166666666666664,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,70.66776842922091,41.51093309064717,,plate,0,1.0,30.0,,,0.0
3694,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.2083333333333304,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,69.77848435538259,42.38938276821398,,plate,0,1.0,30.0,,,0.0
3695,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.249999999999997,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,68.88920028154426,43.26783244578078,,plate,0,1.0,30.0,,,0.0
3696,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.2916666666666634,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,67.99991620770594,44.14628212334759,,plate,0,1.0,30.0,,,0.0
3697,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.33333333333333,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,67.11063213386761,45.024731800914395,,plate,0,1.0,30.0,,,0.0
3698,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.3749999999999964,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,66.22134806002929,45.9031814784812,,plate,0,1.0,30.0,,,0.0
3699,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.416666666666663,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,65.33206398619096,46.78163115604774,,plate,0,1.0,30.0,,,0.0
3700,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.4583333333333295,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,64.44277991235263,47.66008083361383,,plate,0,1.0,30.0,,,0.0
3701,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.499999999999996,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,63.553495838513946,48.53853051117993,,plate,0,1.0,30.0,,,0.0
3702,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.5416666666666625,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,62.66421176467491,49.41698018874657,,plate,0,1.0,30.0,,,0.0
3703,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.583333333333329,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,61.774927690835874,50.29542986631321,,plate,0,1.0,30.0,,,0.0
3704,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.6249999999999956,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,60.88564361699684,51.17387954387986,,plate,0,1.0,30.0,,,0.0
3705,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.666666666666662,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,59.9963595431578,52.05232922144651,,plate,0,1.0,30.0,,,0.0
3706,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.7083333333333286,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,59.107075469318765,52.93077889901316,,plate,0,1.0,30.0,,,0.0
3707,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.749999999999995,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,58.21779139547973,53.809228576579805,,plate,0,1.0,30.0,,,0.0
3708,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.7916666666666616,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,57.32850732164069,54.687678254146455,,plate,0,1.0,30.0,,,0.0
3709,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.833333333333328,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.43922324780166,55.5661279317131,,plate,0,1.0,30.0,,,0.0
3710,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.8749999999999947,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.18789943411698,56.715740397590366,,plate,0,1.0,30.0,,,0.0
3711,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.916666666666661,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.172533524872954,57.965645949555125,,plate,0,1.0,30.0,,,0.0
3712,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.9583333333333277,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.15716761562893,59.21555150151988,,plate,0,1.0,30.0,,,0.0
3713,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.9583333333333277,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.1418017063849,60.46545705348464,,plate,0,1.0,30.0,,,0.0
3714,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,tomato_cut,3.9583333333333277,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.12643579714088,61.7153626054494,,plate,0,1.0,30.0,,,0.0
3715,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.11106988789685,62.96526815741416,,plate,0,1.0,30.0,,,0.0
3716,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.09570397865283,64.21517370937904,,plate,0,1.0,30.0,,,0.0
3717,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.0803380694088,65.46507926134451,,plate,0,1.0,30.0,,,0.0
3718,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.06497216016478,66.71498481330998,,plate,0,1.0,30.0,,,0.0
3719,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.04960625092075,67.96489036527545,,plate,0,1.0,30.0,,,0.0
3720,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.03424034167659,69.21479591724092,,plate,0,1.0,30.0,,,0.0
3721,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.018874432432206,70.46470146920639,,plate,0,1.0,30.0,,,0.0
3722,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.00350852318782,71.71460702117186,,plate,0,1.0,30.0,,,0.0
3723,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.00225830311742,72.9646003966967,,plate,0,1.0,30.0,,,0.0
3724,test,True,0,1,tomato_cut,3.7083333333333286,3,0,2,None_cut,3.9583333333333277,3,1,0,tomato_cut,3.4583333333333295,3,2,2,plate,2,3,plate,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,tomato_cut,0,1.0,30.0,56.00207055427517,74.21460038259697,,plate,0,1.0,30.0,,,0.0
