tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,da5f4a7459bd3b2b_score,player_088b629a_x,player_088b629a_y,player_088b629a_move_target,player_088b629a_item,player_088b629a_score,player_088b629a_cut_speed,player_088b629a_speed,player_a1027937_x,player_a1027937_y,player_a1027937_move_target,player_a1027937_item,player_a1027937_score,player_a1027937_cut_speed,player_a1027937_speed,98e7b292e3d41cea_score,911222d3852bc919_message,85a84de85417b2f9_score
6872,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.5666666666666671,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.50000000000864,24.0,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6873,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.5750000000000004,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.0000000000091,24.0,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6874,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.5833333333333337,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.50000000000955,24.0,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6875,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.591666666666667,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.00000000001,24.0,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6876,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.6000000000000003,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.50000000001046,24.0,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6877,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.6083333333333336,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.00000000001091,24.0,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6878,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.6166666666666669,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.50000000001137,24.0,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6879,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.6250000000000002,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.00000000001182,24.0,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6880,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.6333333333333335,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.50000000001228,24.0,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6881,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.6416666666666668,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.00000000001273,24.0,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6882,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.6500000000000001,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.50000000001319,24.0,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6883,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.6583333333333334,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.00000000001364,24.0,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6884,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.6666666666666667,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.5000000000141,24.0,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6885,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.675,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.05628156960569,24.137048156007157,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6886,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.6833333333333333,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.70059328650649,24.488453684230638,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6887,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.6916666666666667,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.34490500340729,24.83985921245412,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6888,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.7,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.9892167203081,25.1912647406776,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6889,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.7083333333333333,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.6335284372089,25.54267026890108,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6890,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.7166666666666666,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.2778401541097,25.89407579712456,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6891,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.7249999999999999,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.9221518710105,26.24548132534804,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6892,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.7333333333333332,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.5664635879113,26.596886853571522,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6893,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.7416666666666665,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.2107753048121,26.948292381795003,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6894,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.7499999999999998,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.8550870217129,27.299697910018484,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6895,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.7583333333333331,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.4993987386137,27.651103438241964,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6896,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.7666666666666664,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.14371045551451,28.002508966465445,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6897,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.7749999999999997,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.78802217241531,28.353914494688926,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6898,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.783333333333333,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.43233388931611,28.705320022912407,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6899,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.7916666666666663,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.07664560621691,29.056725551135887,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6900,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.7999999999999996,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.72095732311772,29.408131079359368,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6901,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.8083333333333329,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.36526904001852,29.75953660758285,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6902,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.8166666666666662,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.00958075691932,30.11094213580633,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6903,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.8249999999999995,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.65389247382012,30.46234766402981,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6904,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.8333333333333328,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.29820419072092,30.81375319225329,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6905,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.8416666666666661,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.94251590762173,31.16515872047677,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6906,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.8499999999999994,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.58682762452253,31.516564248700252,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6907,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.8583333333333327,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.23113934142333,31.867969776923733,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6908,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.866666666666666,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.87545105832413,32.21937530514744,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6909,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.8749999999999993,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.51976277522493,32.57078083337127,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6910,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.8833333333333326,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.16407449212574,32.92218636159511,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6911,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.8916666666666659,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.80838620902654,33.273591889818945,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6912,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.8999999999999992,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.45269792592734,33.62499741804278,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6913,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.9083333333333325,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.09700964282814,33.97640294626662,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6914,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.9166666666666659,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.74132135972894,34.32780847449045,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6915,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.9249999999999992,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.38563307662974,34.67921400271429,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6916,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.9333333333333325,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.02994479353055,35.030619530938125,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6917,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.9416666666666658,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.67425651043135,35.38202505916196,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6918,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.9499999999999991,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.31856822733215,35.7334305873858,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6919,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.9583333333333324,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.96287994423295,36.08483611560963,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6920,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.9666666666666657,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.60719166113375,36.43624164383347,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6921,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.974999999999999,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.25150337803456,36.787647172057305,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6922,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.9833333333333323,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.89581509493536,37.13905270028114,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6923,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.9916666666666656,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.54012681183616,37.49045822850498,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6924,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,0.9999999999999989,0,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.18443852873696,37.84186375672881,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6925,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.0083333333333322,1,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.82875024563776,38.19326928495265,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6926,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.0166666666666655,1,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.47306196253857,38.544674813176485,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6927,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.0249999999999988,1,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.11737367943937,38.89608034140032,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6928,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.033333333333332,1,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.76168539634017,39.24748586962416,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6929,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.0416666666666654,1,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.40599711324097,39.59889139784799,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6930,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.0499999999999987,1,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.98971348132497,39.80526396924033,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6931,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.058333333333332,1,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.48975055818576,39.81135293357964,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6932,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.0666666666666653,1,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.98978763504655,39.817441897918954,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6933,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.0749999999999986,1,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.48982471190735,39.823530862258266,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6934,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.083333333333332,1,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.98986178876814,39.82961982659758,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6935,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.0916666666666652,1,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.48989886562893,39.83570879093689,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6936,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.0999999999999985,1,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.98993594248972,39.841797755276204,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6937,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.1083333333333318,1,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.48997301935051,39.84788671961524,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
6938,test,True,0,1,,0,0,0,2,,0,0,1,0,tomato,1.1166666666666651,1,2,2,tomato,2,3,,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,99.99001009621131,39.853975683954204,,plate,4,1.0,12.0,24.0,24.0,,,0,0.2,30.0,,,4.0
