tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,dbd7193e4b53ba87_score,player_cd92f76a_x,player_cd92f76a_y,player_cd92f76a_move_target,player_cd92f76a_item,player_cd92f76a_score,player_cd92f76a_cut_speed,player_cd92f76a_speed,player_6837ad13_x,player_6837ad13_y,player_6837ad13_move_target,player_6837ad13_item,player_6837ad13_score,player_6837ad13_cut_speed,player_6837ad13_speed,06f6c2a2be351568_score,a07f9bbf7c829a06_message,73722fcf1f2c9f64_score
5383,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.41288976535657,32.48109652804516,,,6,1.0,30.0,61.25000000000483,24.0,,,0,1.0,30.0,,,6.0
5384,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.30224604635532,31.602719954218657,,,6,1.0,30.0,62.500000000005116,24.0,,,0,1.0,30.0,,,6.0
5385,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.19160232735408,30.724343380392156,,,6,1.0,30.0,63.7500000000054,24.0,,,0,1.0,30.0,,,6.0
5386,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.08095860835283,29.845966806565656,,,6,1.0,30.0,65.00000000000568,24.0,,,0,1.0,30.0,,,6.0
5387,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,130.97031488935158,28.967590232739155,,,6,1.0,30.0,66.25000000000597,24.0,,,0,1.0,30.0,,,6.0
5388,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.85967117035034,28.089213658912655,,,6,1.0,30.0,67.50000000000625,24.0,,,0,1.0,30.0,,,6.0
5389,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.7490274513491,27.210837085086226,,,6,1.0,30.0,68.75000000000654,24.0,,,0,1.0,30.0,,,6.0
5390,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.63838373234785,26.33246051126008,,,6,1.0,30.0,70.00000000000682,24.0,,,0,1.0,30.0,,,6.0
5391,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.5277400133466,25.454083937433936,,,6,1.0,30.0,71.2500000000071,24.0,,,0,1.0,30.0,,,6.0
5392,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,135.41709629434553,24.57570736360819,,,6,1.0,30.0,72.50000000000739,24.0,,,0,1.0,30.0,,,6.0
5393,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,,6,1.0,30.0,73.75000000000767,24.0,,,0,1.0,30.0,,,6.0
5394,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,75.00000000000796,24.0,,,0,1.0,30.0,,,6.0
5395,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,76.25000000000824,24.0,,,0,1.0,30.0,,,6.0
5396,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,77.50000000000853,24.0,,,0,1.0,30.0,,,6.0
5397,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,78.75000000000881,24.0,,,0,1.0,30.0,,,6.0
5398,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,80.0000000000091,24.0,,,0,1.0,30.0,,,6.0
5399,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,81.25000000000938,24.0,,,0,1.0,30.0,,,6.0
5400,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,82.50000000000966,24.0,,,0,1.0,30.0,,,6.0
5401,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,83.75000000000995,24.0,,,0,1.0,30.0,,,6.0
5402,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,85.00000000001023,24.0,,,0,1.0,30.0,,,6.0
5403,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,86.25000000001052,24.0,,,0,1.0,30.0,,,6.0
5404,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,87.5000000000108,24.0,,,0,1.0,30.0,,,6.0
5405,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,88.0,24.0,,,0,1.0,30.0,,,6.0
5406,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5407,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5408,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5409,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5410,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5411,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5412,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5413,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5414,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5415,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5416,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5417,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,136.0,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5418,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,134.75000000000114,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5419,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,133.50000000000227,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5420,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,132.2500000000034,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5421,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,131.00000000000455,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5422,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.75000000000568,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5423,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.50000000000682,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5424,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.2500000000071,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5425,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.00000000000682,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5426,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.75000000000654,24.0,,plate,6,1.0,30.0,88.0,24.0,,tomato,0,1.0,30.0,,,6.0
5427,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.50000000000625,24.0,,plate,6,1.0,30.0,86.74999999999972,24.0,,tomato,0,1.0,30.0,,,6.0
5428,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.25000000000597,24.0,,plate,6,1.0,30.0,85.49999999999943,24.0,,tomato,0,1.0,30.0,,,6.0
5429,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.00000000000568,24.0,,plate,6,1.0,30.0,84.24999999999915,24.0,,tomato,0,1.0,30.0,,,6.0
5430,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,119.7500000000054,24.0,,plate,6,1.0,30.0,82.99999999999886,24.0,,tomato,0,1.0,30.0,,,6.0
5431,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.50000000000512,24.0,,plate,6,1.0,30.0,81.74999999999858,24.0,,tomato,0,1.0,30.0,,,6.0
5432,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.25000000000483,24.0,,plate,6,1.0,30.0,80.4999999999983,24.0,,tomato,0,1.0,30.0,,,6.0
5433,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.00000000000455,24.0,,plate,6,1.0,30.0,79.24999999999801,24.0,,tomato,0,1.0,30.0,,,6.0
5434,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,114.75000000000426,24.0,,plate,6,1.0,30.0,77.99999999999773,24.0,,tomato,0,1.0,30.0,,,6.0
5435,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.50000000000398,24.0,,plate,6,1.0,30.0,76.74999999999744,24.0,,tomato,0,1.0,30.0,,,6.0
5436,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.2500000000037,24.0,,plate,6,1.0,30.0,75.49999999999716,24.0,,tomato,0,1.0,30.0,,,6.0
5437,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.00000000000341,24.0,,plate,6,1.0,30.0,74.24999999999687,24.0,,tomato,0,1.0,30.0,,,6.0
5438,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,109.75000000000313,24.0,,plate,6,1.0,30.0,72.99999999999659,24.0,,tomato,0,1.0,30.0,,,6.0
5439,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.50000000000284,24.0,,plate,6,1.0,30.0,71.7499999999963,24.0,,tomato,0,1.0,30.0,,,6.0
5440,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.25000000000256,24.0,,plate,6,1.0,30.0,70.49999999999602,24.0,,tomato,0,1.0,30.0,,,6.0
5441,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.00000000000227,24.0,,plate,6,1.0,30.0,69.24999999999574,24.0,,tomato,0,1.0,30.0,,,6.0
5442,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,104.75000000000199,24.0,,plate,6,1.0,30.0,67.99999999999545,24.0,,tomato,0,1.0,30.0,,,6.0
5443,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.69854052422566,24.483295852504853,,plate,6,1.0,30.0,66.74999999999517,24.0,,tomato,0,1.0,30.0,,,6.0
5444,test,True,0,1,None_cut,3.7916666666666616,3,0,2,None_cut,4.0,3,1,0,None_cut,3.749999999999995,3,2,2,tomato_cut,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.80952329554167,25.362015584331857,,plate,6,1.0,30.0,65.49999999999488,24.0,,tomato,0,1.0,30.0,,,6.0
