tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,f270f9eabe5b04ee_score,player_d9af9193_x,player_d9af9193_y,player_d9af9193_move_target,player_d9af9193_item,player_d9af9193_score,player_d9af9193_cut_speed,player_d9af9193_speed,player_5058b816_x,player_5058b816_y,player_5058b816_move_target,player_5058b816_item,player_5058b816_score,player_5058b816_cut_speed,player_5058b816_speed
4130,0,1,,0,2,tomato,1.9999999999999953,1,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4131,0,1,,0,2,tomato,2.008333333333329,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4132,0,1,,0,2,tomato,2.016666666666662,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4133,0,1,,0,2,tomato,2.0249999999999955,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4134,0,1,,0,2,tomato,2.0333333333333288,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4135,0,1,,0,2,tomato,2.041666666666662,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4136,0,1,,0,2,tomato,2.0499999999999954,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4137,0,1,,0,2,tomato,2.0583333333333287,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4138,0,1,,0,2,tomato,2.066666666666662,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4139,0,1,,0,2,tomato,2.0749999999999953,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4140,0,1,,0,2,tomato,2.0833333333333286,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4141,0,1,,0,2,tomato,2.091666666666662,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4142,0,1,,0,2,tomato,2.099999999999995,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4143,0,1,,0,2,tomato,2.1083333333333285,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4144,0,1,,0,2,tomato,2.116666666666662,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4145,0,1,,0,2,tomato,2.124999999999995,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4146,0,1,,0,2,tomato,2.1333333333333284,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4147,0,1,,0,2,tomato,2.1416666666666617,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4148,0,1,,0,2,tomato,2.149999999999995,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4149,0,1,,0,2,tomato,2.1583333333333283,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4150,0,1,,0,2,tomato,2.1666666666666616,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4151,0,1,,0,2,tomato,2.174999999999995,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4152,0,1,,0,2,tomato,2.1833333333333282,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4153,0,1,,0,2,tomato,2.1916666666666615,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4154,0,1,,0,2,tomato,2.199999999999995,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4155,0,1,,0,2,tomato,2.208333333333328,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4156,0,1,,0,2,tomato,2.2166666666666615,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4157,0,1,,0,2,tomato,2.2249999999999948,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4158,0,1,,0,2,tomato,2.233333333333328,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4159,0,1,,0,2,tomato,2.2416666666666614,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4160,0,1,,0,2,tomato,2.2499999999999947,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4161,0,1,,0,2,tomato,2.258333333333328,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4162,0,1,,0,2,tomato,2.2666666666666613,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4163,0,1,,0,2,tomato,2.2749999999999946,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4164,0,1,,0,2,tomato,2.283333333333328,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4165,0,1,,0,2,tomato,2.291666666666661,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4166,0,1,,0,2,tomato,2.2999999999999945,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4167,0,1,,0,2,tomato,2.308333333333328,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4168,0,1,,0,2,tomato,2.316666666666661,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4169,0,1,,0,2,tomato,2.3249999999999944,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4170,0,1,,0,2,tomato,2.3333333333333277,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4171,0,1,,0,2,tomato,2.341666666666661,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4172,0,1,,0,2,tomato,2.3499999999999943,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4173,0,1,,0,2,tomato,2.3583333333333276,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4174,0,1,,0,2,tomato,2.366666666666661,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4175,0,1,,0,2,tomato,2.3749999999999942,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4176,0,1,,0,2,tomato,2.3833333333333275,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4177,0,1,,0,2,tomato,2.391666666666661,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4178,0,1,,0,2,tomato,2.399999999999994,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4179,0,1,,0,2,tomato,2.4083333333333274,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4180,0,1,,0,2,tomato,2.4166666666666607,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4181,0,1,,0,2,tomato,2.424999999999994,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4182,0,1,,0,2,tomato,2.4333333333333274,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4183,0,1,,0,2,tomato,2.4416666666666607,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4184,0,1,,0,2,tomato,2.449999999999994,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4185,0,1,,0,2,tomato,2.4583333333333273,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4186,0,1,,0,2,tomato,2.4666666666666606,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4187,0,1,,0,2,tomato,2.474999999999994,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4188,0,1,,0,2,tomato,2.483333333333327,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4189,0,1,,0,2,tomato,2.4916666666666605,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4190,0,1,,0,2,tomato,2.499999999999994,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4191,0,1,,0,2,tomato,2.508333333333327,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4192,0,1,,0,2,tomato,2.5166666666666604,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4193,0,1,,0,2,tomato,2.5249999999999937,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4194,0,1,,0,2,tomato,2.533333333333327,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4195,0,1,,0,2,tomato,2.5416666666666603,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4196,0,1,,0,2,tomato,2.5499999999999936,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4197,0,1,,0,2,tomato,2.558333333333327,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4198,0,1,,0,2,tomato,2.56666666666666,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4199,0,1,,0,2,tomato,2.5749999999999935,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4200,0,1,,0,2,tomato,2.583333333333327,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4201,0,1,,0,2,tomato,2.59166666666666,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4202,0,1,,0,2,tomato,2.5999999999999934,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4203,0,1,,0,2,tomato,2.6083333333333267,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4204,0,1,,0,2,tomato,2.61666666666666,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4205,0,1,,0,2,tomato,2.6249999999999933,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4206,0,1,,0,2,tomato,2.6333333333333266,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4207,0,1,,0,2,tomato,2.64166666666666,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4208,0,1,,0,2,tomato,2.6499999999999932,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4209,0,1,,0,2,tomato,2.6583333333333266,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
4210,0,1,,0,2,tomato,2.66666666666666,2,0,3,tomato,0.19166666666666665,0,2,2,,2,3,plate,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,56.0,,tomato,1,1.0,12.0,24.0,40.0,,,3,0.2,30.0
