tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,788768df31396c6f_score,player_250d61a3_x,player_250d61a3_y,player_250d61a3_move_target,player_250d61a3_item,player_250d61a3_score,player_250d61a3_cut_speed,player_250d61a3_speed,player_2f2dab36_x,player_2f2dab36_y,player_2f2dab36_move_target,player_2f2dab36_item,player_2f2dab36_score,player_2f2dab36_cut_speed,player_2f2dab36_speed,4af49c87ace5791f_score,1a78da0ba1536867_message,80d813779f1fafee_score
6332,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6333,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6334,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6335,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6336,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6337,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6338,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6339,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6340,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,24.0,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6341,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,25.24999999999993,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6342,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,26.499999999999858,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6343,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,27.749999999999787,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6344,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,28.999999999999716,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6345,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.0,,,4,1.0,30.0,30.249999999999645,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6346,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,57.250000000000284,,,4,1.0,30.0,31.499999999999574,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6347,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,58.50000000000057,,,4,1.0,30.0,32.749999999999716,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6348,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,59.75000000000085,,,4,1.0,30.0,34.0,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6349,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,61.00000000000114,,,4,1.0,30.0,35.250000000000284,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6350,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,62.25000000000142,,,4,1.0,30.0,36.50000000000057,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6351,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,63.500000000001705,,,4,1.0,30.0,37.75000000000085,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6352,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,64.75000000000199,,,4,1.0,30.0,39.00000000000114,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6353,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,plate,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,66.00000000000227,,,4,1.0,30.0,40.0,24.0,,tomato_cut,2,1.0,30.0,,,6.0
6354,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,67.25000000000256,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6355,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,68.50000000000284,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6356,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,69.75000000000313,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6357,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,71.00000000000341,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6358,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.2500000000037,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6359,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,73.50000000000398,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6360,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,74.75000000000426,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6361,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,76.00000000000455,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6362,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,77.25000000000483,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6363,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,78.50000000000512,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6364,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,79.7500000000054,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6365,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,81.00000000000568,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6366,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,82.25000000000597,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6367,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,83.50000000000625,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6368,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,84.75000000000654,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6369,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,86.00000000000682,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6370,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,87.2500000000071,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6371,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,tomato_salad,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6372,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6373,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6374,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6375,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6376,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6377,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6378,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6379,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6380,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6381,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6382,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6383,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,40.0,24.0,,,2,1.0,30.0,,,6.0
6384,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,39.11611652351695,24.88388347648305,,,2,1.0,30.0,,,6.0
6385,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,38.2322330470339,25.7677669529661,,,2,1.0,30.0,,,6.0
6386,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,37.34834957055085,26.65165042944915,,,2,1.0,30.0,,,6.0
6387,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,36.4644660940678,27.535533905932198,,,2,1.0,30.0,,,6.0
6388,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,35.58058261758475,28.419417382415247,,,2,1.0,30.0,,,6.0
6389,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,34.6966991411017,29.303300858898297,,,2,1.0,30.0,,,6.0
6390,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,33.812815664618654,30.187184335381346,,,2,1.0,30.0,,,6.0
6391,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,32.928932188135605,31.071067811864395,,,2,1.0,30.0,,,6.0
6392,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,32.045048711652555,31.954951288347445,,,2,1.0,30.0,,,6.0
6393,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,None_cut,3.8749999999999947,3,2,2,tomato_salad,2,3,tomato,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,88.0,,tomato_salad,4,1.0,30.0,31.161165235169506,32.838834764830494,,,2,1.0,30.0,,,6.0
