tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,d9144cee99502820_score,player_cb6d75f5_x,player_cb6d75f5_y,player_cb6d75f5_move_target,player_cb6d75f5_item,player_cb6d75f5_score,player_cb6d75f5_cut_speed,player_cb6d75f5_speed,player_3cb37f5d_x,player_3cb37f5d_y,player_3cb37f5d_move_target,player_3cb37f5d_item,player_3cb37f5d_score,player_3cb37f5d_cut_speed,player_3cb37f5d_speed
3050,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,39.54352418770865,103.16367876323476,,tomato,2,0.2,30.0
3051,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,38.64877560189354,102.29079562776882,,tomato,2,0.2,30.0
3052,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,37.75402701607843,101.41791249230288,,tomato,2,0.2,30.0
3053,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,36.85927843026332,100.54502935683693,,tomato,2,0.2,30.0
3054,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,35.964529844448215,99.672146221371,,tomato,2,0.2,30.0
3055,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,35.06978125863311,98.79926308590505,,tomato,2,0.2,30.0
3056,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,34.175032672818,97.92637995043911,,tomato,2,0.2,30.0
3057,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,33.28028408700289,97.05349681497317,,tomato,2,0.2,30.0
3058,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,32.38553550118778,96.18061367950723,,tomato,2,0.2,30.0
3059,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,31.49078691537247,95.30773054404129,,tomato,2,0.2,30.0
3060,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,30.59603832955706,94.43484740857535,,tomato,2,0.2,30.0
3061,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,29.701289743741953,93.56196427310941,,tomato,2,0.2,30.0
3062,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,28.806541157926844,92.68908113764347,,tomato,2,0.2,30.0
3063,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,27.911792572111736,91.81619800217753,,tomato,2,0.2,30.0
3064,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.0,,tomato_salad,1,1.0,12.0,27.017043986296628,90.94331486671159,,tomato,2,0.2,30.0
3065,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,56.500000000000256,,tomato_salad,1,1.0,12.0,26.12229540048152,90.07043173124565,,tomato,2,0.2,30.0
3066,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,57.00000000000051,,tomato_salad,1,1.0,12.0,25.22754681466641,89.19754859577915,,tomato,2,0.2,30.0
3067,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,57.50000000000077,,tomato_salad,1,1.0,12.0,24.332798228851303,88.32466546031239,,tomato,2,0.2,30.0
3068,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,58.00000000000102,,tomato_salad,1,1.0,12.0,24.185557339184108,87.13131287274356,,tomato,2,0.2,30.0
3069,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,58.50000000000128,,tomato_salad,1,1.0,12.0,24.170229572366544,85.88140685245085,,tomato,2,0.2,30.0
3070,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,59.000000000001535,,tomato_salad,1,1.0,12.0,24.15490180554898,84.63150083215814,,tomato,2,0.2,30.0
3071,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,59.50000000000179,,tomato_salad,1,1.0,12.0,24.139574038731418,83.38159481186543,,tomato,2,0.2,30.0
3072,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,60.000000000002046,,tomato_salad,1,1.0,12.0,24.124246271913854,82.13168879157271,,tomato,2,0.2,30.0
3073,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,60.5000000000023,,tomato_salad,1,1.0,12.0,24.10891850509629,80.88178277128,,tomato,2,0.2,30.0
3074,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,61.00000000000256,,tomato_salad,1,1.0,12.0,24.093590738278728,79.63187675098729,,tomato,2,0.2,30.0
3075,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,61.500000000002814,,tomato_salad,1,1.0,12.0,24.07826297146128,78.38197073069458,,tomato,2,0.2,30.0
3076,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,62.00000000000307,,tomato_salad,1,1.0,12.0,24.0629352046439,77.13206471040186,,tomato,2,0.2,30.0
3077,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,62.500000000003325,,tomato_salad,1,1.0,12.0,24.047607437826514,75.88215869010915,,tomato,2,0.2,30.0
3078,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,63.00000000000358,,tomato_salad,1,1.0,12.0,24.03227967100913,74.63225266981644,,tomato,2,0.2,30.0
3079,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,63.50000000000384,,tomato_salad,1,1.0,12.0,24.01695190419175,73.38234664952373,,tomato,2,0.2,30.0
3080,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,64.00000000000409,,tomato_salad,1,1.0,12.0,24.002381300124206,72.13243593092655,,tomato,2,0.2,30.0
3081,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,64.50000000000364,,tomato_salad,1,1.0,12.0,24.00219678830363,70.88243594454453,,tomato,2,0.2,30.0
3082,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,65.00000000000318,,tomato_salad,1,1.0,12.0,24.00201227648305,69.6324359581625,,tomato,2,0.2,30.0
3083,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,65.50000000000273,,tomato_salad,1,1.0,12.0,24.001827764662472,68.38243597178048,,tomato,2,0.2,30.0
3084,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,66.00000000000227,,tomato_salad,1,1.0,12.0,24.001643252841895,67.13243598539846,,tomato,2,0.2,30.0
3085,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,66.50000000000182,,tomato_salad,1,1.0,12.0,24.001458741021317,65.88243599901644,,tomato,2,0.2,30.0
3086,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,67.00000000000136,,tomato_salad,1,1.0,12.0,24.00127422920074,64.63243601263441,,tomato,2,0.2,30.0
3087,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,67.50000000000091,,tomato_salad,1,1.0,12.0,24.00108971738016,63.38243602625239,,tomato,2,0.2,30.0
3088,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,68.00000000000045,,tomato_salad,1,1.0,12.0,24.000905205559626,62.13243603987037,,tomato,2,0.2,30.0
3089,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,68.5,,tomato_salad,1,1.0,12.0,24.000720693739225,60.88243605348835,,tomato,2,0.2,30.0
3090,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,68.99999999999955,,tomato_salad,1,1.0,12.0,24.000536181918825,59.632436067106326,,tomato,2,0.2,30.0
3091,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,69.49999999999909,,tomato_salad,1,1.0,12.0,24.000351670098425,58.382436080724304,,tomato,2,0.2,30.0
3092,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,69.99999999999864,,tomato_salad,1,1.0,12.0,24.000167158278025,57.13243609434228,,tomato,2,0.2,30.0
3093,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,70.49999999999818,,tomato_salad,1,1.0,12.0,24.00002821917722,55.88243610455623,,tomato,2,0.2,30.0
3094,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,70.99999999999773,,tomato_salad,1,1.0,12.0,24.000025998235213,54.632436104558074,,tomato,2,0.2,30.0
3095,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,71.49999999999727,,tomato_salad,1,1.0,12.0,24.000023777293205,53.38243610455992,,tomato,2,0.2,30.0
3096,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,71.99999999999682,,tomato_salad,1,1.0,12.0,24.000021556351196,52.13243610456177,,tomato,2,0.2,30.0
3097,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.49999999999636,,tomato_salad,1,1.0,12.0,24.000019335409142,50.88243610456362,,tomato,2,0.2,30.0
3098,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,72.99999999999591,,tomato_salad,1,1.0,12.0,24.000017114466957,49.632436104565464,,tomato,2,0.2,30.0
3099,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,73.49999999999545,,tomato_salad,1,1.0,12.0,24.00001489352477,48.38243610456731,,tomato,2,0.2,30.0
3100,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,73.999999999995,,tomato_salad,1,1.0,12.0,24.000012672582585,47.13243610456916,,tomato,2,0.2,30.0
3101,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,74.49999999999454,,tomato_salad,1,1.0,12.0,24.0000104516404,45.882436104571006,,tomato,2,0.2,30.0
3102,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,74.99999999999409,,tomato_salad,1,1.0,12.0,24.000008230698214,44.632436104572854,,tomato,2,0.2,30.0
3103,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,75.49999999999363,,tomato_salad,1,1.0,12.0,24.000006009756028,43.3824361045747,,tomato,2,0.2,30.0
3104,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,75.99999999999318,,tomato_salad,1,1.0,12.0,24.000003788813842,42.13243610457655,,tomato,2,0.2,30.0
3105,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,76.49999999999272,,tomato_salad,1,1.0,12.0,24.000001567871657,40.882436104578396,,tomato,2,0.2,30.0
3106,0,1,,0,2,None_cut,3.274999999999991,3,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,76.99999999999227,,tomato_salad,1,1.0,12.0,24.0,40.0,,tomato,2,0.2,30.0
3107,0,1,,0,2,tomato,0.0,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,77.49999999999181,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3108,0,1,,0,2,tomato,0.008333333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,77.99999999999136,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3109,0,1,,0,2,tomato,0.016666666666666666,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,78.4999999999909,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3110,0,1,,0,2,tomato,0.025,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,78.99999999999045,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3111,0,1,,0,2,tomato,0.03333333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,79.49999999999,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3112,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,79.99999999998954,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3113,0,1,,0,2,tomato,0.049999999999999996,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,80.49999999998909,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3114,0,1,,0,2,tomato,0.05833333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,80.99999999998863,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3115,0,1,,0,2,tomato,0.06666666666666667,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,81.49999999998818,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3116,0,1,,0,2,tomato,0.075,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,81.99999999998772,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3117,0,1,,0,2,tomato,0.08333333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,82.49999999998727,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3118,0,1,,0,2,tomato,0.09166666666666666,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,82.99999999998681,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3119,0,1,,0,2,tomato,0.09999999999999999,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,83.49999999998636,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3120,0,1,,0,2,tomato,0.10833333333333332,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,83.9999999999859,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3121,0,1,,0,2,tomato,0.11666666666666665,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,84.49999999998545,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3122,0,1,,0,2,tomato,0.12499999999999999,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,84.999999999985,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3123,0,1,,0,2,tomato,0.13333333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,85.49999999998454,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3124,0,1,,0,2,tomato,0.14166666666666666,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,85.99999999998408,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3125,0,1,,0,2,tomato,0.15,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,86.49999999998363,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
3126,0,1,,0,2,tomato,0.15833333333333333,0,0,3,None_cut,4.0,3,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,86.99999999998317,,tomato_salad,1,1.0,12.0,24.0,40.0,,,2,0.2,30.0
