tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,a0384daeda61a322_score,player_1bb120b0_x,player_1bb120b0_y,player_1bb120b0_move_target,player_1bb120b0_item,player_1bb120b0_score,player_1bb120b0_cut_speed,player_1bb120b0_speed,player_e5654a8f_x,player_e5654a8f_y,player_e5654a8f_move_target,player_e5654a8f_item,player_e5654a8f_score,player_e5654a8f_cut_speed,player_e5654a8f_speed,2de0e11e02e7f590_score,d3bf28d6687c7b1d_message,cd1b5411be429c0c_score
7163,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,129.81281566461354,30.187184335383467,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7164,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.9289321881304,31.07106781186687,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7165,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,128.04504871164727,31.954951288350276,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7166,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,127.1611652351642,32.838834764833344,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7167,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,126.27728175868116,33.72271824131639,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7168,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,125.3933982821981,34.60660171779944,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7169,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,124.50951480571506,35.4904851942827,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7170,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,123.62563132923201,36.37436867076619,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7171,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,122.74174785274896,37.25825214724968,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7172,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,121.85786437626591,38.14213562373317,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7173,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.97398089978286,39.02601910021666,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7174,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,120.04617444130444,39.805653184688964,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7175,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,118.79626611486002,39.820791727745956,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7176,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,117.54635778841559,39.83593027080295,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7177,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,116.29644946197116,39.85106881385981,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7178,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,115.04654113552674,39.866207356916455,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7179,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,113.79663280908231,39.8813458999731,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7180,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,112.54672448263788,39.896484443029735,,plate,6,1.0,30.0,24.0,56.0,,tomato,0,1.0,30.0,,,6.0
7181,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,111.29681615619346,39.91162298608638,,plate,6,1.0,30.0,24.0,54.749999999999716,,tomato,0,1.0,30.0,,,6.0
7182,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,110.04690782974903,39.92676152914302,,plate,6,1.0,30.0,24.0,53.49999999999943,,tomato,0,1.0,30.0,,,6.0
7183,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,108.7969995033046,39.94190007219966,,plate,6,1.0,30.0,24.0,52.24999999999915,,tomato,0,1.0,30.0,,,6.0
7184,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,107.54709117686018,39.9570386152563,,plate,6,1.0,30.0,24.0,50.99999999999886,,tomato,0,1.0,30.0,,,6.0
7185,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,106.29718285041575,39.972177158312945,,plate,6,1.0,30.0,24.0,49.74999999999858,,tomato,0,1.0,30.0,,,6.0
7186,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,105.04727452397132,39.98731570136958,,plate,6,1.0,30.0,24.0,48.499999999998295,,tomato,0,1.0,30.0,,,6.0
7187,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,103.79733686634414,39.99766893490247,,plate,6,1.0,30.0,24.0,47.24999999999801,,tomato,0,1.0,30.0,,,6.0
7188,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,102.54733687995359,39.997853385697375,,plate,6,1.0,30.0,24.0,45.999999999997726,,tomato,0,1.0,30.0,,,6.0
7189,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,101.29733689356304,39.99803783649228,,plate,6,1.0,30.0,24.0,44.74999999999744,,tomato,0,1.0,30.0,,,6.0
7190,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,100.0473369071725,39.998222287287184,,plate,6,1.0,30.0,24.0,43.49999999999716,,tomato,0,1.0,30.0,,,6.0
7191,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,98.79733692078194,39.99840673808209,,plate,6,1.0,30.0,24.0,42.249999999996874,,tomato,0,1.0,30.0,,,6.0
7192,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,97.5473369343914,39.99859118887699,,plate,6,1.0,30.0,24.0,40.99999999999659,,tomato,0,1.0,30.0,,,6.0
7193,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,96.29733694800085,39.9987756396719,,plate,6,1.0,30.0,24.0,39.749999999996305,,tomato,0,1.0,30.0,,,6.0
7194,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,95.0473369616103,39.9989600904668,,plate,6,1.0,30.0,24.0,38.49999999999602,,tomato,0,1.0,30.0,,,6.0
7195,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,93.79733697521975,39.99914454126161,,plate,6,1.0,30.0,24.0,37.24999999999574,,tomato,0,1.0,30.0,,,6.0
7196,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,92.5473369888292,39.99932899205616,,plate,6,1.0,30.0,24.0,35.99999999999545,,tomato,0,1.0,30.0,,,6.0
7197,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,91.29733700243865,39.999513442850706,,plate,6,1.0,30.0,24.0,34.74999999999517,,tomato,0,1.0,30.0,,,6.0
7198,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,90.0473370160481,39.999697893645255,,plate,6,1.0,30.0,24.0,33.499999999994884,,tomato,0,1.0,30.0,,,6.0
7199,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,88.79733702965756,39.999882344439804,,plate,6,1.0,30.0,24.0,32.2499999999946,,tomato,0,1.0,30.0,,,6.0
7200,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,87.54733703619142,39.99997204937522,,plate,6,1.0,30.0,24.0,30.999999999994603,,tomato,0,1.0,30.0,,,6.0
7201,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,86.29733703619398,39.99997429659456,,plate,6,1.0,30.0,24.0,29.749999999994674,,tomato,0,1.0,30.0,,,6.0
7202,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,85.04733703619654,39.99997654381421,,plate,6,1.0,30.0,24.0,28.499999999994746,,tomato,0,1.0,30.0,,,6.0
7203,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,83.7973370361991,39.99997879103387,,plate,6,1.0,30.0,24.0,27.249999999994817,,tomato,0,1.0,30.0,,,6.0
7204,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,82.54733703620165,39.99998103825352,,plate,6,1.0,30.0,24.0,25.999999999994888,,tomato,0,1.0,30.0,,,6.0
7205,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,81.29733703620421,39.99998328547318,,plate,6,1.0,30.0,24.0,24.74999999999496,,tomato,0,1.0,30.0,,,6.0
7206,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,None_cut,3.9583333333333277,3,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,80.04733703620677,39.99998553269283,,plate,6,1.0,30.0,24.0,24.0,,tomato,0,1.0,30.0,,,6.0
7207,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.0,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,78.79733703620933,39.99998777991249,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7208,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.041666666666666664,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,77.54733703621189,39.99999002713214,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7209,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.08333333333333333,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,76.29733703621444,39.9999922743518,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7210,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.125,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,75.047337036217,39.99999452157145,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7211,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.16666666666666666,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,73.79733703621956,39.99999676879111,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7212,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.20833333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,72.54733703622212,39.99999901601076,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7213,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.24999999999999997,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,71.55705250305924,40.632483413080365,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7214,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.29166666666666663,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,70.66776842922091,41.51093309064717,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7215,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.3333333333333333,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,69.77848435538259,42.38938276821398,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7216,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.375,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,68.88920028154426,43.26783244578078,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7217,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.4166666666666667,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.99991620770594,44.14628212334759,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7218,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.45833333333333337,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,67.11063213386761,45.024731800914395,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7219,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.5,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,66.22134806002929,45.9031814784812,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7220,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.5416666666666666,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,65.33206398619096,46.78163115604774,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7221,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.5833333333333333,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,64.44277991235263,47.66008083361383,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7222,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.6249999999999999,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,63.553495838513946,48.53853051117993,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7223,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.6666666666666665,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,62.66421176467491,49.41698018874657,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
7224,test,True,0,1,,0,0,0,2,None_cut,3.916666666666661,3,1,0,tomato,0.7083333333333331,0,2,2,,2,3,,2,4,,2,5,,2,6,tomato_salad,2,7,plate,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,61.774927690835874,50.29542986631321,,plate,6,1.0,30.0,24.0,24.0,,,0,1.0,30.0,,,6.0
