tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,5c2bc400d9941536_score,player_4e68e61f_x,player_4e68e61f_y,player_4e68e61f_move_target,player_4e68e61f_item,player_4e68e61f_score,player_4e68e61f_cut_speed,player_4e68e61f_speed,player_3c9daf43_x,player_3c9daf43_y,player_3c9daf43_move_target,player_3c9daf43_item,player_3c9daf43_score,player_3c9daf43_cut_speed,player_3c9daf43_speed
2499,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,71.20266297033271,24.00011765556031,,,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2500,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2501,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2502,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2503,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2504,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2505,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2506,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2507,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2508,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2509,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2510,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2511,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2512,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2513,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2514,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2515,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2516,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2517,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2518,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2519,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2520,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2521,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2522,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2523,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,70.74999999999972,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2524,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,69.49999999999943,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2525,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,68.24999999999915,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2526,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,66.99999999999886,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2527,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,65.74999999999858,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2528,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,64.4999999999983,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2529,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,63.24999999999801,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2530,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,61.999999999997726,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2531,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,60.74999999999744,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2532,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,59.49999999999716,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2533,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,58.249999999996874,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2534,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,56.99999999999659,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2535,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,55.749999999996305,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2536,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,54.49999999999602,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2537,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,53.24999999999574,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2538,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,51.99999999999545,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2539,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,50.74999999999517,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2540,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,49.499999999994884,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2541,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,48.2499999999946,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2542,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,46.999999999994316,24.0,,tomato,2,1.0,30.0,88.0,56.0,,tomato_cut,1,1.0,30.0
2543,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,45.74999999999403,24.0,,tomato,2,1.0,30.0,88.0,54.749999999999716,,tomato_cut,1,1.0,30.0
2544,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,44.49999999999375,24.0,,tomato,2,1.0,30.0,88.0,53.49999999999943,,tomato_cut,1,1.0,30.0
2545,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,43.24999999999346,24.0,,tomato,2,1.0,30.0,88.0,52.24999999999915,,tomato_cut,1,1.0,30.0
2546,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,41.99999999999318,24.0,,tomato,2,1.0,30.0,88.0,50.99999999999886,,tomato_cut,1,1.0,30.0
2547,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,40.749999999992895,24.0,,tomato,2,1.0,30.0,88.0,49.74999999999858,,tomato_cut,1,1.0,30.0
2548,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,39.70196048263347,24.49189088134284,,tomato,2,1.0,30.0,88.0,48.499999999998295,,tomato_cut,1,1.0,30.0
2549,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,38.81260420163471,25.37026745516934,,tomato,2,1.0,30.0,88.0,47.24999999999801,,tomato_cut,1,1.0,30.0
2550,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.92324792063596,26.24864402899584,,tomato,2,1.0,30.0,88.0,45.999999999997726,,tomato_cut,1,1.0,30.0
2551,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,37.033891639637005,27.12702060282234,,tomato,2,1.0,30.0,88.0,44.74999999999744,,tomato_cut,1,1.0,30.0
2552,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,36.14453535863804,28.00539717664884,,tomato,2,1.0,30.0,88.0,43.49999999999716,,tomato_cut,1,1.0,30.0
2553,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,35.25517907763907,28.883773750475342,,tomato,2,1.0,30.0,88.0,42.249999999996874,,tomato_cut,1,1.0,30.0
2554,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,34.36582279664011,29.762150324301842,,tomato,2,1.0,30.0,88.0,40.99999999999659,,tomato_cut,1,1.0,30.0
2555,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,33.47646651564114,30.640526898128343,,tomato,2,1.0,30.0,88.0,39.749999999996305,,tomato_cut,1,1.0,30.0
2556,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,32.587110234642175,31.518903471954843,,tomato,2,1.0,30.0,88.0,38.49999999999602,,tomato_cut,1,1.0,30.0
2557,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,31.697753953643165,32.39728004578134,,tomato,2,1.0,30.0,88.0,37.24999999999574,,tomato_cut,1,1.0,30.0
2558,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,30.808397672644055,33.275656619607844,,tomato,2,1.0,30.0,88.0,35.99999999999545,,tomato_cut,1,1.0,30.0
2559,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.919041391644946,34.154033193434344,,tomato,2,1.0,30.0,88.0,34.74999999999517,,tomato_cut,1,1.0,30.0
2560,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,29.029685110645836,35.032409767260845,,tomato,2,1.0,30.0,88.0,33.499999999994884,,tomato_cut,1,1.0,30.0
2561,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,28.140328829646727,35.910786341087345,,tomato,2,1.0,30.0,88.0,32.2499999999946,,tomato_cut,1,1.0,30.0
2562,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,27.250972548647617,36.789162914913845,,tomato,2,1.0,30.0,88.0,30.999999999994603,,tomato_cut,1,1.0,30.0
2563,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,26.361616267648508,37.667539488740346,,tomato,2,1.0,30.0,88.0,29.749999999994674,,tomato_cut,1,1.0,30.0
2564,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,25.472259986649725,38.54591606256688,,tomato,2,1.0,30.0,88.0,28.499999999994746,,tomato_cut,1,1.0,30.0
2565,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.58290370565097,39.424292636393595,,tomato,2,1.0,30.0,88.0,27.249999999994817,,tomato_cut,1,1.0,30.0
2566,0,1,,0,2,None_cut,3.249999999999997,3,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,tomato,2,1.0,30.0,88.0,25.999999999994888,,tomato_cut,1,1.0,30.0
2567,0,1,,0,2,tomato,0.0,0,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,2,1.0,30.0,88.0,24.74999999999496,,tomato_cut,1,1.0,30.0
2568,0,1,,0,2,tomato,0.041666666666666664,0,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,2,1.0,30.0,88.0,24.0,,tomato_cut,1,1.0,30.0
2569,0,1,,0,2,tomato,0.08333333333333333,0,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2570,0,1,,0,2,tomato,0.125,0,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2571,0,1,,0,2,tomato,0.16666666666666666,0,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2572,0,1,,0,2,tomato,0.20833333333333331,0,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2573,0,1,,0,2,tomato,0.24999999999999997,0,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
2574,0,1,,0,2,tomato,0.29166666666666663,0,0,3,None_cut,3.166666666666664,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,24.0,40.0,,,2,1.0,30.0,88.0,24.0,,tomato,1,1.0,30.0
