tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,c6e64e9138dfb738_score,player_c7938254_x,player_c7938254_y,player_c7938254_move_target,player_c7938254_item,player_c7938254_score,player_c7938254_cut_speed,player_c7938254_speed,player_b87d2d2a_x,player_b87d2d2a_y,player_b87d2d2a_move_target,player_b87d2d2a_item,player_b87d2d2a_score,player_b87d2d2a_cut_speed,player_b87d2d2a_speed,b3b2261e732c2acd_score,55b5b6daef6373fe_message,ee2811b03c7966b7_score
5314,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99997186012596,87.84496734487328,,tomato_salad,1,1.0,30.0,75.047337036217,39.99999452157145,,plate,0,1.0,30.0,,,1.0
5315,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99997408006397,86.59496734487584,,tomato_salad,1,1.0,30.0,73.79733703621956,39.99999676879111,,plate,0,1.0,30.0,,,1.0
5316,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99997630000198,85.3449673448784,,tomato_salad,1,1.0,30.0,72.54733703622212,39.99999901601076,,plate,0,1.0,30.0,,,1.0
5317,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999978519939994,84.09496734488096,,tomato_salad,1,1.0,30.0,71.55705250305924,40.632483413080365,,plate,0,1.0,30.0,,,1.0
5318,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999980739878005,82.84496734488351,,tomato_salad,1,1.0,30.0,70.66776842922091,41.51093309064717,,plate,0,1.0,30.0,,,1.0
5319,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999982959816016,81.59496734488607,,tomato_salad,1,1.0,30.0,69.77848435538259,42.38938276821398,,plate,0,1.0,30.0,,,1.0
5320,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998517975403,80.34496734488863,,tomato_salad,1,1.0,30.0,68.88920028154426,43.26783244578078,,plate,0,1.0,30.0,,,1.0
5321,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998739969186,79.09496734489119,,tomato_salad,1,1.0,30.0,67.99991620770594,44.14628212334759,,plate,0,1.0,30.0,,,1.0
5322,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99998961962952,77.84496734489375,,tomato_salad,1,1.0,30.0,67.11063213386761,45.024731800914395,,plate,0,1.0,30.0,,,1.0
5323,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999183956717,76.5949673448963,,tomato_salad,1,1.0,30.0,66.22134806002929,45.9031814784812,,plate,0,1.0,30.0,,,1.0
5324,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999405950483,75.34496734489886,,tomato_salad,1,1.0,30.0,65.33206398619096,46.78163115604774,,plate,0,1.0,30.0,,,1.0
5325,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.999996279442485,74.09496734490142,,tomato_salad,1,1.0,30.0,64.44277991235263,47.66008083361383,,plate,0,1.0,30.0,,,1.0
5326,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999849938014,72.84496734490398,,tomato_salad,1,1.0,30.0,63.553495838513946,48.53853051117993,,plate,0,1.0,30.0,,,1.0
5327,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,62.66421176467491,49.41698018874657,,plate,0,1.0,30.0,,,1.0
5328,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,61.774927690835874,50.29542986631321,,plate,0,1.0,30.0,,,1.0
5329,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,60.88564361699684,51.17387954387986,,plate,0,1.0,30.0,,,1.0
5330,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,59.9963595431578,52.05232922144651,,plate,0,1.0,30.0,,,1.0
5331,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,59.107075469318765,52.93077889901316,,plate,0,1.0,30.0,,,1.0
5332,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,58.21779139547973,53.809228576579805,,plate,0,1.0,30.0,,,1.0
5333,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,57.32850732164069,54.687678254146455,,plate,0,1.0,30.0,,,1.0
5334,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.43922324780166,55.5661279317131,,plate,0,1.0,30.0,,,1.0
5335,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5336,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5337,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5338,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5339,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5340,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5341,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5342,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5343,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5344,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5345,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5346,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5347,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5348,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5349,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5350,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5351,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5352,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5353,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5354,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5355,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5356,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5357,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5358,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5359,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5360,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5361,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5362,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5363,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5364,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5365,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5366,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5367,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5368,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5369,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5370,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5371,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5372,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5373,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
5374,test,True,0,1,None_cut,4.0,3,0,2,None_cut,4.0,3,1,0,,0,0,2,2,tomato,2,3,tomato,2,4,,2,5,tomato,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,55.99999965374772,72.19496734490531,,tomato_salad,1,1.0,30.0,56.19911654786512,55.80330934465609,,plate,0,1.0,30.0,,,1.0
