tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,56412e92fa7a041e_score,player_806848ab_x,player_806848ab_y,player_806848ab_move_target,player_806848ab_item,player_806848ab_score,player_806848ab_cut_speed,player_806848ab_speed,player_3df65e36_x,player_3df65e36_y,player_3df65e36_move_target,player_3df65e36_item,player_3df65e36_score,player_3df65e36_cut_speed,player_3df65e36_speed
4012,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4333333333333307,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,63.50000000000384,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4013,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4333333333333307,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,64.00000000000409,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4014,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4333333333333307,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,64.50000000000364,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4015,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4333333333333307,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,65.00000000000318,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4016,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4333333333333307,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,65.50000000000273,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4017,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.441666666666664,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,66.00000000000227,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4018,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4499999999999973,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,66.50000000000182,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4019,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4583333333333306,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,67.00000000000136,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4020,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.466666666666664,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,67.50000000000091,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4021,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4749999999999972,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,68.00000000000045,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4022,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4833333333333305,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,68.5,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4023,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4916666666666638,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,68.99999999999955,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4024,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.4999999999999971,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,69.49999999999909,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4025,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5083333333333304,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,69.99999999999864,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4026,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5166666666666637,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,70.49999999999818,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4027,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5166666666666637,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,70.99999999999773,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4028,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5166666666666637,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,71.49999999999727,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4029,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5166666666666637,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,71.99999999999682,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4030,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5166666666666637,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.49999999999636,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4031,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.524999999999997,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,72.99999999999591,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4032,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5333333333333303,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,73.49999999999545,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4033,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5416666666666636,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,73.999999999995,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4034,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.549999999999997,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,74.49999999999454,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4035,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5583333333333302,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,74.99999999999409,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4036,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5666666666666635,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,75.49999999999363,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4037,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5749999999999968,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,75.99999999999318,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4038,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5833333333333302,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,76.49999999999272,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4039,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5833333333333302,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,76.99999999999227,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4040,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5833333333333302,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,77.49999999999181,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4041,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5833333333333302,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,77.99999999999136,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4042,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5833333333333302,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,78.4999999999909,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4043,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5916666666666635,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,78.99999999999045,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4044,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.5999999999999968,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,79.49999999999,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4045,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.60833333333333,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,79.99999999998954,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4046,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6166666666666634,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,80.49999999998909,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4047,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6249999999999967,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,80.99999999998863,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4048,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.63333333333333,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,81.49999999998818,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4049,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.63333333333333,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,81.99999999998772,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4050,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.63333333333333,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,82.49999999998727,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4051,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.63333333333333,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,82.99999999998681,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4052,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.63333333333333,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,83.49999999998636,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4053,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6416666666666633,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,83.9999999999859,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4054,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6499999999999966,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,84.49999999998545,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4055,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6583333333333299,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,84.999999999985,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4056,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6666666666666632,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,85.49999999998454,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4057,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6749999999999965,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,85.99999999998408,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4058,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6833333333333298,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,86.49999999998363,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4059,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.691666666666663,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,86.99999999998317,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4060,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.6999999999999964,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.0,87.49999999998272,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4061,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7083333333333297,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.137048156007157,87.94371843039113,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4062,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.716666666666663,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.488453684230638,88.29940671349033,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4063,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7249999999999963,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,24.83985921245412,88.65509499658953,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4064,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7333333333333296,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,25.1912647406776,89.01078327968872,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4065,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.741666666666663,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,25.54267026890108,89.36647156278792,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4066,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.741666666666663,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,25.89407579712456,89.72215984588712,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4067,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.741666666666663,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,26.24548132534804,90.07784812898632,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4068,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.741666666666663,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,26.596886853571522,90.43353641208552,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4069,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.741666666666663,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,26.948292381795003,90.78922469518471,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4070,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7499999999999962,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,27.299697910018484,91.14491297828391,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4071,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7499999999999962,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,27.651103438241964,91.50060126138311,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4072,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7499999999999962,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,28.002508966465445,91.85628954448231,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4073,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7499999999999962,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,28.353914494688926,92.2119778275815,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4074,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7499999999999962,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,28.705320022912407,92.5676661106807,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4075,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,29.056725551135887,92.9233543937799,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4076,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,29.408131079359368,93.2790426768791,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4077,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,29.75953660758285,93.6347309599783,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4078,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.11094213580633,93.9904192430775,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4079,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.46234766402981,94.3461075261767,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4080,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.81375319225329,94.7017958092759,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4081,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.16515872047677,95.05748409237509,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4082,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.516564248700252,95.41317237547429,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4083,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.867969776923733,95.76886065857349,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4084,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,32.21937530514744,96.12454894167269,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4085,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,32.57078083337127,96.48023722477188,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4086,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,32.92218636159511,96.83592550787108,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4087,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7583333333333295,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.273591889818945,97.19161379097028,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4088,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7666666666666628,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.62499741804278,97.54730207406948,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4089,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7749999999999961,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.97640294626662,97.90299035716868,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4090,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7833333333333294,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,34.32780847449045,98.25867864026787,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
4091,0,1,,0,2,None_cut,4.0,3,0,3,tomato,1.7916666666666627,1,2,2,,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,34.67921400271429,98.61436692336707,,tomato_salad,2,1.0,12.0,24.0,56.0,,,2,0.2,30.0
