tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,cee8da1006e7626b_score,player_37e1c738_x,player_37e1c738_y,player_37e1c738_move_target,player_37e1c738_item,player_37e1c738_score,player_37e1c738_cut_speed,player_37e1c738_speed,player_843ef7f9_x,player_843ef7f9_y,player_843ef7f9_move_target,player_843ef7f9_item,player_843ef7f9_score,player_843ef7f9_cut_speed,player_843ef7f9_speed,7d3bf7327cb4e3be_score,b9e916b3b9b1c8b2_message,848abc4666b284f0_score
6173,test,True,0,1,,0,0,0,2,tomato,0.7499999999999998,0,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,63.251262658474616,48.748737341525384,,tomato,3,0.2,30.0,,,3.0
6174,test,True,0,1,,0,0,0,2,tomato,0.7916666666666664,0,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,62.367379181991566,49.632620818008434,,tomato,3,0.2,30.0,,,3.0
6175,test,True,0,1,,0,0,0,2,tomato,0.833333333333333,0,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,61.48349570550852,50.51650429449148,,tomato,3,0.2,30.0,,,3.0
6176,test,True,0,1,,0,0,0,2,tomato,0.8749999999999997,0,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,60.59961222902547,51.40038777097453,,tomato,3,0.2,30.0,,,3.0
6177,test,True,0,1,,0,0,0,2,tomato,0.9166666666666663,0,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,59.71572875254242,52.28427124745758,,tomato,3,0.2,30.0,,,3.0
6178,test,True,0,1,,0,0,0,2,tomato,0.9583333333333329,0,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,58.83184527605937,53.16815472394063,,tomato,3,0.2,30.0,,,3.0
6179,test,True,0,1,,0,0,0,2,tomato,0.9999999999999996,0,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,57.94796179957632,54.05203820042368,,tomato,3,0.2,30.0,,,3.0
6180,test,True,0,1,,0,0,0,2,tomato,1.0416666666666663,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,57.06407832309327,54.93592167690673,,tomato,3,0.2,30.0,,,3.0
6181,test,True,0,1,,0,0,0,2,tomato,1.083333333333333,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.197567139996536,55.82712561869876,,tomato,3,0.2,30.0,,,3.0
6182,test,True,0,1,,0,0,0,2,tomato,1.1249999999999998,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.18229833282929,57.07703236063075,,tomato,3,0.2,30.0,,,3.0
6183,test,True,0,1,,0,0,0,2,tomato,1.1666666666666665,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.167029525662045,58.32693910256275,,tomato,3,0.2,30.0,,,3.0
6184,test,True,0,1,,0,0,0,2,tomato,1.2083333333333333,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.1517607184948,59.57684584449474,,tomato,3,0.2,30.0,,,3.0
6185,test,True,0,1,,0,0,0,2,tomato,1.25,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.13649191132755,60.826752586426736,,tomato,3,0.2,30.0,,,3.0
6186,test,True,0,1,,0,0,0,2,tomato,1.2916666666666667,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.12122310416031,62.07665932835873,,tomato,3,0.2,30.0,,,3.0
6187,test,True,0,1,,0,0,0,2,tomato,1.3333333333333335,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.10595429699306,63.326566070290724,,tomato,3,0.2,30.0,,,3.0
6188,test,True,0,1,,0,0,0,2,tomato,1.3750000000000002,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.090685489825816,64.57647281222305,,tomato,3,0.2,30.0,,,3.0
6189,test,True,0,1,,0,0,0,2,tomato,1.416666666666667,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.07541668265861,65.82637955415575,,tomato,3,0.2,30.0,,,3.0
6190,test,True,0,1,,0,0,0,2,tomato,1.4583333333333337,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.06014787549172,67.07628629608845,,tomato,3,0.2,30.0,,,3.0
6191,test,True,0,1,,0,0,0,2,tomato,1.5000000000000004,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.044879068324825,68.32619303802116,,tomato,3,0.2,30.0,,,3.0
6192,test,True,0,1,,0,0,0,2,tomato,1.5416666666666672,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.02961026115793,69.57609977995386,,tomato,3,0.2,30.0,,,3.0
6193,test,True,0,1,,0,0,0,2,tomato,1.583333333333334,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.01434145399103,70.82600652188657,,tomato,3,0.2,30.0,,,3.0
6194,test,True,0,1,,0,0,0,2,tomato,1.6250000000000007,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,tomato,3,0.2,30.0,,,3.0
6195,test,True,0,1,,0,0,0,2,tomato,1.6666666666666674,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6196,test,True,0,1,,0,0,0,2,tomato,1.7083333333333341,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6197,test,True,0,1,,0,0,0,2,tomato,1.7500000000000009,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6198,test,True,0,1,,0,0,0,2,tomato,1.7916666666666676,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6199,test,True,0,1,,0,0,0,2,tomato,1.8333333333333344,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6200,test,True,0,1,,0,0,0,2,tomato,1.875000000000001,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6201,test,True,0,1,,0,0,0,2,tomato,1.9166666666666679,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6202,test,True,0,1,,0,0,0,2,tomato,1.9583333333333346,1,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6203,test,True,0,1,,0,0,0,2,tomato,2.0000000000000013,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6204,test,True,0,1,,0,0,0,2,tomato,2.041666666666668,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6205,test,True,0,1,,0,0,0,2,tomato,2.0833333333333344,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6206,test,True,0,1,,0,0,0,2,tomato,2.125000000000001,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6207,test,True,0,1,,0,0,0,2,tomato,2.1666666666666674,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6208,test,True,0,1,,0,0,0,2,tomato,2.208333333333334,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6209,test,True,0,1,,0,0,0,2,tomato,2.2500000000000004,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6210,test,True,0,1,,0,0,0,2,tomato,2.291666666666667,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6211,test,True,0,1,,0,0,0,2,tomato,2.3333333333333335,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6212,test,True,0,1,,0,0,0,2,tomato,2.375,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6213,test,True,0,1,,0,0,0,2,tomato,2.4166666666666665,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6214,test,True,0,1,,0,0,0,2,tomato,2.458333333333333,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6215,test,True,0,1,,0,0,0,2,tomato,2.4999999999999996,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6216,test,True,0,1,,0,0,0,2,tomato,2.541666666666666,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6217,test,True,0,1,,0,0,0,2,tomato,2.5833333333333326,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6218,test,True,0,1,,0,0,0,2,tomato,2.624999999999999,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6219,test,True,0,1,,0,0,0,2,tomato,2.6666666666666656,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6220,test,True,0,1,,0,0,0,2,tomato,2.708333333333332,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6221,test,True,0,1,,0,0,0,2,tomato,2.7499999999999987,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6222,test,True,0,1,,0,0,0,2,tomato,2.791666666666665,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6223,test,True,0,1,,0,0,0,2,tomato,2.8333333333333317,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6224,test,True,0,1,,0,0,0,2,tomato,2.8749999999999982,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6225,test,True,0,1,,0,0,0,2,tomato,2.9166666666666647,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6226,test,True,0,1,,0,0,0,2,tomato,2.9583333333333313,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6227,test,True,0,1,,0,0,0,2,tomato,2.999999999999998,2,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,72.0,,,3,0.2,30.0,,,3.0
6228,test,True,0,1,,0,0,0,2,tomato_cut,3.0416666666666643,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,70.74999999999972,,,3,0.2,30.0,,,3.0
6229,test,True,0,1,,0,0,0,2,tomato_cut,3.083333333333331,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,69.49999999999943,,,3,0.2,30.0,,,3.0
6230,test,True,0,1,,0,0,0,2,tomato_cut,3.1249999999999973,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,68.24999999999915,,,3,0.2,30.0,,,3.0
6231,test,True,0,1,,0,0,0,2,tomato_cut,3.166666666666664,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,66.99999999999886,,,3,0.2,30.0,,,3.0
6232,test,True,0,1,,0,0,0,2,tomato_cut,3.2083333333333304,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,65.74999999999858,,,3,0.2,30.0,,,3.0
6233,test,True,0,1,,0,0,0,2,tomato_cut,3.249999999999997,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,64.4999999999983,,,3,0.2,30.0,,,3.0
6234,test,True,0,1,,0,0,0,2,tomato_cut,3.2916666666666634,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,63.24999999999801,,,3,0.2,30.0,,,3.0
6235,test,True,0,1,,0,0,0,2,tomato_cut,3.33333333333333,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,61.999999999997726,,,3,0.2,30.0,,,3.0
6236,test,True,0,1,,0,0,0,2,tomato_cut,3.3749999999999964,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,60.74999999999744,,,3,0.2,30.0,,,3.0
6237,test,True,0,1,,0,0,0,2,tomato_cut,3.416666666666663,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,59.49999999999716,,,3,0.2,30.0,,,3.0
6238,test,True,0,1,,0,0,0,2,tomato_cut,3.4583333333333295,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,58.249999999996874,,,3,0.2,30.0,,,3.0
6239,test,True,0,1,,0,0,0,2,tomato_cut,3.499999999999996,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,56.99999999999659,,,3,0.2,30.0,,,3.0
6240,test,True,0,1,,0,0,0,2,tomato_cut,3.5416666666666625,3,1,0,,0,0,2,2,,2,3,tomato_salad,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,56.0,,,3,0.2,30.0,,,3.0
6241,test,True,0,1,,0,0,0,2,tomato_cut,3.583333333333329,3,1,0,,0,0,2,2,,2,3,,2,4,tomato,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,0,1.0,30.0,56.0,56.0,,tomato_salad,3,0.2,30.0,,,3.0
