tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,03e1849e1b22905a_score,player_80cd9625_x,player_80cd9625_y,player_80cd9625_move_target,player_80cd9625_item,player_80cd9625_score,player_80cd9625_cut_speed,player_80cd9625_speed,player_8accbccb_x,player_8accbccb_y,player_8accbccb_move_target,player_8accbccb_item,player_8accbccb_score,player_8accbccb_cut_speed,player_8accbccb_speed
4133,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.50000000000045,56.0,,,2,1.0,12.0,24.0,57.250000000000284,,,2,0.2,30.0
4134,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,87.00000000000091,56.0,,,2,1.0,12.0,24.0,58.50000000000057,,,2,0.2,30.0
4135,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.50000000000136,56.0,,,2,1.0,12.0,24.0,59.75000000000085,,,2,0.2,30.0
4136,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,86.00000000000182,56.0,,,2,1.0,12.0,24.0,61.00000000000114,,,2,0.2,30.0
4137,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,85.50000000000227,56.0,,,2,1.0,12.0,24.0,62.25000000000142,,,2,0.2,30.0
4138,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,85.00000000000273,56.0,,,2,1.0,12.0,24.0,63.500000000001705,,,2,0.2,30.0
4139,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,84.50000000000318,56.0,,,2,1.0,12.0,24.0,64.75000000000199,,,2,0.2,30.0
4140,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,84.00000000000364,56.0,,,2,1.0,12.0,24.0,66.00000000000227,,,2,0.2,30.0
4141,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.50000000000409,56.0,,,2,1.0,12.0,24.0,67.25000000000256,,,2,0.2,30.0
4142,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,83.00000000000455,56.0,,,2,1.0,12.0,24.0,68.50000000000284,,,2,0.2,30.0
4143,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.500000000005,56.0,,,2,1.0,12.0,24.0,69.75000000000313,,,2,0.2,30.0
4144,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,82.00000000000546,56.0,,,2,1.0,12.0,24.0,71.00000000000341,,,2,0.2,30.0
4145,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.50000000000591,56.0,,,2,1.0,12.0,24.0,72.2500000000037,,,2,0.2,30.0
4146,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,81.00000000000637,56.0,,,2,1.0,12.0,24.0,73.50000000000398,,,2,0.2,30.0
4147,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.50000000000682,56.0,,,2,1.0,12.0,24.0,74.75000000000426,,,2,0.2,30.0
4148,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,80.00000000000728,56.0,,,2,1.0,12.0,24.0,76.00000000000455,,,2,0.2,30.0
4149,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.50000000000773,56.0,,,2,1.0,12.0,24.0,77.25000000000483,,,2,0.2,30.0
4150,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,79.00000000000819,56.0,,,2,1.0,12.0,24.0,78.50000000000512,,,2,0.2,30.0
4151,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.50000000000864,56.0,,,2,1.0,12.0,24.0,79.7500000000054,,,2,0.2,30.0
4152,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,78.0000000000091,56.0,,,2,1.0,12.0,24.0,81.00000000000568,,,2,0.2,30.0
4153,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.59563195785734,55.705914151162744,,,2,1.0,12.0,24.0,82.25000000000597,,,2,0.2,30.0
4154,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,77.19126391570558,55.41182830232549,,,2,1.0,12.0,24.0,83.50000000000625,,,2,0.2,30.0
4155,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.78689587355382,55.11774245348823,,,2,1.0,12.0,24.0,84.75000000000654,,,2,0.2,30.0
4156,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,76.38252783140206,54.82365660465098,,,2,1.0,12.0,24.0,86.00000000000682,,,2,0.2,30.0
4157,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.9781597892503,54.52957075581372,,,2,1.0,12.0,24.0,87.2500000000071,,,2,0.2,30.0
4158,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,tomato,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.57379174709854,54.23548490697647,,,2,1.0,12.0,24.0,88.0,,,2,0.2,30.0
4159,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,75.16942370494678,53.94139905813921,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4160,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.76505566279502,53.647313209301956,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4161,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,74.36068762064326,53.3532273604647,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4162,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.9563195784915,53.059141511627445,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4163,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.55195153633974,52.76505566279019,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4164,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,73.14758349418798,52.470969813952934,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4165,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.74321545203622,52.17688396511568,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4166,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.33884740988447,51.88279811627842,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4167,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.9344793677327,51.58871226744117,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4168,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.53011132558095,51.29462641860391,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4169,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.12574328342919,51.000540569766656,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4170,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.72137524127743,50.7064547209294,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4171,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.31700719912567,50.412368872092145,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4172,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.91263915697391,50.11828302325489,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4173,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.50827111482215,49.824197174417634,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4174,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.10390307267039,49.53011132558038,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4175,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.69953503051863,49.23602547674312,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4176,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.29516698836687,48.94193962790587,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4177,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.89079894621511,48.64785377906861,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4178,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.48643090406335,48.353767930231356,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4179,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.0820628619116,48.05968208139393,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4180,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.67769481975984,47.76559623255615,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4181,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.27332677760808,47.471510383718375,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4182,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.86895873545632,47.17742453488059,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4183,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.46459069330456,46.88333868604282,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4184,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.0602226511528,46.58925283720504,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4185,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.65585460900104,46.295166988367264,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4186,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.25148656684928,46.00108113952949,,,2,1.0,12.0,24.0,88.0,,tomato,2,0.2,30.0
4187,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.84711852469752,45.70699529069171,,,2,1.0,12.0,24.0,86.74999999999972,,tomato,2,0.2,30.0
4188,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.44275048254576,45.412909441853934,,,2,1.0,12.0,24.0,85.49999999999943,,tomato,2,0.2,30.0
4189,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.038382440394,45.11882359301616,,,2,1.0,12.0,24.0,84.24999999999915,,tomato,2,0.2,30.0
4190,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.63401439824224,44.82473774417838,,,2,1.0,12.0,24.0,82.99999999999886,,tomato,2,0.2,30.0
4191,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.229646356090484,44.530651895340604,,,2,1.0,12.0,24.0,81.74999999999858,,tomato,2,0.2,30.0
4192,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.825278313938725,44.23656604650282,,,2,1.0,12.0,24.0,80.4999999999983,,tomato,2,0.2,30.0
4193,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.420910271786965,43.94248019766505,,,2,1.0,12.0,24.0,79.24999999999801,,tomato,2,0.2,30.0
4194,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.016542229635206,43.64839434882727,,,2,1.0,12.0,24.0,77.99999999999773,,tomato,2,0.2,30.0
4195,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.61217418748345,43.35430849998949,,,2,1.0,12.0,24.0,76.74999999999744,,tomato,2,0.2,30.0
4196,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.20780614533169,43.06022265115172,,,2,1.0,12.0,24.0,75.49999999999716,,tomato,2,0.2,30.0
4197,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.80343810317993,42.76613680231394,,,2,1.0,12.0,24.0,74.24999999999687,,tomato,2,0.2,30.0
4198,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.39907006102817,42.47205095347616,,,2,1.0,12.0,24.0,72.99999999999659,,tomato,2,0.2,30.0
4199,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.99470201887641,42.17796510463838,,,2,1.0,12.0,24.0,71.7499999999963,,tomato,2,0.2,30.0
4200,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.59033397672465,41.88387925580061,,,2,1.0,12.0,24.0,70.49999999999602,,tomato,2,0.2,30.0
4201,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.18596593457289,41.589793406962826,,,2,1.0,12.0,24.0,69.24999999999574,,tomato,2,0.2,30.0
4202,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.78159789242113,41.29570755812505,,,2,1.0,12.0,24.0,67.99999999999545,,tomato,2,0.2,30.0
4203,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.37722985026937,41.00162170928728,,,2,1.0,12.0,24.0,66.74999999999517,,tomato,2,0.2,30.0
4204,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.972861808117614,40.7075358604495,,,2,1.0,12.0,24.0,65.49999999999488,,tomato,2,0.2,30.0
4205,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.568493765965854,40.41345001161172,,,2,1.0,12.0,24.0,64.2499999999946,,tomato,2,0.2,30.0
4206,0,1,,0,2,None_cut,3.1999999999999913,3,0,3,None_cut,3.2333333333333245,3,2,2,tomato_salad,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.0,40.0,,,2,1.0,12.0,24.0,62.999999999994316,,tomato,2,0.2,30.0
