tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,a31c2d73f3251676_score,player_22ea158c_x,player_22ea158c_y,player_22ea158c_move_target,player_22ea158c_item,player_22ea158c_score,player_22ea158c_cut_speed,player_22ea158c_speed,player_fc00df8d_x,player_fc00df8d_y,player_fc00df8d_move_target,player_fc00df8d_item,player_fc00df8d_score,player_fc00df8d_cut_speed,player_fc00df8d_speed,5c17ba98283c18ab_score,9f7aaf691bc4e2aa_message,55c5de5d56f47d2c_score
5325,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
5326,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
5327,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
5328,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
5329,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,40.0,,tomato_cut,1,1.0,30.0,,,2.0
5330,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,41.250000000000284,,tomato_cut,1,1.0,30.0,,,2.0
5331,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,42.50000000000057,,tomato_cut,1,1.0,30.0,,,2.0
5332,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,43.75000000000085,,tomato_cut,1,1.0,30.0,,,2.0
5333,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,45.00000000000114,,tomato_cut,1,1.0,30.0,,,2.0
5334,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,46.25000000000142,,tomato_cut,1,1.0,30.0,,,2.0
5335,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,47.500000000001705,,tomato_cut,1,1.0,30.0,,,2.0
5336,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,48.75000000000199,,tomato_cut,1,1.0,30.0,,,2.0
5337,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,50.000000000002274,,tomato_cut,1,1.0,30.0,,,2.0
5338,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,51.25000000000256,,tomato_cut,1,1.0,30.0,,,2.0
5339,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,52.50000000000284,,tomato_cut,1,1.0,30.0,,,2.0
5340,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,53.750000000003126,,tomato_cut,1,1.0,30.0,,,2.0
5341,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,55.00000000000341,,tomato_cut,1,1.0,30.0,,,2.0
5342,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,56.250000000003695,,tomato_cut,1,1.0,30.0,,,2.0
5343,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,57.50000000000398,,tomato_cut,1,1.0,30.0,,,2.0
5344,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,58.75000000000426,,tomato_cut,1,1.0,30.0,,,2.0
5345,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,60.00000000000455,,tomato_cut,1,1.0,30.0,,,2.0
5346,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,61.25000000000483,,tomato_cut,1,1.0,30.0,,,2.0
5347,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,62.500000000005116,,tomato_cut,1,1.0,30.0,,,2.0
5348,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,63.7500000000054,,tomato_cut,1,1.0,30.0,,,2.0
5349,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,65.00000000000568,,tomato_cut,1,1.0,30.0,,,2.0
5350,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,66.25000000000597,,tomato_cut,1,1.0,30.0,,,2.0
5351,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,67.50000000000625,,tomato_cut,1,1.0,30.0,,,2.0
5352,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,40.0,,,1,1.0,30.0,24.0,68.75000000000654,,tomato_cut,1,1.0,30.0,,,2.0
5353,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,41.250000000000284,,,1,1.0,30.0,24.0,70.00000000000682,,tomato_cut,1,1.0,30.0,,,2.0
5354,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,42.50000000000057,,,1,1.0,30.0,24.0,71.2500000000071,,tomato_cut,1,1.0,30.0,,,2.0
5355,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,plate,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,43.75000000000085,,,1,1.0,30.0,24.0,72.0,,tomato_cut,1,1.0,30.0,,,2.0
5356,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,45.00000000000114,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5357,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,46.25000000000142,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5358,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,47.500000000001705,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5359,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,48.75000000000199,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5360,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,50.000000000002274,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5361,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,51.25000000000256,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5362,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,52.50000000000284,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5363,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,53.750000000003126,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5364,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,55.00000000000341,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5365,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,56.250000000003695,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5366,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,57.50000000000398,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5367,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,58.75000000000426,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5368,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,60.00000000000455,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5369,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,61.25000000000483,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5370,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,62.500000000005116,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5371,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,63.7500000000054,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5372,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,65.00000000000568,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5373,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,66.25000000000597,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5374,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,67.50000000000625,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5375,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,68.75000000000654,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5376,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,70.00000000000682,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5377,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,71.2500000000071,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5378,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,tomato_salad,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5379,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5380,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5381,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5382,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5383,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5384,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5385,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5386,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5387,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5388,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5389,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5390,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5391,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5392,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
5393,test,True,0,1,,0.0,0,0,2,None_cut,3.666666666666662,3,1,0,,0,0,2,2,,2,3,,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,56.0,72.0,,tomato_salad,1,1.0,30.0,24.0,72.0,,,1,1.0,30.0,,,2.0
