tick,phase,collision,CuttingBoard_01_slot_x,CuttingBoard_01_slot_y,CuttingBoard_01_item,CuttingBoard_01_cut_time_accumulated,CuttingBoard_01_cut_stage,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Counter_26_slot_x,Counter_26_slot_y,Counter_26_item,Counter_27_slot_x,Counter_27_slot_y,Counter_27_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Delivery_53_slot_x,Delivery_53_slot_y,Delivery_53_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Dispenser_80_slot_x,Dispenser_80_slot_y,Dispenser_80_item,Delivery_83_slot_x,Delivery_83_slot_y,Delivery_83_item,Dispenser_91_slot_x,Dispenser_91_slot_y,Dispenser_91_item,Delivery_93_slot_x,Delivery_93_slot_y,Delivery_93_item,1c39fd11ca5d1243_score,player_19165c71_x,player_19165c71_y,player_19165c71_move_target,player_19165c71_item,player_19165c71_score,player_19165c71_cut_speed,player_19165c71_speed,player_43fa941b_x,player_43fa941b_y,player_43fa941b_move_target,player_43fa941b_item,player_43fa941b_score,player_43fa941b_cut_speed,player_43fa941b_speed,a961b1ab432a5ae6_score,2ee877728f23a506_message,a07b8d33470a4b8b_score
6551,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.5416666666666666,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,98.00000000000227,40.0,,,2,1.0,30.0,,,5.0
6552,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.5833333333333333,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,99.25000000000256,40.0,,,2,1.0,30.0,,,5.0
6553,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.6249999999999999,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,100.50000000000284,40.0,,,2,1.0,30.0,,,5.0
6554,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.6666666666666665,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,101.75000000000313,40.0,,,2,1.0,30.0,,,5.0
6555,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.7083333333333331,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,103.00000000000341,40.0,,,2,1.0,30.0,,,5.0
6556,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.7499999999999998,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,104.2500000000037,40.0,,,2,1.0,30.0,,,5.0
6557,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.7916666666666664,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,105.50000000000398,40.0,,,2,1.0,30.0,,,5.0
6558,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.833333333333333,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,106.75000000000426,40.0,,,2,1.0,30.0,,,5.0
6559,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.8749999999999997,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,108.00000000000455,40.0,,,2,1.0,30.0,,,5.0
6560,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.9166666666666663,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,109.25000000000483,40.0,,,2,1.0,30.0,,,5.0
6561,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.9583333333333329,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,110.50000000000512,40.0,,,2,1.0,30.0,,,5.0
6562,test,True,0,1,None_cut,4.0,3,0,2,tomato,0.9999999999999996,0,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,111.7500000000054,40.0,,,2,1.0,30.0,,,5.0
6563,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.0416666666666663,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,113.00000000000568,40.0,,,2,1.0,30.0,,,5.0
6564,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.083333333333333,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,114.25000000000597,40.0,,,2,1.0,30.0,,,5.0
6565,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.1249999999999998,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,115.50000000000625,40.0,,,2,1.0,30.0,,,5.0
6566,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.1666666666666665,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,116.75000000000654,40.0,,,2,1.0,30.0,,,5.0
6567,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.2083333333333333,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,118.00000000000682,40.0,,,2,1.0,30.0,,,5.0
6568,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.25,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,119.2500000000071,40.0,,,2,1.0,30.0,,,5.0
6569,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.2916666666666667,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,120.29803951736653,39.50810911865716,,,2,1.0,30.0,,,5.0
6570,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.3333333333333335,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,121.18739579836529,38.62973254483066,,,2,1.0,30.0,,,5.0
6571,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.3750000000000002,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,122.07675207936404,37.75135597100416,,,2,1.0,30.0,,,5.0
6572,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.416666666666667,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,122.9661083603628,36.87297939717766,,,2,1.0,30.0,,,5.0
6573,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.4583333333333337,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,123.85546464136155,35.99460282335116,,,2,1.0,30.0,,,5.0
6574,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.5000000000000004,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,124.7448209223603,35.11622624952466,,,2,1.0,30.0,,,5.0
6575,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.5416666666666672,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,125.63417720335906,34.23784967569816,,,2,1.0,30.0,,,5.0
6576,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.583333333333334,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,126.52353348435781,33.35947310187166,,,2,1.0,30.0,,,5.0
6577,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.6250000000000007,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,127.41288976535657,32.48109652804516,,,2,1.0,30.0,,,5.0
6578,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.6666666666666674,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,128.30224604635532,31.602719954218657,,,2,1.0,30.0,,,5.0
6579,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.7083333333333341,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,129.19160232735408,30.724343380392156,,,2,1.0,30.0,,,5.0
6580,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.7500000000000009,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,130.08095860835283,29.845966806565656,,,2,1.0,30.0,,,5.0
6581,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.7916666666666676,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,130.97031488935158,28.967590232739155,,,2,1.0,30.0,,,5.0
6582,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.8333333333333344,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,131.85967117035034,28.089213658912655,,,2,1.0,30.0,,,5.0
6583,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.875000000000001,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,132.7490274513491,27.210837085086226,,,2,1.0,30.0,,,5.0
6584,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.9166666666666679,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,133.63838373234785,26.33246051126008,,,2,1.0,30.0,,,5.0
6585,test,True,0,1,None_cut,4.0,3,0,2,tomato,1.9583333333333346,1,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,134.5277400133466,25.454083937433936,,,2,1.0,30.0,,,5.0
6586,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.0000000000000013,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,135.41709629434553,24.57570736360819,,,2,1.0,30.0,,,5.0
6587,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.041666666666668,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,,2,1.0,30.0,,,5.0
6588,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.0833333333333344,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6589,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.125000000000001,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6590,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.1666666666666674,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6591,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.208333333333334,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6592,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.2500000000000004,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6593,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.291666666666667,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6594,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.3333333333333335,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6595,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.375,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6596,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.4166666666666665,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6597,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.458333333333333,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6598,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.4999999999999996,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6599,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.541666666666666,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6600,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.5833333333333326,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6601,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.624999999999999,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6602,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.6666666666666656,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6603,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.708333333333332,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6604,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.7499999999999987,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6605,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.791666666666665,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6606,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.8333333333333317,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6607,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.8749999999999982,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6608,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.9166666666666647,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6609,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.9583333333333313,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6610,test,True,0,1,None_cut,4.0,3,0,2,tomato,2.999999999999998,2,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6611,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.0416666666666643,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6612,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.083333333333331,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6613,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.1249999999999973,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6614,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.166666666666664,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6615,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.2083333333333304,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6616,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.249999999999997,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
6617,test,True,0,1,None_cut,4.0,3,0,2,tomato_cut,3.2916666666666634,3,1,0,None_cut,4.0,3,2,2,,2,3,plate,2,4,,2,5,,2,6,,2,7,,5,0,tomato,5,3,,6,0,tomato,6,3,,7,3,,8,0,plate,8,3,,9,1,plate,9,3,,,24.0,40.0,,,3,1.0,30.0,136.0,24.0,,plate,2,1.0,30.0,,,5.0
