tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,Counter_02_slot_x,Counter_02_slot_y,Counter_02_item,Counter_03_slot_x,Counter_03_slot_y,Counter_03_item,CuttingBoard_10_slot_x,CuttingBoard_10_slot_y,CuttingBoard_10_item,CuttingBoard_10_cut_time_accumulated,CuttingBoard_10_cut_stage,CuttingBoard_20_slot_x,CuttingBoard_20_slot_y,CuttingBoard_20_item,CuttingBoard_20_cut_time_accumulated,CuttingBoard_20_cut_stage,Counter_32_slot_x,Counter_32_slot_y,Counter_32_item,Counter_33_slot_x,Counter_33_slot_y,Counter_33_item,Counter_34_slot_x,Counter_34_slot_y,Counter_34_item,Counter_35_slot_x,Counter_35_slot_y,Counter_35_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,4a73a24973e0e963_score,player_84246636_x,player_84246636_y,player_84246636_move_target,player_84246636_item,player_84246636_score,player_84246636_cut_speed,player_84246636_speed,player_d9859b16_x,player_d9859b16_y,player_d9859b16_move_target,player_d9859b16_item,player_d9859b16_score,player_d9859b16_cut_speed,player_d9859b16_speed
3327,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.29166666666666663,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3328,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.3333333333333333,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3329,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.375,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3330,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.4166666666666667,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3331,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.45833333333333337,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3332,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.5,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3333,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.5416666666666666,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3334,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.5833333333333333,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3335,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.6249999999999999,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3336,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.6666666666666665,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3337,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.7083333333333331,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3338,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.7499999999999998,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3339,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.7916666666666664,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3340,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.833333333333333,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3341,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.8749999999999997,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3342,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.9166666666666663,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3343,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.9583333333333329,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3344,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,0.9999999999999996,0,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3345,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.0416666666666663,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3346,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.083333333333333,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3347,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.1249999999999998,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3348,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.1666666666666665,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3349,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.2083333333333333,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3350,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.25,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3351,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.2916666666666667,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3352,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.3333333333333335,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3353,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.3750000000000002,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3354,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.416666666666667,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3355,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.4583333333333337,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3356,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.5000000000000004,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3357,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.5416666666666672,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3358,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.583333333333334,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3359,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6250000000000007,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3360,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.6666666666666674,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3361,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.7083333333333341,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3362,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.7500000000000009,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3363,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.7916666666666676,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3364,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.8333333333333344,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3365,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.875000000000001,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3366,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.9166666666666679,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3367,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,1.9583333333333346,1,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3368,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.0000000000000013,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3369,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.041666666666668,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3370,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.0833333333333344,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3371,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.125000000000001,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3372,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.1666666666666674,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3373,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.208333333333334,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3374,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.2500000000000004,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3375,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.291666666666667,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3376,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.3333333333333335,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3377,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.375,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3378,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.4166666666666665,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3379,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.458333333333333,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3380,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.4999999999999996,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3381,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.541666666666666,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3382,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.5833333333333326,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3383,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.624999999999999,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3384,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.6666666666666656,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3385,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.708333333333332,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3386,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.7499999999999987,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3387,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.791666666666665,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3388,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.8333333333333317,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3389,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.8749999999999982,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3390,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.9166666666666647,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3391,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.9583333333333313,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3392,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato,2.999999999999998,2,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3393,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.0416666666666643,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3394,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.083333333333331,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3395,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.1249999999999973,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3396,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.166666666666664,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3397,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.2083333333333304,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3398,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.249999999999997,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3399,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.2916666666666634,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3400,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.33333333333333,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3401,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.3749999999999964,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3402,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.416666666666663,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3403,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.4583333333333295,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3404,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.499999999999996,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
3405,0,1,,0,2,,0,3,,1,0,None_cut,4.0,3,2,0,tomato_cut,3.5416666666666625,3,3,2,plate,3,3,,3,4,,3,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,3,72.0,40.0,,,1,1.0,30.0,40.0,24.0,,,2,1.0,30.0
