tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,77697222f9872a95_score,player_5dd4b285_x,player_5dd4b285_y,player_5dd4b285_move_target,player_5dd4b285_item,player_5dd4b285_score,player_5dd4b285_cut_speed,player_5dd4b285_speed,player_61db3b9c_x,player_61db3b9c_y,player_61db3b9c_move_target,player_61db3b9c_item,player_61db3b9c_score,player_61db3b9c_cut_speed,player_61db3b9c_speed
2422,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.17920827225925,41.203733885133886,,tomato,3,1.0,30.0,59.75000000000085,40.0,,,1,1.0,30.0
2423,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.16406972920225,42.4536422115776,,tomato,3,1.0,30.0,61.00000000000114,40.0,,,1,1.0,30.0
2424,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.14893118614526,43.70355053802132,,tomato,3,1.0,30.0,62.25000000000142,40.0,,,1,1.0,30.0
2425,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.13379264308827,44.953458864465034,,tomato,3,1.0,30.0,63.500000000001705,40.0,,,1,1.0,30.0
2426,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.11865410003128,46.20336719090875,,tomato,3,1.0,30.0,64.75000000000199,40.0,,,1,1.0,30.0
2427,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.10351555697429,47.453275517352466,,tomato,3,1.0,30.0,66.00000000000227,40.0,,,1,1.0,30.0
2428,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0883770139173,48.70318384379618,,tomato,3,1.0,30.0,67.25000000000256,40.0,,,1,1.0,30.0
2429,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.0732384708603,49.9530921702399,,tomato,3,1.0,30.0,68.50000000000284,40.0,,,1,1.0,30.0
2430,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.05809992780331,51.203000496683615,,tomato,3,1.0,30.0,69.75000000000313,40.0,,,1,1.0,30.0
2431,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.04296138474632,52.45290882312733,,tomato,3,1.0,30.0,71.00000000000341,40.0,,,1,1.0,30.0
2432,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.02782284168917,53.70281714957105,,tomato,3,1.0,30.0,72.2500000000037,40.0,,,1,1.0,30.0
2433,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,72.01268429863147,54.95272547601476,,tomato,3,1.0,30.0,73.50000000000398,40.0,,,1,1.0,30.0
2434,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,71.72126494341975,56.08721304982993,,tomato,3,1.0,30.0,74.75000000000426,40.0,,,1,1.0,30.0
2435,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,70.84274886238072,56.97643152430942,,tomato,3,1.0,30.0,76.00000000000455,40.0,,,1,1.0,30.0
2436,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.96423278134168,57.86564999878891,,tomato,3,1.0,30.0,77.25000000000483,40.0,,,1,1.0,30.0
2437,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,69.08571670030264,58.7548684732684,,tomato,3,1.0,30.0,78.50000000000512,40.0,,,1,1.0,30.0
2438,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,68.2072006192636,59.644086947747894,,tomato,3,1.0,30.0,79.7500000000054,40.0,,,1,1.0,30.0
2439,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,67.32868453822456,60.533305422227386,,tomato,3,1.0,30.0,81.00000000000568,40.0,,,1,1.0,30.0
2440,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,66.45016845718553,61.42252389670688,,tomato,3,1.0,30.0,82.25000000000597,40.0,,,1,1.0,30.0
2441,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,65.57165237614649,62.31174237118637,,tomato,3,1.0,30.0,83.50000000000625,40.0,,,1,1.0,30.0
2442,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,64.69313629510745,63.20096084566586,,tomato,3,1.0,30.0,84.75000000000654,40.0,,,1,1.0,30.0
2443,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,63.81462021406841,64.09017932014535,,tomato,3,1.0,30.0,86.00000000000682,40.0,,,1,1.0,30.0
2444,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.936104133029374,64.97939779462484,,tomato,3,1.0,30.0,87.2500000000071,40.0,,,1,1.0,30.0
2445,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,62.05758805199034,65.86861626910434,,tomato,3,1.0,30.0,88.29803951736653,39.50810911865716,,,1,1.0,30.0
2446,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,61.1790719709513,66.75783474358383,,tomato,3,1.0,30.0,89.18739579836529,38.62973254483066,,,1,1.0,30.0
2447,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,60.30055588991177,67.64705321806332,,tomato,3,1.0,30.0,90.07675207936404,37.75135597100416,,,1,1.0,30.0
2448,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,59.42203980887213,68.53627169254281,,tomato,3,1.0,30.0,90.9661083603628,36.87297939717766,,,1,1.0,30.0
2449,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,58.543523727832486,69.4254901670223,,tomato,3,1.0,30.0,91.85546464136155,35.99460282335116,,,1,1.0,30.0
2450,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,57.665007646792844,70.3147086415018,,tomato,3,1.0,30.0,92.7448209223603,35.11622624952466,,,1,1.0,30.0
2451,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.7864915657532,71.20392711598129,,tomato,3,1.0,30.0,93.63417720335906,34.23784967569816,,,1,1.0,30.0
2452,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.18442931909164,72.20856840125788,,tomato,3,1.0,30.0,94.52353348435781,33.35947310187166,,,1,1.0,30.0
2453,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.16983147048351,73.4584831594783,,tomato,3,1.0,30.0,95.41288976535657,32.48109652804516,,,1,1.0,30.0
2454,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.155233621875375,74.70839791769873,,tomato,3,1.0,30.0,96.30224604635532,31.602719954218657,,,1,1.0,30.0
2455,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.14063577326724,75.95831267591916,,tomato,3,1.0,30.0,97.19160232735408,30.724343380392156,,,1,1.0,30.0
2456,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.12603792465911,77.20822743413959,,tomato,3,1.0,30.0,98.08095860835283,29.845966806565656,,,1,1.0,30.0
2457,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.111440076050975,78.45814219236001,,tomato,3,1.0,30.0,98.97031488935158,28.967590232739155,,,1,1.0,30.0
2458,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.09684222744288,79.70805695058044,,tomato,3,1.0,30.0,99.85967117035034,28.089213658912655,,,1,1.0,30.0
2459,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.08224437883509,80.95797170880087,,tomato,3,1.0,30.0,100.7490274513491,27.210837085086226,,,1,1.0,30.0
2460,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.06764653022731,82.2078864670213,,tomato,3,1.0,30.0,101.63838373234823,26.33246051126008,,,1,1.0,30.0
2461,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.05304868161952,83.45780122524172,,tomato,3,1.0,30.0,102.52774001334755,25.454083937433936,,,1,1.0,30.0
2462,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.038450833011744,84.70771598346215,,tomato,3,1.0,30.0,103.41709629434688,24.57570736360779,,,1,1.0,30.0
2463,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.02385298440396,85.95763074168258,,tomato,3,1.0,30.0,104.0,24.0,,,1,1.0,30.0
2464,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,56.009255135796174,87.207545499903,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2465,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,55.54535275042176,88.26983193213294,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2466,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,54.66670771572431,89.15892298652551,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2467,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,53.78806268102685,90.04801404091808,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2468,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,52.909417646329395,90.93710509531064,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2469,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,52.03077261163194,91.82619614970321,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2470,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,51.15212757693448,92.71528720409577,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2471,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,50.27348254223711,93.60437825848834,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2472,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,49.394837507540366,94.49346931288109,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2473,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,48.51619247284362,95.38256036727401,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2474,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,47.637547438146875,96.27165142166695,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2475,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,46.75890240345013,97.16074247605987,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2476,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,45.880257368753384,98.04983353045279,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2477,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,45.00161233405664,98.93892458484572,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2478,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,44.12296729935989,99.82801563923864,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2479,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,43.24432226466315,100.71710669363158,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2480,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,42.3656772299664,101.6061977480245,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2481,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,41.487032195269656,102.49528880241742,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2482,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,40.60838716057291,103.38437985681036,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2483,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,39.721245367686436,103.3395855149044,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2484,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,38.82656871376395,102.4666286517521,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2485,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,37.93189205984146,101.59367178859931,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2486,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,37.03721540591897,100.72071492544637,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2487,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,36.14253875199648,99.84775806229342,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2488,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,35.247862098073995,98.97480119914049,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2489,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,34.35318544415151,98.10184433598755,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2490,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,33.45850879022902,97.22888747283461,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2491,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,32.56383213630653,96.35593060968168,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2492,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,31.669155482384042,95.48297374652873,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2493,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,30.774478828461554,94.61001688337579,,tomato,3,1.0,30.0,104.0,24.0,,plate,1,1.0,30.0
2494,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,29.879802174539066,93.73706002022286,,tomato,3,1.0,30.0,103.11611652351695,24.88388347648305,,plate,1,1.0,30.0
2495,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,28.985125520616577,92.8641031570699,,tomato,3,1.0,30.0,102.2322330470339,25.7677669529661,,plate,1,1.0,30.0
2496,0,1,,0,2,None_cut,3.4583333333333295,3,0,3,tomato,1.9166666666666679,1,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,4,28.09044886669409,91.99114629391697,,tomato,3,1.0,30.0,101.34834957055085,26.65165042944915,,plate,1,1.0,30.0
