tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,2f9fde1ed0657cd8_score,player_573eb9de_x,player_573eb9de_y,player_573eb9de_move_target,player_573eb9de_item,player_573eb9de_score,player_573eb9de_cut_speed,player_573eb9de_speed,player_7f606261_x,player_7f606261_y,player_7f606261_move_target,player_7f606261_item,player_7f606261_score,player_7f606261_cut_speed,player_7f606261_speed
3407,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3408,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3409,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3410,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3411,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3412,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3413,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3414,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3415,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3416,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3417,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3418,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3419,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3420,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3421,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3422,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.0,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3423,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,40.500000000000256,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3424,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,41.00000000000051,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3425,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,41.50000000000077,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3426,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,42.00000000000102,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3427,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,42.50000000000128,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3428,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,43.000000000001535,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3429,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,43.50000000000179,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3430,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,44.000000000002046,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3431,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,44.5000000000023,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3432,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,45.00000000000256,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3433,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,45.500000000002814,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3434,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,46.00000000000307,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3435,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,46.500000000003325,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3436,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,47.00000000000358,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3437,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,47.50000000000384,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3438,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,48.00000000000409,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3439,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,48.50000000000435,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3440,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,49.000000000004604,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3441,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,49.50000000000486,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3442,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,50.000000000005116,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3443,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,50.50000000000537,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3444,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,51.00000000000563,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3445,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,51.50000000000588,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3446,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,52.00000000000614,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3447,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,52.500000000006395,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3448,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,53.00000000000665,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3449,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,53.50000000000691,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3450,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,54.00000000000716,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3451,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,54.50000000000742,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3452,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,55.000000000007674,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3453,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,55.50000000000793,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3454,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.000000000008185,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3455,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,56.50000000000844,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3456,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,57.0000000000087,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3457,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,57.50000000000895,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3458,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,58.00000000000921,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3459,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,58.500000000009464,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3460,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,59.00000000000972,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3461,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,59.500000000009976,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3462,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,60.00000000001023,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3463,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,60.50000000001049,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3464,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,61.00000000001074,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3465,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,61.500000000011,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3466,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,62.000000000011255,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3467,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,62.50000000001151,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3468,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,63.00000000001177,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3469,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,63.50000000001202,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3470,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,64.00000000001228,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3471,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,64.50000000001182,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3472,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,65.00000000001137,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3473,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,65.50000000001091,,,1,1.0,12.0,72.0,24.0,,tomato,0,0.2,30.0
3474,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,66.00000000001046,,,1,1.0,12.0,71.11611652351695,24.88388347648305,,tomato,0,0.2,30.0
3475,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,66.50000000001,,,1,1.0,12.0,70.2322330470339,25.7677669529661,,tomato,0,0.2,30.0
3476,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,67.00000000000955,,,1,1.0,12.0,69.34834957055085,26.65165042944915,,tomato,0,0.2,30.0
3477,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,67.5000000000091,,,1,1.0,12.0,68.4644660940678,27.535533905932198,,tomato,0,0.2,30.0
3478,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,68.00000000000864,,,1,1.0,12.0,67.58058261758475,28.419417382415247,,tomato,0,0.2,30.0
3479,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,68.50000000000819,,,1,1.0,12.0,66.6966991411017,29.303300858898297,,tomato,0,0.2,30.0
3480,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,69.00000000000773,,,1,1.0,12.0,65.81281566461865,30.187184335381346,,tomato,0,0.2,30.0
3481,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,69.50000000000728,,,1,1.0,12.0,64.9289321881356,31.071067811864395,,tomato,0,0.2,30.0
3482,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,70.00000000000682,,,1,1.0,12.0,64.04504871165256,31.954951288347445,,tomato,0,0.2,30.0
3483,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,70.50000000000637,,,1,1.0,12.0,63.161165235169506,32.838834764830494,,tomato,0,0.2,30.0
3484,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,71.00000000000591,,,1,1.0,12.0,62.277281758686456,33.722718241313544,,tomato,0,0.2,30.0
3485,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,71.50000000000546,,,1,1.0,12.0,61.39339828220341,34.60660171779659,,tomato,0,0.2,30.0
3486,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,72.000000000005,,,1,1.0,12.0,60.50951480572036,35.49048519427964,,tomato,0,0.2,30.0
3487,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,72.50000000000455,,,1,1.0,12.0,59.62563132923731,36.37436867076269,,tomato,0,0.2,30.0
3488,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,73.00000000000409,,,1,1.0,12.0,58.74174785275426,37.25825214724574,,tomato,0,0.2,30.0
3489,0,1,,0,2,,0,0,0,3,None_cut,3.908333333333327,3,2,2,plate,2,3,,2,4,,2,5,,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,1,56.0,73.50000000000364,,,1,1.0,12.0,57.85786437627121,38.14213562372879,,tomato,0,0.2,30.0
