tick,Counter_01_slot_x,Counter_01_slot_y,Counter_01_item,CuttingBoard_02_slot_x,CuttingBoard_02_slot_y,CuttingBoard_02_item,CuttingBoard_02_cut_time_accumulated,CuttingBoard_02_cut_stage,CuttingBoard_03_slot_x,CuttingBoard_03_slot_y,CuttingBoard_03_item,CuttingBoard_03_cut_time_accumulated,CuttingBoard_03_cut_stage,Counter_22_slot_x,Counter_22_slot_y,Counter_22_item,Counter_23_slot_x,Counter_23_slot_y,Counter_23_item,Counter_24_slot_x,Counter_24_slot_y,Counter_24_item,Counter_25_slot_x,Counter_25_slot_y,Counter_25_item,Dispenser_40_slot_x,Dispenser_40_slot_y,Dispenser_40_item,Dispenser_50_slot_x,Dispenser_50_slot_y,Dispenser_50_item,Dispenser_60_slot_x,Dispenser_60_slot_y,Dispenser_60_item,Delivery_63_slot_x,Delivery_63_slot_y,Delivery_63_item,Delivery_64_slot_x,Delivery_64_slot_y,Delivery_64_item,Dispenser_71_slot_x,Dispenser_71_slot_y,Dispenser_71_item,Delivery_73_slot_x,Delivery_73_slot_y,Delivery_73_item,Delivery_74_slot_x,Delivery_74_slot_y,Delivery_74_item,a61e4470cbdb2bfd_score,player_3238b3a3_x,player_3238b3a3_y,player_3238b3a3_move_target,player_3238b3a3_item,player_3238b3a3_score,player_3238b3a3_cut_speed,player_3238b3a3_speed,player_ef74b29a_x,player_ef74b29a_y,player_ef74b29a_move_target,player_ef74b29a_item,player_ef74b29a_score,player_ef74b29a_cut_speed,player_ef74b29a_speed
3291,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,47.500000000001705,,,3,1.0,30.0,32.56383213630653,96.35593060968168,,tomato,2,1.0,30.0
3292,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,48.75000000000199,,,3,1.0,30.0,31.669155482384042,95.48297374652873,,tomato,2,1.0,30.0
3293,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,50.000000000002274,,,3,1.0,30.0,30.774478828461554,94.61001688337579,,tomato,2,1.0,30.0
3294,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,51.25000000000256,,,3,1.0,30.0,29.879802174539066,93.73706002022286,,tomato,2,1.0,30.0
3295,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,52.50000000000284,,,3,1.0,30.0,28.985125520616577,92.8641031570699,,tomato,2,1.0,30.0
3296,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,53.750000000003126,,,3,1.0,30.0,28.09044886669409,91.99114629391697,,tomato,2,1.0,30.0
3297,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,55.00000000000341,,,3,1.0,30.0,27.1957722127716,91.11818943076403,,tomato,2,1.0,30.0
3298,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,56.250000000003695,,,3,1.0,30.0,26.301095558849113,90.24523256761108,,tomato,2,1.0,30.0
3299,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,57.50000000000398,,,3,1.0,30.0,25.406418904926625,89.37227570445815,,tomato,2,1.0,30.0
3300,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,58.75000000000426,,,3,1.0,30.0,24.511742251004137,88.49931884130521,,tomato,2,1.0,30.0
3301,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,60.00000000000455,,,3,1.0,30.0,24.18864142782259,87.38134503761131,,tomato,2,1.0,30.0
3302,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,61.25000000000483,,,3,1.0,30.0,24.17331220580924,86.13143903516459,,tomato,2,1.0,30.0
3303,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,62.500000000005116,,,3,1.0,30.0,24.15798298379589,84.88153303271787,,tomato,2,1.0,30.0
3304,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,63.7500000000054,,,3,1.0,30.0,24.14265376178254,83.63162703027115,,tomato,2,1.0,30.0
3305,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,65.00000000000568,,,3,1.0,30.0,24.12732453976919,82.38172102782443,,tomato,2,1.0,30.0
3306,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,66.25000000000597,,,3,1.0,30.0,24.11199531775584,81.1318150253777,,tomato,2,1.0,30.0
3307,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,67.50000000000625,,,3,1.0,30.0,24.096666095742492,79.88190902293098,,tomato,2,1.0,30.0
3308,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,68.75000000000654,,,3,1.0,30.0,24.081336873729143,78.63200302048426,,tomato,2,1.0,30.0
3309,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,70.00000000000682,,,3,1.0,30.0,24.066007651715793,77.38209701803754,,tomato,2,1.0,30.0
3310,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,71.2500000000071,,,3,1.0,30.0,24.050678429702444,76.13219101559082,,tomato,2,1.0,30.0
3311,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,72.50000000000739,,,3,1.0,30.0,24.035349207689094,74.8822850131441,,tomato,2,1.0,30.0
3312,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,73.75000000000767,,,3,1.0,30.0,24.020019985675745,73.63237901069738,,tomato,2,1.0,30.0
3313,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,75.00000000000796,,,3,1.0,30.0,24.00469076366237,72.38247300825066,,tomato,2,1.0,30.0
3314,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,76.25000000000824,,,3,1.0,30.0,24.00223448973814,71.13248711946738,,tomato,2,1.0,30.0
3315,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,77.50000000000853,,,3,1.0,30.0,24.00204991253555,69.88248713309531,,tomato,2,1.0,30.0
3316,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,78.75000000000881,,,3,1.0,30.0,24.001865335332962,68.63248714672324,,tomato,2,1.0,30.0
3317,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,80.0000000000091,,,3,1.0,30.0,24.001680758130373,67.38248716035116,,tomato,2,1.0,30.0
3318,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,81.25000000000938,,,3,1.0,30.0,24.001496180927784,66.13248717397909,,tomato,2,1.0,30.0
3319,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,82.50000000000966,,,3,1.0,30.0,24.001311603725195,64.88248718760701,,tomato,2,1.0,30.0
3320,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,83.75000000000995,,,3,1.0,30.0,24.00112702652249,63.632487201234724,,tomato,2,1.0,30.0
3321,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,85.00000000001023,,,3,1.0,30.0,24.000942449319723,62.38248721486194,,tomato,2,1.0,30.0
3322,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,86.25000000001052,,,3,1.0,30.0,24.000757872116957,61.132487228489154,,tomato,2,1.0,30.0
3323,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.0,87.5000000000108,,,3,1.0,30.0,24.00057329491419,59.88248724211637,,tomato,2,1.0,30.0
3324,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,24.66756619610841,88.47591077356992,,,3,1.0,30.0,24.000388717711424,58.632487255743584,,tomato,2,1.0,30.0
3325,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,25.545942769935266,89.36526705456868,,,3,1.0,30.0,24.000204140508657,57.3824872693708,,tomato,2,1.0,30.0
3326,0,1,,0,2,tomato,0.7083333333333331,0,0,3,None_cut,4.0,3,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,26.42431934376212,90.25462333556743,,,3,1.0,30.0,24.0,56.0,,tomato,2,1.0,30.0
3327,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.0,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,27.302695917588977,91.14397961656618,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3328,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.041666666666666664,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,28.181072491415833,92.03333589756494,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3329,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.08333333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,29.05944906524269,92.9226921785637,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3330,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.125,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,29.937825639069217,93.81204845956245,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3331,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.16666666666666666,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,30.816202212895718,94.7014047405612,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3332,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.20833333333333331,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,31.694578786722218,95.59076102155996,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3333,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.24999999999999997,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,32.57295536054872,96.48011730255871,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3334,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.29166666666666663,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,33.45133193437522,97.36947358355746,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3335,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.3333333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,34.32970850820172,98.25882986455622,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3336,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.375,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,35.20808508202822,99.14818614555497,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3337,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.4166666666666667,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,36.08646165585472,100.03754242655373,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3338,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.45833333333333337,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,36.96483822968122,100.92689870755248,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3339,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.5,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,37.84321480350772,101.81625498855124,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3340,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.5416666666666666,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,38.72159137733422,102.70561126955039,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3341,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.5833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,39.59996795116072,103.59496755055007,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3342,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.6249999999999999,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,40.49047625129634,103.144703231137,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3343,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.6666666666666665,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,41.384815622898,102.27140082738306,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3344,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.7083333333333331,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,42.27915499449966,101.39809842362912,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3345,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.7499999999999998,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,43.17349436610132,100.52479601987518,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3346,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.7916666666666664,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,44.06783373770298,99.65149361612124,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3347,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.833333333333333,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,44.96217310930464,98.7781912123673,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3348,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.8749999999999997,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,45.856512480906304,97.90488880861336,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3349,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.9166666666666663,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,46.750851852507964,97.03158640485942,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3350,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.9583333333333329,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,47.645191224109624,96.15828400110549,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3351,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,0.9999999999999996,0,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,48.539530595711284,95.28498159735155,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3352,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.0416666666666663,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,49.433869967312944,94.41167919359702,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3353,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.083333333333333,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,50.328209338914604,93.5383767898421,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3354,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.1249999999999998,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,51.222548710516264,92.66507438608718,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3355,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.1666666666666665,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,52.116888082117924,91.79177198233225,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3356,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.2083333333333333,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,53.011227453719584,90.91846957857733,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3357,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.25,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,53.905566825321245,90.04516717482241,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3358,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.2916666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,54.799906196922905,89.17186477106749,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3359,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.3333333333333335,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,55.694245568524565,88.29856236731256,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3360,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.3750000000000002,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,56.57949582572894,87.41606070901427,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3361,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.416666666666667,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,57.46350665824278,86.53230460691462,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3362,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.4583333333333337,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,58.347517490756616,85.64854850481497,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3363,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.5000000000000004,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,59.23152832327045,84.76479240271532,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3364,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.5416666666666672,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.11553915578429,83.88103630061566,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3365,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.583333333333334,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,60.99954998829813,82.99728019851601,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
3366,0,1,,0,2,tomato,0.7083333333333331,0,0,3,tomato,1.6250000000000007,1,2,2,plate,2,3,plate,2,4,,2,5,plate,4,0,tomato,5,0,tomato,6,0,plate,6,3,,6,4,,7,1,plate,7,3,,7,4,,5,61.883560820811965,82.11352409641636,,,3,1.0,30.0,24.0,56.0,,,2,1.0,30.0
